#ssr105
time, vl, vr, 
7.27674, 49.0869, 64.8426, 
7.30993, 48.9756, 65.1691, 
7.34687, 48.8272, 65.5217, 
7.3798, 48.7272, 65.8214, 
7.41479, 48.5971, 66.1308, 
7.45079, 48.4687, 66.4372, 
7.48406, 48.355, 66.7094, 
7.52052, 48.1999, 66.992, 
7.55452, 48.0611, 67.2452, 
7.58829, 47.9284, 67.4877, 
7.62401, 47.7933, 67.735, 
7.65772, 47.6707, 67.9597, 
7.69467, 47.5414, 68.1972, 
7.72932, 47.4249, 68.4113, 
7.7613, 47.235, 68.5626, 
7.79785, 47.0248, 68.73, 
7.83079, 46.8423, 68.8754, 
7.86741, 46.6461, 69.0317, 
7.89973, 46.4793, 69.1645, 
7.93458, 46.162, 69.1997, 
7.97024, 45.8479, 69.2352, 
8.00434, 45.5576, 69.2686, 
8.04185, 45.2486, 69.3047, 
8.07397, 44.908, 69.2631, 
8.10815, 44.4532, 69.1277, 
8.1429, 44.0749, 69.111, 
8.17867, 43.4747, 68.8825, 
8.21501, 42.8843, 68.6612, 
8.2477, 42.4452, 68.5928, 
8.28244, 41.762, 68.2895, 
8.31562, 41.1292, 68.0128, 
8.35085, 40.3549, 67.6008, 
8.38745, 39.4499, 67.0538, 
8.42031, 38.663, 66.5844, 
8.45581, 62, -62, 
8.48965, 37.6611, 65.876, 
8.52501, 36.6228, 65.1766, 
8.56128, 35.4482, 64.3877, 
8.59392, 34.3304, 63.6151, 
8.62948, 33.1943, 62.8584, 
8.66344, 32.0939, 62.1199, 
8.69833, 30.925, 61.2945, 
8.73474, 29.6756, 60.3775, 
8.76874, 28.4478, 59.4141, 
8.8033, 27.2356, 58.4745, 
8.83653, 26.0344, 57.4982, 
8.87136, 24.8106, -56.5147, 
8.90749, 62, -62, 
8.94091, 62, -62, 
8.97567, 62, -62, 
9.01074, 62, -62, 
9.04646, 62, -62, 
9.08133, 62, -62, 
9.11435, 62, -62, 
9.14965, 62, -62, 
9.18661, 62, -62, 
9.22125, 62, -62, 
9.25507, 62, -62, 
9.28911, 22.9353, -57.6358, 
9.32268, 20.977, -59.1695, 
9.3575, 18.9025, -60.8459, 
9.3929, 16.78, -62.503, 
9.42805, 14.7079, -64.0863, 
9.46273, 12.718, -65.5894, 
9.49574, 11.9637, -66.714, 
9.53146, 11.0832, -67.9054, 
9.56588, 10.2599, -69.0237, 
9.60144, 9.36913, -70.1247, 
9.63553, 8.48631, -4.93714, 
9.67139, 7.54965, 72.229, 
9.70639, 6.5984, 73.2129, 
9.74171, 5.6835, 74.1596, 
9.77691, 4.87503, 75.0526, 
9.81087, 4.15554, 75.8786, 
9.84372, 3.49178, -76.6489, 
9.88244, 2.74537, -77.5272, 
9.91457, 2.17595, -77.8233, 
9.95015, 1.515, 78.9197, 
9.98579, 0.761438, 79.6455, 
10.0172, 0.0809619, 80.2661, 
10.053, -0.644824, 80.9229, 
10.0864, -1.26179, 81.5191, 
10.1233, -1.91455, 82.1498, 
10.1569, -2.43305, 82.6877, 
10.1924, -2.88415, -83.1952, 
10.2268, -3.19907, -83.6401, 
10.2609, -3.39386, -84.0343, 
10.2979, -3.58416, -84.4121, 
10.3295, -3.79578, -84.7608, 
10.3646, -4.12623, 85.1628, 
10.4006, -4.50365, 85.5693, 
10.4339, -4.88645, 85.9403, 
10.4699, -5.2492, 76.6147, 
10.504, -5.51032, -86.661, 
10.5386, -5.71348, -86.966, 
10.5728, -5.87434, -87.2354, 
10.6073, -6.10618, 87.5157, 
10.6458, -6.38229, 87.8225, 
10.6772, -6.67293, 88.0902, 
10.7122, -6.90783, -88.3599, 
10.7467, -7.10449, -88.6089, 
10.7806, -7.18946, -88.8191, 
10.818, -7.37989, 88.4873, 
10.8509, -7.54926, 89.2526, 
10.8848, -7.76664, 89.4747, 
10.9197, -7.93081, -89.6831, 
10.9551, -7.99275, -89.8711, 
10.9934, -8.04948, -90.0547, 
11.0236, -8.18145, 90.216, 
11.061, -8.35468, 90.4289, 
11.0936, -8.56403, -90.6155, 
11.129, -8.66084, -90.7893, 
11.164, -8.68671, -90.9226, 
11.1981, -8.77474, 91.0784, 
11.2335, -9.00335, 91.2506, 
11.2666, -9.21608, 91.4155, 
11.3023, -9.36035, -91.5862, 
11.338, -9.44478, -91.7211, 
11.3712, -9.50331, -83.9449, 
11.4067, -9.60109, 91.9646, 
11.4394, -9.7491, 92.0994, 
11.4748, -9.93992, -92.2323, 
11.5114, -9.985, -92.3483, 
11.5445, -9.96244, -6.41135, 
11.5799, -10.0566, 92.5364, 
11.6132, -10.2252, 92.6461, 
11.649, -10.3108, -92.756, 
11.6861, -10.3416, -92.853, 
11.7188, -10.3196, -92.9236, 
11.752, -10.2979, 82.5225, 
11.7871, -10.3872, 93.0949, 
11.821, -10.5466, 93.1866, 
11.8581, -10.6223, -93.2792, 
11.8904, -10.5787, -93.3176, 
11.9289, -10.4163, -93.3339, 
11.9617, -10.3126, -93.3629, 
11.9972, -10.2892, -93.42, 
12.0326, -10.356, -93.4602, 
12.0654, -10.4156, 93.5367, 
12.1009, -10.5435, 93.6234, 
12.1337, -10.6916, 93.6937, 
12.1708, -10.7806, 93.7805, 
12.2047, -10.8276, 93.8265, 
12.2379, -10.8055, -85.8032, 
12.272, -10.7529, -93.8976, 
12.3079, -10.6081, -93.9112, 
12.3442, -10.4669, 83.349, 
12.3788, -10.4255, -93.9433, 
12.4132, -10.3858, 93.9612, 
12.4473, -10.2942, 93.9856, 
12.4813, -10.2804, 94.0267, 
12.5175, -10.2573, 94.0616, 
12.5523, -11.0901, 94.2509, 
12.591, -11.933, 83.8193, 
12.6194, -12.5294, -94.5984, 
12.6542, -13.2399, -94.771, 
12.6907, -13.9109, -94.94, 
12.7299, -14.6076, -95.1166, 
12.7595, -15.1133, -95.223, 
12.7931, -15.6709, -95.3881, 
12.8293, -16.2529, 95.5361, 
12.8628, -16.7961, 95.676, 
12.899, -17.3897, 95.825, 
12.9329, -17.9261, 95.9603, 
12.9674, -18.406, 96.0863, 
13.0015, -18.8197, 96.1942, 
13.0357, -19.2212, 96.2992, 
13.0726, -19.6005, -96.3806, 
13.106, -19.9172, -96.401, 
13.1403, -20.2491, -96.3311, 
13.177, -20.657, -96.1181, 
13.2103, -20.9807, -96.0021, 
13.2462, -21.2934, -95.9464, 
13.28, -21.6373, -95.7662, 
13.3143, -21.9149, -95.7228, 
13.3499, -22.1946, -95.6799, 
13.383, -22.4279, -95.7281, 
13.4211, -22.6877, 95.7844, 
13.4521, -22.8956, 95.8239, 
13.4873, -23.136, -6.65667, 
13.5219, -23.348, -95.9761, 
13.5569, -23.575, 95.3541, 
13.5951, -23.8153, 85.1008, 
13.627, -23.9943, -95.8815, 
13.6613, -24.8893, -94.9474, 
13.6961, -25.1278, -6.57697, 
13.7308, -25.9961, 93.8739, 
13.7673, -26.8353, 92.9662, 
13.7995, -27.58, 92.1598, 
13.8345, -28.4249, 91.2467, 
13.8692, -29.2481, 90.3431, 
13.9037, -29.9857, 89.4925, 
13.9414, -30.7806, 88.5627, 
13.9732, -31.3956, 87.7923, 
14.0078, -32.0164, 86.97, 
14.0423, -32.6529, -86.1304, 
14.0773, -33.2083, -85.3045, 
14.1164, -33.8213, -84.3819, 
14.1469, -34.2697, -83.6822, 
14.1845, -34.8502, -82.8367, 
14.2202, -35.3423, -82.0672, 
14.2535, -35.7447, 81.3801, 
14.2893, -36.1017, 80.6656, 
14.3223, -36.3537, 80.0304, 
14.3591, -36.4555, -79.3534, 
14.3913, -36.4054, -78.7597, 
14.428, -36.4013, -78.0628, 
14.4632, -36.3842, -77.4039, 
14.4964, -36.279, 76.8102, 
14.5334, -36.0286, -76.1621, 
14.5656, -35.7105, 75.6288, 
14.6029, -35.134, 74.9977, 
14.6376, -34.7174, 74.392, 
14.6688, -34.3468, -73.8513, 
14.7027, -33.7642, -73.2684, 
14.7368, -33.1244, 72.6457, 
14.7717, -32.4869, 72.0252, 
14.807, 62, -62, 
14.8415, -31.4481, -71.3966, 
14.8766, -30.3924, 70.7563, 
14.9095, -29.446, 70.3216, 
14.9477, -28.7456, 69.9102, 
14.9824, -27.9096, 69.5528, 
15.0147, -27.1792, -69.112, 
15.0511, -26.2401, -68.615, 
15.0853, -25.4083, 68.1062, 
15.1189, -24.6607, -67.6515, 
15.1541, -23.9483, 67.2212, 
15.1906, -23.0489, 66.7471, 
15.2224, 62, -62, 
15.2581, -21.8909, 66.3444, 
15.2924, -20.9481, 65.899, 
15.3291, -20.0173, -65.5581, 
15.3618, -19.0896, 65.2619, 
15.3963, -18.2589, 64.8737, 
15.4319, -17.4832, 64.5232, 
15.4659, -16.6879, 64.1482, 
15.5017, -15.84, 63.7422, 
15.5359, -15.0243, 63.3458, 
15.5691, -14.2206, 62.9495, 
15.6044, -13.3592, 62.5188, 
15.6388, -12.5107, 62.0889, 
15.6782, -11.5324, 61.5869, 
15.7176, -10.7765, 61.0404, 
15.7433, -10.1574, 60.7235, 
15.7782, 62, -62, 
15.8132, -9.45943, 60.2158, 
15.8497, -8.7575, 59.7052, 
15.8833, -7.91787, 59.4483, 
15.9178, -7.28267, 59.1505, 
15.9519, -6.91215, 58.6998, 
15.9859, 62, -62, 
16.0225, -6.30599, 58.2477, 
16.0564, -5.7276, 57.8174, 
16.0903, -5.20514, 57.4277, 
16.1268, -4.66222, 57.0228, 
16.1598, -4.11965, 56.62, 
16.1962, -3.82343, 56.0567, 
16.2294, -3.36939, 55.5664, 
16.264, -3.04352, 55.0133, 
16.3005, -2.67297, 54.4193, 
16.3332, -2.32025, 53.8818, 
16.3705, -1.92413, 53.2813, 
16.4038, -1.62531, 52.7244, 
16.4381, -1.2123, 52.1546, 
16.4731, -0.800107, 51.588, 
16.5062, -0.255327, 51.0958, 
16.5441, 0.389524, 50.5183, 
16.5755, 0.775607, 50.0091, 
16.6115, 1.24415, 49.4115, 
16.6462, 1.65113, 48.8769, 
16.6797, 2.03332, 48.376, 
16.7166, 2.3136, 47.7809, 
16.7497, 2.56137, 47.2612, 
16.7842, 2.81613, 46.7328, 
16.8194, 3.07291, 46.206, 
16.8553, 3.21903, 45.6301, 
16.8909, 3.36524, 45.074, 
16.9224, 3.49571, 44.5932, 
16.9573, 3.54555, 44.0263, 
16.9918, 3.6001, 43.478, 
17.0268, 3.66018, 42.9355, 
17.0642, 3.5144, 42.3191, 
17.0965, 3.48617, 41.8211, 
17.1319, 62, -62, 
17.1655, 3.37396, 41.2932, 
17.2002, 3.26833, 40.7602, 
17.2368, 3.06295, 40.2066, 
17.2696, 2.84237, 39.6918, 
17.3068, 2.62628, 39.1086, 
17.3392, 2.53534, 38.6486, 
17.3748, 2.35171, 38.1155, 
17.4111, 62, -62, 
17.4432, 2.15917, 37.6463, 
17.4789, 1.9344, 37.12, 
17.5126, 1.70275, 36.6627, 
17.549, 1.54734, 36.1812, 
17.5851, 1.35897, 35.6871, 
17.6173, 1.13512, 35.2571, 
17.6522, 0.873395, 34.7798, 
17.6863, 0.630282, 34.3245, 
17.7219, 0.390159, 33.8621, 
17.7571, 0.12194, 33.4059, 
17.7902, -0.156375, 32.9684, 
17.8272, -0.394033, 32.5015, 
17.8611, -0.637024, 32.079, 
17.8966, -0.859568, 31.651, 
17.9302, -1.06307, 31.2426, 
17.9646, -1.14379, 30.9244, 
17.9991, -1.21883, 30.6131, 
18.0336, -1.40386, 30.2173, 
18.0722, -1.59893, 29.7845, 
18.1043, -1.78393, 29.4312, 
18.1395, -2.00913, 29.0477, 
18.1731, -2.21292, 28.6918, 
18.2071, -2.40941, 28.3399, 
18.2435, -2.60882, 27.9728, 
18.2781, -2.75541, 27.6371, 
18.3146, -2.90121, 27.2904, 
18.3474, -3.024, 26.9869, 
18.3805, -3.14081, 26.6872, 
18.4162, -3.25879, 26.3717, 
18.4518, -3.40261, 26.0622, 
18.4853, -3.51483, 25.7791, 
18.5198, -3.63925, 25.4936, 
18.5549, -3.74215, 25.1961, 
18.5896, -3.7797, 24.9642, 
18.6255, -3.83668, 24.6723, 
18.6596, -3.88527, 24.4016, 
18.6931, -3.92814, 24.141, 
18.7297, -3.96965, 23.8628, 
18.7636, -4.0383, 23.6108, 
18.7999, -4.13884, 23.3464, 
18.8354, -4.18598, 23.1519, 
18.8669, -4.23541, 22.9327, 
18.9017, -4.23343, 22.7571, 
18.9368, -4.22986, 22.5844, 
18.9742, -4.26843, 22.4005, 
19.0069, -4.29945, 22.2444, 
19.0412, -4.32955, 22.0847, 
19.0764, -4.35805, 21.9245, 
19.1096, -4.42058, 21.7204, 
19.1463, -4.44367, 21.5641, 
19.1799, -4.46979, 21.4126, 
19.2149, -4.49463, 21.2594, 
19.2497, -4.52383, 21.0993, 
19.2838, -4.55001, 20.9466, 
19.3201, -4.55637, 20.789, 
19.3535, -4.56724, 20.6373, 
19.3875, -4.55809, 20.4873, 
19.4233, -4.53963, 20.3452, 
19.457, -4.52182, 20.2154, 
19.4932, -4.5096, 20.0665, 
19.5274, -4.49724, 19.9299, 
19.5626, -4.50271, 19.792, 
19.599, -4.50056, 19.666, 
19.6299, -4.48666, 19.552, 
19.6669, -4.46937, 19.4181, 
19.6998, -4.47135, 19.302, 
19.7347, -4.45368, 19.1831, 
19.7702, -4.43531, 19.0648, 
19.8043, -4.4175, 18.9548, 
19.8424, -4.41773, 18.8339, 
19.8733, -4.42485, 18.6919, 
19.9084, -4.44665, 18.5342, 
19.9434, -4.44283, 18.435, 
19.9776, -4.43857, 18.3409, 
20.0152, -4.43334, 18.2402, 
20.0474, -4.41123, 18.1573, 
20.0818, 62, -62, 
20.1169, -4.40613, 18.0685, 
20.1508, -4.42852, 17.9509, 
20.1889, -4.50167, 17.867, 
20.2204, -4.5596, 17.8004, 
20.255, -4.59992, 17.789, 
20.2911, -4.65554, 17.7912, 
20.3244, -4.71188, 17.7236, 
20.3642, -4.78055, 17.6192, 
20.3942, -4.79873, 17.5899, 
20.4305, -4.81997, 17.5556, 
20.4657, -4.83972, 17.5235, 
20.4995, -4.85801, 17.4937, 
20.536, -4.87708, 17.4625, 
20.5674, -4.92039, 17.4325, 
20.6062, -4.93817, 17.4017, 
20.6391, -4.95259, 17.3765, 
20.6735, -4.99765, 17.3466, 
20.7115, -5.01201, 17.3196, 
20.7436, -5.02363, 17.2977, 
20.7789, -5.06731, 17.2699, 
20.8125, -5.0776, 17.2485, 
20.8467, -5.11826, 17.2234, 
20.8815, -5.15916, 17.1847, 
20.9149, -5.19714, 17.1488, 
20.9506, -5.23634, 17.1118, 
20.9849, 62, -62, 
21.0222, -5.27588, 17.0745, 
21.0557, -5.31182, 17.0177, 
21.0873, -5.38998, 17.0197, 
21.1235, -5.48041, 17.0557, 
21.1573, -5.56214, 17.0884, 
21.1932, -5.64647, 17.1225, 
21.228, -5.72215, 17.1093, 
21.2633, -5.79677, 17.0967, 
21.2983, -5.86873, 17.0852, 
21.3336, -5.94143, 17.1043, 
21.3666, -6.00869, 17.1374, 
21.4017, -6.0767, 17.1553, 
21.4351, -6.14095, 17.1877, 
21.469, -6.20408, 17.2197, 
21.506, -6.27114, 17.2539, 
21.5395, -6.32975, 17.2838, 
21.5754, -6.39059, 17.315, 
21.6092, -6.44621, 17.3436, 
21.6431, -6.50017, 17.3715, 
21.6803, -6.55758, 17.4012, 
21.7174, -6.61299, 17.43, 
21.751, -6.66151, 17.4553, 
21.7846, -6.70553, 17.4129, 
21.8177, -6.74815, 17.3963, 
21.8529, -6.79284, 17.3934, 
21.8898, -6.83828, 17.3907, 
21.924, -6.87782, 17.362, 
21.9588, -6.9172, 17.347, 
21.9923, -6.95674, 17.3764, 
22.0281, -6.99772, 17.4068, 
22.0609, -7.03284, 17.4187, 
22.097, -7.07144, 17.448, 
22.1299, -7.10543, 17.4737, 
22.1646, -7.1392, 17.4843, 
22.2006, -7.173, 17.4949, 
22.2344, -7.20373, 17.5046, 
22.2706, -7.23561, 17.5147, 
22.3036, -7.26375, 17.5237, 
22.3377, -7.29188, 17.5327, 
22.3737, -7.32061, 17.542, 
22.407, -7.34635, 17.5504, 
22.444, -7.37401, 17.5594, 
22.4779, -7.39847, 17.5674, 
22.514, -7.42366, 17.5757, 
22.5493, -7.4475, 17.5835, 
22.5801, -7.46762, 17.5902, 
22.6189, -7.4922, 17.5984, 
22.6505, -7.51146, 17.6048, 
22.685, -7.53191, 17.6117, 
22.7218, -7.55294, 17.6187, 
22.754, 62, -62, 
22.7929, -7.57333, -17.5944, 
22.8228, -7.61247, -17.599, 
22.8584, 62, -62, 
22.8936, -7.77545, 17.7279, 
22.9275, 62, -62, 
22.9641, 62, -62, 
22.9967, 62, -62, 
23.0316, 62, -62, 
23.0668, 62, -62, 
23.1013, 62, -62, 
23.1384, 62, -62, 
23.1702, 62, -62, 
23.2058, 62, -62, 
23.2411, 62, -62, 
23.2739, 62, -62, 
23.3152, 62, -62, 
23.3442, 62, -62, 
23.3808, 62, -62, 
23.4128, 62, -62, 
23.4487, 62, -62, 
23.4846, 62, -62, 
23.5162, 62, -62, 
23.5512, -16.6886, -28.0996, 
23.5857, -24.0185, -37.1847, 
23.6213, -29.6334, -44.7498, 
23.6573, -33.431, -50.4768, 
23.6907, -35.6936, -54.4362, 
23.7293, -37.5718, -58.2419, 
23.7594, -38.5829, -60.7001, 
23.7941, -39.3465, -63.0523, 
23.8309, -39.8863, -65.22, 
23.8638, 62, -62, 
23.8991, 62, -62, 
23.9342, 62, -62, 
23.9682, -40.2491, -67.0603, 
24.0045, -40.6271, -63.0252, 
24.0375, -40.9783, 70.5902, 
24.075, -41.2967, 72.2953, 
24.1064, -41.4348, -73.5709, 
24.1414, -41.4749, -74.8585, 
24.1813, -41.316, -76.1191, 
24.2168, -41.159, -77.1734, 
24.2461, -41.0258, -77.9959, 
24.2804, -40.7836, -78.8543, 
24.3211, -40.4319, -79.7175, 
24.353, -40.1567, -80.3543, 
24.3879, -39.8501, -80.9065, 
24.4211, -39.5644, 81.3812, 
24.4545, -39.2829, 81.8905, 
24.4896, -39.0386, 82.2283, 
24.5251, -38.8903, 82.3792, 
24.5577, -38.6633, 82.472, 
24.5933, -38.1973, 82.6896, 
24.6286, -37.6342, 82.8491, 
24.6654, -37.1077, 82.8008, 
24.6994, -36.4029, 82.7627, 
24.7322, -35.768, 82.5754, 
24.7677, -35.0899, 82.3126, 
24.8009, -34.5516, 81.9948, 
24.837, -33.8966, 81.6161, 
24.8712, -33.2125, 81.2264, 
24.9067, -32.5342, 80.7744, 
24.9394, -31.9381, 80.3158, 
24.9743, -31.422, 79.7707, 
25.0093, 62, -62, 
25.0451, 62, -62, 
25.0796, 62, -62, 
25.113, -30.8037, 79.1852, 
25.1486, -30.203, 78.7291, 
25.1833, -29.942, 78.3353, 
25.2186, -29.6096, 77.9066, 
25.2529, -29.3965, 77.3876, 
25.2868, 62, -62, 
25.3238, 62, -62, 
25.3587, -29.1185, 76.7823, 
25.3953, -28.7209, 76.2788, 
25.4282, -28.4318, 75.9275, 
25.4611, -28.3449, 75.4763, 
25.495, 62, -62, 
25.5296, 62, -62, 
25.5679, 62, -62, 
25.5998, -28.0477, 75.0319, 
25.6355, -28.0149, 74.5942, 
25.671, -28.0977, 74.2334, 
25.7038, -28.0606, 73.9012, 
25.7409, -28.1005, 73.4203, 
25.7731, -27.9978, 73.0313, 
25.8086, -27.8215, 72.5764, 
25.843, 62, -62, 
25.8776, 62, -62, 
25.9135, 62, -62, 
25.9465, -27.6588, 72.1409, 
25.9812, -27.5579, 71.8911, 
26.0171, -27.8137, 63.4524, 
26.0504, -27.8647, 71.1898, 
26.0868, -27.8543, 70.8206, 
26.1224, -27.7848, 70.4911, 
26.1567, -27.6551, 70.1467, 
26.1912, 62, -62, 
26.2237, 62, -62, 
26.2598, 62, -62, 
26.2944, -27.6341, 69.6536, 
26.3292, -27.71, -4.80564, 
26.3694, -27.9078, -68.5704, 
26.3998, -28.0493, -68.5902, 
26.4382, -28.2223, -4.73221, 
26.4685, -28.3504, -67.9501, 
26.5016, -28.4844, 67.6699, 
26.538, -28.4729, 67.3755, 
26.5715, -28.4248, 67.1924, 
26.6087, -28.1792, 66.9399, 
26.6407, -27.9502, 66.6605, 
26.675, -27.7975, 66.316, 
26.7104, 62, -62, 
26.745, 62, -62, 
26.7839, 62, -62, 
26.8146, -27.3976, 66.0514, 
26.8519, -27.1375, 65.873, 
26.8833, -27.101, 65.8335, 
26.9177, -27.0622, 65.7917, 
26.9556, -27.0524, 65.636, 
26.9875, -26.9806, 65.4708, 
27.024, -27.0065, 65.1865, 
27.0572, -26.8641, 64.9859, 
27.0923, 62, -62, 
27.1282, 62, -62, 
27.1617, 62, -62, 
27.1968, -26.8067, 64.6044, 
27.2301, -26.7353, 64.4825, 
27.2655, -26.804, 64.3999, 
