#ssr105
time, distance, theta, 
8.78469, 2, 0, 
8.8857, 2, 0, 
8.92707, 2, 0, 
9.02498, 2, 0, 
9.12823, 2, 0, 
9.16707, 2, 0, 
9.26739, 2, 0, 
9.30399, 3.92603, 0.720385, 
9.40767, 2, 0, 
9.51154, 2, 0, 
9.61454, 2, 0, 
9.71925, 2, 0, 
9.7536, 2, 0, 
9.79152, 2, 0, 
9.89295, 2, 0, 
10.0001, 2, 0, 
10.1004, 2, 0, 
10.2073, 2, 0, 
10.3085, 2, 0, 
10.3472, 2, 0, 
10.9512, 0.98933, 0.675006, 
11.0382, 0.989855, 0.595594, 
11.1428, 0.99018, 0.550215, 
11.2468, 0.990616, 0.493492, 
11.3489, 0.890879, 0.476475, 
11.3845, 0.990897, 0.459458, 
11.4189, 0.991299, 0.414079, 
11.5247, 0.891917, 0.363028, 
11.6293, 0.892535, 0.306305, 
11.7313, 0.89267, 0.294961, 
11.7711, 0.893408, 0.238237, 
11.8711, 0.812505, 0.198531, 
11.974, 0.812694, 0.187187, 
12.014, 0.813557, 0.141808, 
12.1141, 0.746789, 0.0907571, 
12.2197, 0.748009, 0.0567232, 
12.323, 0.691001, 0.0397062, 
12.427, 0.65142, 0, 
12.5296, 0.643573, -0.0113446, 
12.5684, 0.598208, -0.0283616, 
12.6711, 0.558663, -0.0453786, 
12.7737, 0.493059, -0.0567232, 
12.8785, 0.439958, -0.0567232, 
12.9822, 0.416611, -0.0623955, 
13.0236, 0.357477, -0.0680678, 
13.1225, 0.166591, -0.0453786, 
13.2256, 0.19209, -0.158825, 
13.3293, 0.172159, -0.0737402, 
13.9365, 1.50917, -0.884882, 
14.5238, 2, 0, 
14.6117, 2, 0, 
14.6462, 2, 0, 
14.6826, 2, 0, 
14.7853, 2, 0, 
14.822, 2, 0, 
14.9249, 2, 0, 
15.0277, 2, 0, 
15.0633, 2, 0, 
15.0987, 2, 0, 
15.201, 2, 0, 
15.2391, 2, 0, 
15.3407, 2, 0, 
15.3756, 2, 0, 
15.4109, 2, 0, 
15.5137, 2, 0, 
15.5515, 2, 0, 
15.6523, 2, 0, 
15.6925, 6.17118, 0.779944, 
15.7933, 2, 0, 
15.8955, 2, 0, 
15.9348, 2, 0, 
16.0345, 2, 0, 
16.0691, 2, 0, 
16.1055, 2, 0, 
16.2098, 2, 0, 
16.3145, 2, 0, 
16.4172, 2, 0, 
16.5233, 2, 0, 
16.6247, 2, 0, 
16.6588, 2, 0, 
16.694, 2, 0, 
16.7986, 2, 0, 
16.8346, 2, 0, 
16.9369, 2, 0, 
16.9724, 2, 0, 
17.0761, 2, 0, 
17.1132, 2, 0, 
17.2149, 2, 0, 
17.2522, 2, 0, 
17.3534, 2, 0, 
17.8898, 2.47152, 0.0567232, 
17.9786, 1.51725, 0.0907571, 
18.0144, 1.51692, 0.102102, 
18.1188, 1.2872, 0.107774, 
18.2213, 1.51662, 0.113446, 
18.2601, 1.28665, 0.130463, 
18.3622, 1.2864, 0.141808, 
18.4632, 1.28617, 0.153153, 
18.4994, 1.28595, 0.164497, 
18.6043, 1.12021, 0.181514, 
18.7086, 1.19669, 0.190023, 
18.8147, 1.11983, 0.204204, 
18.9161, 1.28499, 0.22122, 
19.0184, 1.11948, 0.226893, 
19.0588, 1.11932, 0.238237, 
19.158, 0.993205, 0.24391, 
19.2625, 1.11932, 0.238237, 
19.2969, 0.993205, 0.24391, 
19.3353, 0.993205, 0.24391, 
19.4359, 1.11932, 0.238237, 
19.476, 0.893572, 0.226893, 
19.5755, 0.993533, 0.22122, 
19.6788, 0.893743, 0.215548, 
19.7134, 0.893743, 0.215548, 
19.7494, 0.89392, 0.204204, 
19.8522, 0.812505, 0.198531, 
19.8903, 0.74455, 0.192859, 
19.9958, 0.686991, 0.175842, 
20.0945, 0.687201, 0.164497, 
20.1301, 0.687201, 0.164497, 
20.1666, 0.637616, 0.14748, 
20.2701, 0.555749, 0.136136, 
20.3735, 0.521852, 0.119119, 
20.4777, 0.463547, 0.107774, 
20.5802, 0.438413, 0.102102, 
20.6152, 0.415462, 0.0964294, 
20.651, 0.375389, 0.0737402, 
20.7553, 0.325949, 0.0453786, 
20.8596, 0.252919, 0.0113446, 
20.9629, 0.19698, -0.0226893, 
21.0676, 0.147547, -0.0510509, 
21.6734, 2, 0, 
22.2615, 2, 0, 
22.3539, 2, 0, 
22.4549, 2, 0, 
22.4898, 2, 0, 
22.525, 2, 0, 
22.6275, 2, 0, 
22.6669, 2, 0, 
22.7672, 2, 0, 
22.8049, 2, 0, 
22.9067, 2, 0, 
23.4421, 2, 0, 
23.53, 2, 0, 
23.5692, 2, 0, 
23.6693, 2, 0, 
23.7072, 2, 0, 
23.8095, 2, 0, 
23.9121, 2, 0, 
23.9461, 2, 0, 
23.9875, 2, 0, 
24.0875, 2, 0, 
24.1903, 2, 0, 
24.2271, 2, 0, 
24.3289, 2, 0, 
24.364, 2, 0, 
24.3991, 2, 0, 
24.5033, 2, 0, 
24.6064, 2, 0, 
24.6427, 2, 0, 
24.7461, 2, 0, 
24.8489, 2, 0, 
24.8873, 2, 0, 
24.9953, 2, 0, 
25.092, 2, 0, 
25.6272, 3.93703, 0.017017, 
25.7181, 1.12261, -0.0794125, 
25.822, 1.12225, -0.0907571, 
25.9312, 0.996055, -0.0964294, 
26.0296, 0.996055, -0.0964294, 
26.0665, 0.995743, -0.107774, 
26.1682, 0.995743, -0.107774, 
26.206, 0.895444, -0.124791, 
26.308, 0.813806, -0.130463, 
26.412, 0.74539, -0.14748, 
26.5175, 0.687201, -0.164497, 
26.62, 0.686991, -0.175842, 
26.7232, 0.63697, -0.181514, 
26.7591, 0.554668, -0.192859, 
26.8631, 0.520103, -0.209876, 
26.9683, 0.461336, -0.22122, 
27.0714, 0.391311, -0.249582, 
27.176, 0.336139, -0.300633, 
27.2814, 0.278615, -0.346012, 
27.8876, 2, 0, 
27.9744, 2, 0, 
28.0767, 2, 0, 
28.114, 2, 0, 
28.217, 2, 0, 
28.3222, 2, 0, 
28.9246, 2, 0, 
29.5156, 0.308762, -0.119119, 
29.6043, 0.307792, -0.164497, 
29.6388, 0.256887, -0.198531, 
29.7437, 0.226265, -0.181514, 
29.8478, 0.184509, -0.153153, 
30.4529, 2.46217, 0.896227, 
30.5417, 2, 0, 
30.6446, 2, 0, 
30.6794, 2, 0, 
30.7155, 2, 0, 
30.8182, 2, 0, 
30.852, 2, 0, 
30.9557, 2, 0, 
30.9916, 2, 0, 
31.0264, 2, 0, 
31.0803, 2, 0, 
31.167, 2, 0, 
31.2688, 2, 0, 
31.3045, 2, 0, 
31.3409, 2, 0, 
31.4424, 2, 0, 
31.4801, 2, 0, 
31.5813, 2, 0, 
31.6859, 2, 0, 
31.7202, 2, 0, 
31.7578, 2, 0, 
31.86, 2, 0, 
31.898, 2, 0, 
31.998, 2, 0, 
32.0368, 2, 0, 
32.1376, 2, 0, 
32.1779, 2, 0, 
32.276, 2, 0, 
32.3138, 2, 0, 
32.4146, 2, 0, 
32.4523, 2, 0, 
32.5525, 2, 0, 
32.5875, 2, 0, 
32.6244, 2, 0, 
32.7275, 2, 0, 
32.7622, 2, 0, 
32.7962, 2, 0, 
32.9, 2, 0, 
32.9356, 2, 0, 
32.9717, 2, 0, 
33.0772, 2, 0, 
33.1775, 2, 0, 
33.2178, 2, 0, 
33.3179, 2, 0, 
33.42, 2, 0, 
33.4582, 2, 0, 
33.5593, 2, 0, 
33.5959, 2, 0, 
33.6986, 2, 0, 
33.7326, 2, 0, 
33.7679, 2, 0, 
33.8714, 3.92742, 0.516181, 
33.9095, 2, 0, 
34.0109, 2, 0, 
34.0461, 3.93887, -0.00567232, 
34.0814, 3.92742, 0.516181, 
34.1835, 3.92742, 0.516181, 
34.2225, 2, 0, 
34.3225, 2, 0, 
34.358, 2, 0, 
34.3925, 2, 0, 
34.4979, 2, 0, 
34.6016, 2, 0, 
34.6374, 2, 0, 
34.7414, 2, 0, 
34.8443, 2, 0, 
34.8788, 2, 0, 
34.914, 2, 0, 
35.518, 1.5154, -0.17017, 
35.6068, 1.12193, -0.102102, 
35.7113, 1.12193, -0.102102, 
35.7466, 1.12193, -0.102102, 
35.7818, 1.12193, -0.102102, 
35.8846, 1.12193, -0.102102, 
35.9258, 1.05476, -0.11061, 
36.0238, 1.05476, -0.11061, 
36.0597, 1.12163, -0.113446, 
36.1629, 0.995456, -0.119119, 
36.2001, 1.05476, -0.11061, 
36.3022, 0.995743, -0.107774, 
36.338, 0.995743, -0.107774, 
36.4406, 0.942893, -0.116283, 
36.4781, 0.895721, -0.113446, 
36.5804, 0.942893, -0.116283, 
36.6847, 0.895721, -0.113446, 
36.788, 0.895721, -0.113446, 
36.8303, 0.853099, -0.11061, 
36.9272, 0.853099, -0.11061, 
37.0335, 0.81436, -0.107774, 
37.1356, 0.81436, -0.107774, 
37.2399, 0.746165, -0.113446, 
37.3431, 0.81436, -0.107774, 
37.3814, 0.716196, -0.11061, 
37.4824, 0.716196, -0.11061, 
38.0857, 2, 0, 
38.1757, 2, 0, 
38.2112, 6.17172, 0.689187, 
38.3148, 2, 0, 
38.4184, 2, 0, 
38.4523, 2, 0, 
38.5556, 2, 0, 
38.5893, 2, 0, 
38.632, 3.92624, 0.686351, 
38.7336, 2, 0, 
38.8374, 2, 0, 
38.9399, 2, 0, 
39.0427, 2, 0, 
39.0782, 2, 0, 
39.1134, 2, 0, 
39.2153, 2, 0, 
39.2514, 2, 0, 
39.2874, 2, 0, 
39.3888, 2, 0, 
39.4226, 2, 0, 
39.458, 2, 0, 
39.4934, 2, 0, 
39.5291, 2, 0, 
39.632, 2, 0, 
39.6677, 2, 0, 
39.7014, 2, 0, 
39.8077, 2, 0, 
40.4111, 1.27964, -0.87921, 
40.5018, 0.738889, -0.850848, 
40.606, 0.739132, -0.805469, 
40.7093, 0.739258, -0.78278, 
40.7449, 0.681766, -0.720385, 
40.8516, 0.63238, -0.6353, 
40.9535, 0.633015, -0.544543, 
41.0611, 0.611253, -0.450949, 
41.1612, 0.552596, -0.351684, 
41.2655, 0.592233, -0.255254, 
41.3694, 0.573292, -0.195695, 
41.476, 0.594373, -0.130463, 
41.5773, 0.59464, -0.119119, 
41.613, 0.557267, -0.0794125, 
41.7171, 0.540629, -0.053887, 
41.8201, 0.561464, -0.0113446, 
41.9237, 0.504244, 0, 
41.9625, 0.525421, 0.0283616, 
42.0625, 0.494249, 0.0340339, 
42.0968, 0.493595, 0.0453786, 
42.1347, 0.465008, 0.0623955, 
42.2363, 0.492601, 0.0680678, 
42.2747, 0.439098, 0.0794125, 
42.3768, 0.404884, 0.087921, 
42.481, 0.384025, 0.104938, 
42.5849, 0.355815, 0.124791, 
42.6883, 0.338602, 0.141808, 
42.7908, 0.322567, 0.158825, 
42.8303, 0.29394, 0.17017, 
42.9304, 0.293737, 0.181514, 
42.9674, 0.256887, 0.198531, 
43.068, 0.256705, 0.209876, 
43.1032, 0.24576, 0.215548, 
43.1371, 0.216172, 0.232565, 
43.2433, 0.190621, 0.249582, 
43.3479, 0.175413, 0.260927, 
43.4527, 0.158342, 0.258091, 
43.5564, 0.152122, 0.246746, 
43.6601, 0.146234, 0.229729, 
43.7718, 0.143556, 0.209876, 
43.8695, 0.150039, 0.181514, 
43.973, 0.156819, 0.153153, 
44.0756, 0.163676, 0.136136, 
44.1132, 0.178335, 0.102102, 
44.2142, 0.185857, 0.0964294, 
44.2503, 0.194478, 0.0680678, 
44.3555, 0.2126, 0.0340339, 
44.4578, 0.243743, 0.00567232, 
44.5618, 0.243743, -0.00567232, 
44.598, 0.262023, -0.0283616, 
44.7009, 0.284342, -0.0510509, 
44.8048, 0.296543, -0.0680678, 
44.9089, 0.324193, -0.0907571, 
45.0159, 0.339404, -0.107774, 
45.1182, 0.356091, -0.113446, 
45.2227, 0.373803, -0.130463, 
45.3259, 0.393248, -0.136136, 
45.431, 0.403702, -0.1333, 
45.5347, 0.41515, -0.107774, 
45.6358, 0.41515, -0.107774, 
45.6712, 0.438413, -0.102102, 
45.7079, 0.415803, -0.0850848, 
45.8136, 0.415803, -0.0850848, 
45.9158, 0.393782, -0.113446, 
46.0199, 0.354476, -0.192859, 
46.1245, 0.371228, -0.289288, 
46.2278, 0.352173, -0.374373, 
46.3318, 0.369511, -0.459458, 
46.4353, 0.351156, -0.48782, 
46.4741, 0.36871, -0.56156, 
46.5751, 0.387771, -0.6353, 
46.6783, 0.408527, -0.70904, 
46.7832, 0.431336, -0.760091, 
46.887, 0.456337, -0.811142, 
46.9934, 0.514868, -0.822486, 
47.0971, 0.549127, -0.828159, 
47.199, 0.587595, -0.833831, 
47.2371, 0.484121, -0.816814, 
47.3385, 0.549505, -0.760091, 
47.4419, 0.549637, -0.737402, 
47.4784, 0.550052, -0.669334, 
47.581, 0.632849, -0.567232, 
47.6859, 0.551631, -0.453786, 
47.7901, 0.552596, -0.351684, 
47.8935, 0.592083, -0.266599, 
47.9992, 0.554668, -0.192859, 
48.1031, 0.637389, -0.158825, 
48.2098, 0.638391, -0.113446, 
48.311, 0.596881, -0.0510509, 
48.4133, 0.640771, -0.0453786, 
48.4484, 0.601073, -0.00567232, 
48.5519, 0.65142, 0, 
48.5883, 0.69276, 0.017017, 
48.6922, 0.691001, 0.0397062, 
48.796, 0.640235, 0.0567232, 
48.8999, 0.639777, 0.0680678, 
49.0047, 0.59558, 0.0850848, 
49.1212, 0.595238, 0.0964294, 
49.2136, 0.557267, 0.0794125, 
49.3169, 0.4395, 0.0680678, 
49.4187, 0.416611, 0.0623955, 
49.4551, 0.325949, 0.0453786, 
49.5641, 0.5236, -0.0623955, 
49.6623, 0.49184, -0.0907571, 
49.7007, 0.49044, -0.14748, 
49.802, 0.489414, -0.204204, 
49.9055, 0.461336, -0.22122, 
49.9419, 0.488445, -0.272271, 
50.045, 0.459896, -0.334667, 
50.1531, 0.487185, -0.385718, 
50.2533, 0.458999, -0.425424, 
50.3568, 0.433561, -0.442441, 
50.3942, 0.409933, -0.504836, 
50.497, 0.409586, -0.550215, 
50.6026, 0.388079, -0.589921, 
50.707, 0.38824, -0.567232, 
50.8098, 0.368793, -0.550215, 
50.9132, 0.350801, -0.533198, 
51.0175, 0.350976, -0.510509, 
51.1216, 0.334277, -0.493492, 
51.2299, 0.304204, -0.459458, 
51.3291, 0.290807, -0.419752, 
51.4327, 0.278049, -0.402735, 
51.4718, 0.254735, -0.368701, 
51.5723, 0.24382, -0.374373, 
51.6773, 0.24382, -0.374373, 
51.7809, 0.223883, -0.363028, 
51.883, 0.233705, -0.357356, 
51.9246, 0.219452, -0.337503, 
52.0235, 0.215024, -0.323322, 
52.1277, 0.206653, -0.283616, 
52.235, 0.200482, -0.141808, 
52.3359, 0.19698, 0.0226893, 
52.4413, 0.208349, 0.17017, 
52.5438, 0.215153, 0.311978, 
52.6469, 0.224, 0.351684, 
52.6843, 0.2538, 0.470803, 
52.7887, 0.270631, 0.553051, 
52.8908, 0.30293, 0.629628, 
52.9942, 0.302781, 0.652317, 
53.0309, 0.34958, 0.714712, 
53.1336, 0.332645, 0.731729, 
53.174, 0.367336, 0.777108, 
53.2723, 0.408003, 0.799797, 
53.3765, 0.431082, 0.805469, 
53.4121, 0.431082, 0.805469, 
53.5155, 0.431208, 0.78278, 
53.6212, 0.431468, 0.737402, 
53.7232, 0.457063, 0.686351, 
53.8265, 0.457206, 0.663661, 
53.8633, 0.485512, 0.589921, 
53.9679, 0.458241, 0.516181, 
54.0716, 0.433463, 0.453786, 
54.1749, 0.433662, 0.431096, 
54.2117, 0.459774, 0.346012, 
54.3136, 0.435491, 0.260927, 
54.4165, 0.461169, 0.232565, 
54.4515, 0.489414, 0.204204, 
54.4876, 0.46326, 0.119119, 
54.5916, 0.493059, 0.0567232, 
54.6952, 0.493595, 0.0453786, 
54.7295, 0.495103, 0.0226893, 
54.7685, 0.493595, -0.0453786, 
54.8673, 0.493059, -0.0567232, 
54.9064, 0.491215, -0.113446, 
55.0075, 0.490213, -0.158825, 
55.1103, 0.489794, -0.181514, 
55.1491, 0.519929, -0.22122, 
55.2534, 0.519446, -0.255254, 
55.3537, 0.488445, -0.272271, 
55.3924, 0.518875, -0.300633, 
55.4929, 0.518742, -0.311978, 
55.5275, 0.518614, -0.323322, 
55.5617, 0.518248, -0.357356, 
55.6671, 0.487185, -0.385718, 
55.7704, 0.517695, -0.414079, 
55.8794, 0.517391, -0.448113, 
55.9799, 0.517104, -0.482147, 
56.0922, 0.551167, -0.510509, 
56.188, 0.51666, -0.53887, 
56.2942, 0.516576, -0.550215, 
56.396, 0.55066, -0.578577, 
56.5026, 0.516251, -0.595594, 
56.6039, 0.550501, -0.601266, 
56.7095, 0.550424, -0.612611, 
56.8124, 0.550347, -0.623955, 
56.9168, 0.550347, -0.623955, 
57.0224, 0.550501, -0.601266, 
57.1265, 0.589198, -0.572904, 
57.2312, 0.589447, -0.53887, 
57.3334, 0.551167, -0.510509, 
57.4381, 0.551348, -0.48782, 
57.542, 0.590081, -0.459458, 
57.6492, 0.590379, -0.425424, 
57.7499, 0.634361, -0.385718, 
57.8527, 0.552365, -0.374373, 
57.8911, 0.591276, -0.334667, 
57.9931, 0.591662, -0.300633, 
58.0978, 0.591798, -0.289288, 
58.2003, 0.635621, -0.272271, 
58.3071, 0.635921, -0.249582, 
58.4083, 0.592716, -0.22122, 
58.5128, 0.63697, -0.181514, 
58.6169, 0.637389, -0.158825, 
58.7197, 0.637389, -0.158825, 
58.7555, 0.637857, -0.136136, 
58.8601, 0.637857, -0.136136, 
58.9641, 0.637857, -0.136136, 
59.0674, 0.637857, -0.136136, 
59.102, 0.637857, -0.136136, 
59.1379, 0.637857, -0.136136, 
59.242, 0.594124, -0.141808, 
59.3486, 0.555508, -0.14748, 
59.4545, 0.555508, -0.14748, 
59.5538, 0.555066, -0.17017, 
59.6584, 0.520474, -0.187187, 
59.7624, 0.554305, -0.215548, 
59.8666, 0.519601, -0.24391, 
59.9715, 0.488445, -0.272271, 
60.0751, 0.48803, -0.306305, 
60.1783, 0.487899, -0.31765, 
60.2129, 0.487297, -0.374373, 
60.3209, 0.458999, -0.425424, 
60.4239, 0.458512, -0.482147, 
60.5266, 0.486011, -0.521853, 
60.6313, 0.485673, -0.567232, 
60.7348, 0.444587, -0.615447, 
60.8401, 0.444361, -0.649481, 
60.942, 0.457063, -0.686351, 
61.0463, 0.456924, -0.70904, 
61.1509, 0.484503, -0.748746, 
61.2548, 0.515248, -0.754419, 
61.3581, 0.484503, -0.748746, 
61.3926, 0.515314, -0.743074, 
61.4271, 0.515586, -0.697695, 
61.5319, 0.515871, -0.652317, 
61.6346, 0.550197, -0.646644, 
61.6732, 0.550424, -0.612611, 
61.7748, 0.51633, -0.584249, 
61.8788, 0.550823, -0.555887, 
61.9824, 0.550907, -0.544543, 
62.0189, 0.551348, -0.48782, 
62.1218, 0.589985, -0.470803, 
62.158, 0.570579, -0.422588, 
62.2606, 0.590806, -0.380045, 
62.3644, 0.590919, -0.368701, 
62.401, 0.55284, -0.328995, 
62.5051, 0.553097, -0.306305, 
62.6079, 0.553231, -0.294961, 
62.7112, 0.572294, -0.263763, 
62.8143, 0.572369, -0.258091, 
62.8528, 0.554305, -0.215548, 
62.9545, 0.520285, -0.198531, 
63.0576, 0.554668, -0.192859, 
63.0945, 0.520673, -0.175842, 
63.1984, 0.555066, -0.17017, 
63.3011, 0.520673, -0.175842, 
63.34, 0.554668, -0.192859, 
63.4414, 0.554482, -0.204204, 
63.5446, 0.519929, -0.22122, 
63.651, 0.519601, -0.24391, 
63.7527, 0.519601, -0.24391, 
63.8554, 0.519446, -0.255254, 
63.8939, 0.55337, -0.283616, 
63.9973, 0.487899, -0.31765, 
64.0991, 0.55284, -0.328995, 
64.1387, 0.487411, -0.363028, 
64.2391, 0.517801, -0.402735, 
64.3423, 0.551932, -0.419752, 
64.3774, 0.517592, -0.425424, 
64.4124, 0.517391, -0.448113, 
64.4816, 0.517294, -0.459458, 
64.5237, 0.517012, -0.493492, 
64.6214, 0.516833, -0.516181, 
64.7255, 0.51666, -0.53887, 
64.8275, 0.550823, -0.555887, 
64.935, 0.55066, -0.578577, 
65.0362, 0.55066, -0.578577, 
65.073, 0.55066, -0.578577, 
65.1756, 0.55066, -0.578577, 
65.283, 0.589117, -0.584249, 
65.3832, 0.589117, -0.584249, 
65.4174, 0.55066, -0.578577, 
65.4536, 0.589363, -0.550215, 
65.5574, 0.589533, -0.527526, 
65.6614, 0.633187, -0.521853, 
65.6968, 0.589709, -0.504836, 
65.8001, 0.633456, -0.48782, 
65.8375, 0.633838, -0.442441, 
65.9392, 0.633938, -0.431096, 
65.9735, 0.634145, -0.408407, 
66.0146, 0.634587, -0.363028, 
66.1142, 0.635075, -0.31765, 
66.2166, 0.553097, -0.306305, 
66.2558, 0.55337, -0.283616, 
66.3556, 0.488592, -0.260927, 
66.4614, 0.686603, -0.198531, 
66.5641, 0.687421, -0.153153, 
66.6685, 0.745888, -0.124791, 
66.7718, 0.688769, -0.0964294, 
66.8755, 0.689111, -0.0850848, 
66.9119, 0.747551, -0.0680678, 
67.0159, 0.748009, -0.0567232, 
67.1191, 0.748545, -0.0453786, 
67.224, 0.749199, -0.0340339, 
67.3287, 0.751347, -0.0113446, 
67.4303, 0.751347, -0.0113446, 
67.4682, 0.694604, -0.00567232, 
67.57, 0.751347, -0.0113446, 
67.6079, 0.694604, -0.00567232, 
67.7097, 0.694604, -0.00567232, 
67.8138, 0.694604, -0.00567232, 
67.9161, 0.694604, -0.00567232, 
67.9551, 0.694604, -0.00567232, 
68.0552, 0.751347, -0.0113446, 
68.0953, 0.69276, -0.017017, 
68.1964, 0.69276, -0.017017, 
68.2994, 0.666121, -0.0255254, 
68.404, 0.640771, -0.0453786, 
68.5065, 0.640771, -0.0453786, 
68.544, 0.639777, -0.0680678, 
68.6462, 0.59558, -0.0850848, 
68.7497, 0.59558, -0.0850848, 
68.785, 0.594927, -0.107774, 
68.8898, 0.555749, -0.136136, 
68.9937, 0.521103, -0.153153, 
69.0975, 0.554668, -0.192859, 
69.2004, 0.554668, -0.192859, 
69.2408, 0.554134, -0.226893, 
69.34, 0.55366, -0.260927, 
69.4441, 0.553512, -0.272271, 
69.4803, 0.518875, -0.300633, 
69.5855, 0.518489, -0.334667, 
69.6858, 0.518132, -0.368701, 
69.791, 0.400516, -0.348848, 
69.8262, 0.552037, -0.408407, 
69.9308, 0.51749, -0.436769, 
70.0355, 0.551631, -0.453786, 
70.139, 0.517294, -0.459458, 
70.2416, 0.517294, -0.459458, 
70.2804, 0.533936, -0.462294, 
70.3809, 0.551535, -0.46513, 
70.4173, 0.570183, -0.467966, 
70.5242, 0.55144, -0.476475, 
70.6238, 0.533841, -0.473639, 
70.7278, 0.551535, -0.46513, 
70.7647, 0.551535, -0.46513, 
70.8669, 0.533984, -0.456622, 
70.9044, 0.55173, -0.442441, 
71.0092, 0.517592, -0.425424, 
71.1123, 0.534548, -0.394226, 
71.2166, 0.518132, -0.368701, 
71.3212, 0.535248, -0.326158, 
71.4225, 0.535782, -0.28078, 
71.525, 0.519296, -0.266599, 
71.5644, 0.504012, -0.229729, 
71.6655, 0.37332, -0.153153, 
71.7682, 0.520673, -0.175842, 
71.8048, 0.46326, -0.119119, 
71.9079, 0.49184, -0.0907571, 
72.0128, 0.492601, -0.0680678, 
72.1153, 0.5236, -0.0623955, 
72.1513, 0.526442, -0.017017, 
72.2559, 0.421296, 0.00567232, 
72.3604, 0.5236, 0.0623955, 
72.4626, 0.507483, 0.070904, 
72.4993, 0.522451, 0.0964294, 
72.6022, 0.490939, 0.124791, 
72.7072, 0.49044, 0.14748, 
72.8103, 0.489998, 0.17017, 
72.9153, 0.4896, 0.192859, 
73.0235, 0.489237, 0.215548, 
73.1225, 0.489066, 0.226893, 
73.1609, 0.489066, 0.226893, 
73.2618, 0.460853, 0.255254, 
73.3657, 0.460853, 0.255254, 
73.3999, 0.435491, 0.260927, 
73.4363, 0.460558, 0.277944, 
73.5404, 0.435063, 0.294961, 
73.6499, 0.411753, 0.311978, 
73.7477, 0.390466, 0.31765, 
73.8504, 0.390466, 0.31765, 
73.8909, 0.370959, 0.311978, 
74.0015, 0.380519, 0.314814, 
74.0962, 0.335878, 0.323322, 
74.1986, 0.335878, 0.323322, 
74.2355, 0.320253, 0.31765, 
74.3393, 0.320518, 0.294961, 
74.4437, 0.306356, 0.255254, 
74.546, 0.280351, 0.209876, 
74.6498, 0.268656, 0.181514, 
74.6861, 0.258455, 0.119119, 
74.7888, 0.230067, 0.0453786, 
74.8928, 0.221831, 0.0283616, 
74.9301, 0.194478, -0.0680678, 
75.0338, 0.184079, -0.175842, 
75.1392, 0.186118, -0.297797, 
75.7414, 2, 0, 
