#ssr105
time, vl, vr, 
2.69828, -9.96197, 40.4134, 
2.73191, -9.89681, 40.4779, 
2.76761, -9.86468, 40.6081, 
2.80107, -9.9217, 40.7607, 
2.83679, -61.1493, -62, 
2.8715, 10.1486, 40.9842, 
2.90527, 10.2683, -41.0685, 
2.94002, -7.46293, 41.1524, 
2.97449, 10.5958, 41.3613, 
3.01118, 10.7165, -41.538, 
3.0476, -61.9981, -62, 
3.07912, -10.8099, 41.5996, 
3.11375, -10.9629, 41.825, 
3.148, -2.07176, 41.9642, 
3.18219, 11.0653, 42.0928, 
3.21951, -10.8177, 42.1451, 
3.25251, -61.3103, -62, 
3.28684, -11.2488, 42.1915, 
3.32132, -11.333, 42.2366, 
3.35917, -11.7367, -62, 
3.39292, 11.3666, -42.2208, 
3.43378, 11.5035, 42.2406, 
3.46117, -61.9986, -62, 
3.49548, -1.72803, 42.338, 
3.53174, 11.6414, 42.5462, 
3.56649, 11.3507, 42.7078, 
3.60118, 12.01, 41.3669, 
3.63589, 62, -62, 
3.66934, 12.0652, 42.8562, 
3.70491, -12.1218, 42.8797, 
3.74252, -12.2946, 43.2619, 
3.77421, -12.2057, 43.3649, 
3.80851, -12.0673, 43.3245, 
3.84284, -12.0502, 43.3831, 
3.87953, -11.9763, 43.2902, 
3.91369, -12.0339, 43.2978, 
3.94695, 11.9521, 43.142, 
3.98579, -11.9556, 42.9991, 
4.01722, -12.0755, -42.9662, 
4.05129, 12.1461, 42.8758, 
4.08735, -9.24307, 42.7267, 
4.12048, -12.0585, 42.5397, 
4.15725, -12.0554, 42.4252, 
4.18976, -10.2204, 42.3044, 
4.22467, 12.1143, 42.1785, 
4.26119, 12.0488, -41.9443, 
4.29396, 12.0624, 41.7653, 
4.33002, 62, -62, 
4.36297, -12.0956, 41.6631, 
4.39852, -12.0345, 41.4513, 
4.43617, -11.9977, -41.4, 
4.46762, -11.9008, 41.3295, 
4.50284, -11.7084, 41.0784, 
4.53714, -11.5008, 40.8618, 
4.5713, 3.42011, 40.7284, 
4.60748, -11.3699, 40.5438, 
4.6412, -11.3399, -40.3774, 
4.67925, -11.1314, 40.0808, 
4.71155, -11.0351, 39.8493, 
4.74644, -10.9352, 39.6063, 
4.78258, -62, -62, 
4.81499, -10.8732, 39.3675, 
4.84953, 1.94337, 39.0984, 
4.88386, -10.7405, -38.8196, 
4.92156, -10.7437, -38.5191, 
4.95508, -62, -62, 
4.98904, -61.9991, -62, 
5.02385, 61.9932, -62, 
5.05749, 10.8027, -38.3677, 
5.09279, -10.9593, 38.3164, 
5.12836, -11.1299, 38.4464, 
5.16127, -62, -62, 
5.19592, 11.3105, 38.6992, 
5.23156, 11.5406, 38.8162, 
5.26829, 11.5227, 38.8631, 
5.30183, 11.6261, 38.9968, 
5.33565, 62, -62, 
5.36987, 62, -62, 
5.40448, -11.6415, 39.0082, 
5.43984, -11.6672, 39.3047, 
5.47562, -11.454, 39.6638, 
5.50961, -11.1696, 39.8738, 
5.54297, -10.9656, 40.0267, 
5.57796, -10.6976, 40.0554, 
5.61351, -10.4654, 40.0621, 
5.64931, -10.306, 40.1062, 
5.68218, -10.1325, 40.0908, 
5.71784, -9.88424, 39.9664, 
5.75231, -9.71285, 39.8804, 
5.78688, -9.61262, 39.8271, 
5.82384, -9.50902, 39.7723, 
5.85565, -62, -62, 
5.89065, -9.30965, 39.5748, 
5.92592, -9.17883, 39.4073, 
5.96306, -9.16031, 39.3158, 
5.9966, -62, -62, 
6.02904, -9.14494, 39.2387, 
6.06453, 9.08812, 39.1064, 
6.09793, -9.10713, 39.0096, 
6.13219, -9.248, 38.9898, 
6.16848, 9.29736, 38.8622, 
6.2023, 9.34197, 38.7474, 
6.23705, -9.30374, 38.5413, 
6.27128, -9.33925, 38.3645, 
6.30659, -9.30214, 38.1668, 
6.34216, -9.24247, -37.9197, 
6.37612, -62, -62, 
6.40992, -9.19294, 37.6237, 
6.44543, -6.92335, 37.4244, 
6.47972, -15.1211, -62, 
6.51622, 9.35116, -37.2657, 
6.54873, 7.99412, -37.1041, 
6.58345, 62, -62, 
6.61823, -9.64603, 37.122, 
6.6528, -9.90746, 37.2883, 
6.69435, -9.9528, 37.4071, 
6.72396, 9.44719, 37.4391, 
6.75848, -10.1117, 37.4206, 
6.79246, -62, -62, 
6.82726, -61.8931, -62, 
6.86368, -7.70374, 37.3468, 
6.89751, -10.2041, -37.3576, 
6.93532, 10.2871, -37.2833, 
6.96633, 10.3599, -37.1783, 
7.00152, -10.6328, 37.2825, 
7.03839, -10.7953, 37.5263, 
7.07071, 10.7805, 37.1771, 
7.10577, 11.0789, 37.8214, 
7.14097, 11.2416, 37.9692, 
7.17572, 4.7424, 38.11, 
7.21144, 7.5055, 38.2498, 
7.24563, -11.568, 38.2869, 
7.27851, -11.4771, 38.2388, 
7.31391, -11.3092, 38.0853, 
7.34829, 10.5862, 37.9202, 
7.38404, -11.0084, 37.6441, 
7.41881, -62, -62, 
7.45201, -62, -62, 
7.48727, -62, -62, 
7.52039, -10.9059, -37.3584, 
7.55742, -10.7687, -37.0695, 
7.58988, -62, -62, 
7.62488, -10.8791, -37.0092, 
7.65993, 10.9944, 37.0342, 
7.69466, 62, -62, 
7.73038, 11.146, -37.0295, 
7.76333, -11.3716, 37.1359, 
7.80008, -9.90186, 37.6137, 
7.83236, 11.2206, 37.8064, 
7.86835, 11.7275, 38.023, 
7.90475, 11.7208, 38.0852, 
7.93771, 11.6979, 38.1435, 
7.9719, 11.6737, 38.2193, 
8.00633, -11.6932, 38.346, 
8.04314, -11.1625, 38.4765, 
8.0771, -11.6894, -38.5317, 
8.11095, -11.5916, 38.4739, 
8.14596, -11.4213, 38.3143, 
8.18032, 11.293, 38.2633, 
8.21581, -11.2738, 38.1878, 
8.2507, -11.2522, 38.0916, 
8.28582, -11.1227, 37.9228, 
8.31859, 61.8494, -62, 
8.35401, 7.26197, 37.6903, 
8.38937, -10.9846, 37.4448, 
8.42587, -10.8302, 37.3148, 
8.45804, -10.6989, 37.2046, 
8.49231, -10.5261, 36.9824, 
8.52742, -10.4541, 36.8278, 
8.56159, -10.3176, 36.5981, 
8.59832, -10.1767, 36.3588, 
8.63435, -62, -62, 
8.66582, -10.061, 36.1607, 
8.70083, -9.93702, 35.9466, 
8.73575, -9.81828, 35.7398, 
8.77143, -9.70183, 35.5354, 
8.80501, -9.72469, 35.3859, 
8.83924, -62, -62, 
8.87487, -62, -62, 
8.90908, -9.67343, 35.1576, 
8.94528, -9.61821, 34.9232, 
8.97844, -62, -62, 
9.0133, -9.8015, -34.825, 
9.04767, 9.8123, -34.6444, 
9.08208, 9.98403, -34.6058, 
9.12196, 10.4062, -34.6236, 
9.15203, -10.3771, -62, 
9.18728, 54.6803, -62, 
9.22125, 10.5072, 34.8859, 
9.25819, -8.98953, 35.1416, 
9.29281, -10.7558, 35.6369, 
9.32502, 10.7506, 35.9693, 
9.36314, 10.8425, 36.2773, 
9.39536, -10.8103, 36.4311, 
9.43146, -10.8534, 36.7363, 
9.46804, -10.8178, 36.8925, 
9.50001, -10.7883, 37.0236, 
9.53531, -61.9989, -62, 
9.56955, -10.7944, -37.1316, 
9.60386, 10.7065, 37.1216, 
9.64049, -10.7346, 37.2333, 
9.67325, -10.7805, 37.3882, 
9.71159, 10.9238, 37.6009, 
9.74294, -62, -62, 
9.77762, -61.9801, -62, 
9.81433, -11.0992, 37.7633, 
9.84643, -11.1721, 37.9572, 
9.88141, 62, -62, 
9.91554, 11.3269, -38.0958, 
9.95112, -0.102661, 38.2345, 
9.98748, -11.8635, 38.7369, 
10.0206, -11.76, 39.0124, 
10.0592, -11.7902, 39.3359, 
10.0887, -11.7417, 39.4559, 
10.1235, -11.7259, 39.6596, 
10.1617, -9.78945, 39.7321, 
10.1926, -11.5737, 39.7658, 
10.2276, -11.6448, 39.9008, 
10.2624, 62, -62, 
10.2971, -11.6222, 39.9069, 
10.333, -11.6941, 40.0402, 
10.367, -11.6448, 40.245, 
10.4026, -11.72, 40.5659, 
10.4361, -11.4436, 40.6326, 
10.4723, -11.6462, 40.6389, 
10.511, -11.7214, 40.7525, 
10.5418, -11.7799, -40.8396, 
10.5759, -11.7982, 40.8717, 
10.6118, -11.7718, 40.8433, 
10.6447, -11.8322, 40.933, 
10.6818, 11.7569, 40.9014, 
10.7134, 1.73577, 40.9339, 
10.7494, -34.0034, -62, 
10.7829, -61.9994, -62, 
10.819, -11.9339, 40.8768, 
10.8554, 11.8575, 40.7889, 
10.8875, 11.8328, -40.766, 
10.9227, 11.8752, 28.8551, 
10.9586, -11.9657, 40.6738, 
10.9921, -11.9357, 40.6537, 
11.0284, -11.8869, 40.6327, 
11.0619, -62, -62, 
11.0964, -11.3293, -40.5627, 
11.1313, -11.3504, 40.3892, 
11.1655, 10.1755, 40.2251, 
11.2014, 11.8889, -40.1663, 
11.2342, 12.089, 40.1695, 
11.2703, -10.3771, -62, 
11.3055, -12.0882, 40.1401, 
11.3392, -12.2109, 40.2016, 
11.3768, 12.2933, 40.2031, 
11.409, -12.4046, -40.2604, 
11.4429, -8.05296, -62, 
11.4789, 12.4637, 40.1738, 
11.5125, 4.93228, 40.2347, 
11.5486, -12.5551, -40.202, 
11.5818, -5.31769, -40.1488, 
11.6172, -12.5434, 40.0382, 
11.6527, -12.5266, 40.013, 
11.6847, -12.443, 39.9616, 
11.7215, 1.13098, 39.9111, 
11.7543, 11.3085, -39.767, 
11.7897, 9.07769, 39.6162, 
11.8236, -12.3204, 39.5274, 
11.8591, 12.1838, 39.4316, 
11.8973, -12.1444, 39.3654, 
11.9279, -12.0474, 39.2468, 
11.9626, -62, -62, 
11.9971, -11.8451, 38.9758, 
12.0323, 11.7218, 38.7559, 
12.0686, -62, -62, 
12.1013, -11.6386, 38.5373, 
12.1399, -11.6716, 38.3639, 
12.1713, -11.5686, 38.1843, 
12.2055, -11.5694, 38.0658, 
12.2415, -62, -62, 
12.2748, -62, -62, 
12.3094, -11.4419, 37.7535, 
12.3441, -62, -62, 
12.3842, -11.487, -37.6016, 
12.4162, -11.5829, -37.4381, 
12.4482, 11.7204, -37.3234, 
12.483, 11.7508, -37.2057, 
12.5179, -11.8467, 37.197, 
12.5522, 61.9544, -62, 
12.5897, -11.9832, -37.3823, 
12.6242, -11.2276, -37.4844, 
12.6579, -12.4156, 37.7725, 
12.6917, -12.3697, 38.0353, 
12.7254, -12.317, 38.2867, 
12.7622, -12.3659, -34.3962, 
12.7972, 12.4812, 38.6143, 
12.8301, 12.5838, 38.7277, 
12.8681, 12.6177, 38.9188, 
12.8997, -8.05296, -62, 
12.9368, -12.5783, 38.9479, 
12.9689, -12.7214, 39.1073, 
13.0042, 12.7474, 39.2696, 
13.0383, 11.7218, 39.4936, 
13.0726, -12.9521, 39.581, 
13.1142, 13.094, 39.6835, 
13.1454, 13.1114, 39.6721, 
13.1806, -12.082, 39.7553, 
13.2152, -7.26243, -39.7732, 
13.2489, -62, -62, 
13.2843, 13.1487, 39.621, 
13.3184, 1.50743, 39.5857, 
13.3556, 61.9816, -62, 
13.3874, -62, -62, 
13.4258, -13.0489, 39.4274, 
13.4604, -13.0639, 39.575, 
13.4892, -12.842, 39.5675, 
13.5239, -12.7471, 39.6096, 
13.559, -12.6091, 39.5109, 
13.5964, 12.4676, 39.4099, 
13.6299, -62, -62, 
13.6652, -12.2305, 39.1695, 
13.6981, -12.0493, 38.9966, 
13.7349, -11.9298, 38.9164, 
13.7688, -11.788, 38.795, 
13.8077, -11.7428, 38.6649, 
13.8401, -11.7069, 38.5607, 
13.8745, -60.6749, -62, 
13.9093, -11.5911, 38.3562, 
13.9441, -11.4084, 38.0736, 
13.9792, -11.2664, 37.8386, 
14.0124, -11.2766, -37.734, 
14.0479, 60.7241, -62, 
14.0821, 11.3221, 37.6051, 
14.1172, -11.4586, 37.5815, 
14.1532, -11.4309, 37.503, 
14.1862, -55.2736, -62, 
14.2205, -11.4705, 37.3812, 
14.2553, -57.6276, -62, 
14.2908, -62, -62, 
14.3275, -11.3612, 37.2047, 
14.3606, -11.5026, 37.367, 
14.3955, -11.412, 37.5186, 
14.4359, -11.303, 37.9131, 
14.4643, -11.1904, 38.2888, 
14.4999, -10.9103, 38.9501, 
14.5329, -10.5044, 39.6432, 
14.5688, 9.92575, 40.6807, 
14.603, 9.22214, 42.1468, 
14.6363, 8.29153, 43.6603, 
14.6742, 6.99074, 45.6562, 
14.7064, 5.72822, 47.3541, 
14.7408, 4.26852, 49.1447, 
14.7752, 2.7675, 50.6987, 
14.8136, 1.02539, -52.402, 
14.847, -0.584069, 54.1726, 
14.8794, -2.16958, 56.1444, 
14.9182, -4.09107, 58.6389, 
14.9488, -5.57582, 60.486, 
14.9823, -7.14869, -62.5607, 
15.0196, -8.82938, -64.6585, 
15.0514, -10.2074, -66.3398, 
15.0875, -11.7304, -68.1524, 
15.1209, -8.21924, -66.8962, 
15.1555, -4.80319, -65.742, 
15.1912, -1.50515, -64.6951, 
15.2243, 1.35856, -63.843, 
15.2588, -1.40976, 63.0597, 
15.293, 6.78727, 62.3819, 
15.3283, 6.37166, 61.7698, 
15.3648, 11.8128, 61.2216, 
15.3969, -11.4141, 60.8026, 
15.4327, -15.9269, 60.3983, 
15.4685, -17.9184, 60.0523, 
15.5009, 19.8428, 59.7839, 
15.5376, -20.855, 59.5247, 
15.5727, -23.4371, 59.3173, 
15.6055, -24.9069, 59.1548, 
15.64, 26.4714, 59.0126, 
15.6764, 27.9969, 58.891, 
15.7111, 29.375, 58.7996, 
15.7446, -30.6456, 58.731, 
15.7786, 31.8727, 58.6791, 
15.8135, 33.0766, 58.6421, 
15.8482, -33.5248, 58.6197, 
15.8845, -35.3615, 58.6098, 
15.9188, -36.3901, 58.6117, 
15.9526, -37.3594, 58.6228, 
15.9874, -7.56936, 58.6426, 
16.0239, 39.273, 58.6715, 
16.0583, -37.918, -20.3657, 
16.0913, 32.4711, 58.7425, 
16.1292, 41.5406, 58.7907, 
16.1613, 42.5074, 58.8353, 
16.1962, 43.2472, 58.8872, 
16.2346, -43.9342, 58.9477, 
16.266, 44.6333, 58.999, 
16.3008, -45.2108, 59.058, 
16.3356, -45.9074, 59.1185, 
16.3709, -46.4397, 59.1811, 
16.4064, 45.2774, 59.245, 
16.441, 47.6494, 59.3077, 
16.4751, 48.168, 59.3699, 
16.5104, 48.6851, 59.4345, 
16.544, -49.1557, 59.4958, 
16.58, -49.6426, 59.5612, 
16.613, -50.0723, 59.6209, 
16.649, -50.5229, 59.6855, 
16.6833, -48.8971, 59.7463, 
16.7171, 51.3101, 59.8056, 
16.7552, 51.7504, 59.8717, 
16.7855, 52.0743, 59.9233, 
16.8204, 52.4348, 59.9819, 
16.8546, 52.7737, -60.0382, 
