#ssr105
time, distance, theta, 
22.0756, 0.893098, -0.260927, 
22.1772, 0.893098, -0.260927, 
22.2147, 0.89267, -0.294961, 
22.3159, 0.892535, -0.306305, 
22.3527, 0.892278, -0.328995, 
22.4549, 0.892278, -0.328995, 
22.4908, 0.810709, -0.334667, 
22.5262, 0.892155, -0.340339, 
22.6295, 0.810587, -0.346012, 
22.6645, 0.810587, -0.346012, 
22.7016, 0.742479, -0.351684, 
22.8021, 0.684566, -0.357356, 
22.8391, 0.68445, -0.368701, 
22.9444, 0.634361, -0.385718, 
23.0452, 0.634361, -0.385718, 
23.0805, 0.634252, -0.397062, 
23.1164, 0.551932, -0.419752, 
23.2188, 0.590277, -0.436769, 
23.2538, 0.55173, -0.442441, 
23.2897, 0.486373, -0.476475, 
23.3922, 0.445553, -0.484983, 
23.4284, 0.421348, -0.490656, 
23.4646, 0.388491, -0.533198, 
23.566, 0.368793, -0.550215, 
23.605, 0.31771, -0.612611, 
23.7063, 0.302637, -0.675006, 
23.809, 0.288715, -0.703368, 
23.8454, 0.275496, -0.754419, 
24.449, 2, 0, 
24.5385, 2, 0, 
24.5727, 6.17052, -0.904735, 
24.6765, 2, 0, 
24.7128, 2, 0, 
24.8147, 2, 0, 
24.8514, 2, 0, 
25.4591, 2, 0, 
25.5442, 2, 0, 
25.5782, 2, 0, 
25.6159, 3.92515, 0.87921, 
25.7217, 2, 0, 
25.8223, 3.92515, 0.87921, 
25.8591, 2, 0, 
25.9629, 2, 0, 
26.0646, 2, 0, 
26.0994, 2, 0, 
26.135, 2, 0, 
26.2383, 2, 0, 
26.2785, 2, 0, 
26.3764, 2, 0, 
26.4117, 3.9251, 0.890554, 
26.4465, 3.9251, 0.890554, 
26.5503, 6.17052, 0.904735, 
26.5858, 3.9251, 0.890554, 
26.6201, 3.92515, 0.87921, 
26.7236, 3.9251, 0.890554, 
26.7593, 2.4624, 0.850848, 
26.7936, 1.85596, 0.87921, 
26.8981, 2.46228, 0.873537, 
26.9329, 2.46228, 0.873537, 
26.9685, 3.92539, 0.833831, 
27.072, 2, 0, 
27.1062, 2.99528, -0.740238, 
27.1408, 6.17109, 0.796961, 
27.2451, 2, 0, 
27.2796, 0.988232, 0.867865, 
27.3149, 0.888386, 0.862193, 
27.4205, 2.99442, 0.899063, 
27.5218, 1.11424, 0.873537, 
28.1273, 2, 0, 
28.2169, 2, 0, 
28.2521, 2, 0, 
28.3548, 3.92839, 0.402735, 
28.401, 2, 0, 
28.4991, 2, 0, 
28.5972, 2, 0, 
28.6341, 2, 0, 
28.6694, 2, 0, 
28.7705, 2, 0, 
28.8076, 2, 0, 
28.8469, 2, 0, 
28.9443, 2, 0, 
28.9795, 2, 0, 
29.0144, 2, 0, 
29.1176, 3.93338, 0.0850848, 
29.1529, 2, 0, 
29.1889, 2, 0, 
29.2923, 6.17896, 0.0822486, 
29.3292, 3.93338, 0.0850848, 
29.4323, 2, 0, 
29.5347, 2.47066, 0.0794125, 
29.5705, 6.17935, 0.070904, 
29.674, 2, 0, 
29.71, 3.93087, 0.198531, 
30.3134, 2, 0, 
30.404, 2, 0, 
30.4377, 2, 0, 
30.4753, 3.92504, -0.901899, 
30.5764, 2, 0, 
30.6132, 2, 0, 
30.7158, 2, 0, 
30.7495, 2, 0, 
30.7848, 2, 0, 
30.8889, 2, 0, 
30.9237, 2, 0, 
30.9576, 2, 0, 
31.0644, 2, 0, 
31.1664, 2, 0, 
31.2, 2, 0, 
31.2341, 2, 0, 
31.2709, 6.17052, -0.904735, 
31.3067, 2, 0, 
31.4081, 2, 0, 
31.447, 2, 0, 
31.5488, 2, 0, 
31.5823, 2, 0, 
31.6212, 2, 0, 
31.7212, 2, 0, 
31.7562, 2, 0, 
31.7912, 2, 0, 
31.8943, 2, 0, 
31.9311, 2, 0, 
32.0341, 2, 0, 
32.0686, 3.92597, 0.731729, 
32.1042, 2, 0, 
32.2082, 2, 0, 
32.2423, 2, 0, 
32.2799, 2, 0, 
32.3813, 2, 0, 
32.4167, 3.92504, -0.901899, 
32.4515, 3.92515, -0.87921, 
32.554, 2, 0, 
32.5892, 3.93376, 0.0737402, 
32.6256, 2, 0, 
32.7283, 2, 0, 
32.764, 6.17075, -0.859356, 
32.8689, 2, 0, 
32.9721, 2, 0, 
33.0742, 3.93703, -0.017017, 
33.1785, 2, 0, 
33.2149, 1.86783, -0.017017, 
33.2496, 3.93703, -0.017017, 
33.3528, 6.1806, -0.0425424, 
33.3911, 2, 0, 
33.491, 2.47066, -0.0794125, 
33.5295, 2.47066, -0.0794125, 
33.6341, 3.92545, 0.822486, 
33.7345, 3.92597, 0.731729, 
33.769, 3.93217, -0.130463, 
33.8728, 3.93192, -0.141808, 
33.9095, 2.46914, -0.136136, 
34.012, 1.51609, -0.136136, 
34.0474, 1.86273, -0.141808, 
34.082, 1.86273, -0.141808, 
34.1853, 1.86273, -0.141808, 
34.2241, 1.86227, -0.164497, 
34.3269, 1.5154, -0.17017, 
34.4286, 1.5154, -0.17017, 
34.4634, 1.28574, -0.175842, 
34.4993, 1.86186, -0.187187, 
34.6019, 1.51501, -0.192859, 
34.6375, 1.51501, -0.192859, 
34.673, 1.28535, -0.198531, 
34.7749, 1.51482, -0.204204, 
34.8123, 1.28499, -0.22122, 
34.9154, 1.28499, -0.22122, 
34.9512, 1.28483, -0.232565, 
35.0525, 1.28467, -0.24391, 
35.0916, 1.11916, -0.249582, 
35.1928, 1.11901, -0.260927, 
35.296, 1.11901, -0.260927, 
35.3329, 0.992755, -0.277944, 
35.4365, 0.992614, -0.289288, 
35.5391, 0.992478, -0.300633, 
35.5744, 0.992346, -0.311978, 
35.6102, 0.892278, -0.328995, 
35.7123, 0.892278, -0.328995, 
35.7478, 0.892155, -0.340339, 
35.7825, 0.810468, -0.357356, 
35.8856, 0.810468, -0.357356, 
35.9217, 0.742361, -0.363028, 
35.9567, 0.742247, -0.374373, 
36.06, 0.742247, -0.374373, 
36.095, 0.684337, -0.380045, 
36.13, 0.684227, -0.39139, 
36.2332, 0.684119, -0.402735, 
36.2689, 0.634041, -0.419752, 
36.3745, 0.590277, -0.436769, 
36.4781, 0.55173, -0.442441, 
36.5805, 0.517391, -0.448113, 
36.6157, 0.517391, -0.448113, 
36.6518, 0.458512, -0.482147, 
36.7543, 0.388756, -0.499164, 
36.8585, 0.378754, -0.502, 
36.8946, 0.350976, -0.510509, 
36.9967, 0.36905, -0.516181, 
37.0323, 0.334011, -0.527526, 
37.0682, 0.264535, -0.567232, 
37.1712, 0.221827, -0.612611, 
37.777, 1.28132, -0.595594, 
37.8642, 0.807947, -0.675006, 
37.9684, 0.807947, -0.675006, 
38.0044, 0.808091, -0.652317, 
38.6076, 0.741049, 0.510509, 
38.6968, 0.740706, 0.555887, 
38.7319, 0.740706, 0.555887, 
38.767, 0.741049, 0.510509, 
38.87, 0.683331, 0.493492, 
38.9061, 0.74123, 0.48782, 
38.9417, 0.741612, 0.442441, 
39.0433, 0.741815, 0.419752, 
39.0788, 0.684119, 0.402735, 
39.1137, 0.684566, 0.357356, 
39.2173, 1.11819, 0.328995, 
39.2525, 0.684685, 0.346012, 
39.2869, 0.635075, 0.31765, 
39.3912, 0.68506, 0.311978, 
39.4283, 0.685469, 0.277944, 
39.5313, 0.592233, 0.255254, 
39.6345, 0.635921, 0.249582, 
39.6686, 0.636242, 0.226893, 
39.7065, 0.554862, 0.181514, 
39.807, 0.555066, 0.17017, 
39.846, 0.556006, 0.124791, 
39.9469, 0.491215, 0.113446, 
39.9812, 0.49184, 0.0907571, 
40.0194, 0.465501, 0.0510509, 
40.1198, 0.441148, 0.0340339, 
40.1554, 0.443296, 0.0113446, 
40.1929, 0.39767, -0.0226893, 
40.2938, 0.396816, -0.0340339, 
40.3293, 0.357477, -0.0680678, 
40.4329, 0.357075, -0.0794125, 
40.4681, 0.309049, -0.107774, 
40.5713, 0.282387, -0.107774, 
40.6088, 0.247204, -0.136136, 
40.7108, 0.217514, -0.153153, 
41.3159, 2, 0, 
41.4027, 2, 0, 
41.4364, 2, 0, 
41.4709, 2, 0, 
41.5062, 2, 0, 
41.5414, 2, 0, 
41.5762, 6.17078, 0.853684, 
41.6138, 2, 0, 
41.7198, 2, 0, 
41.8194, 2, 0, 
41.8557, 2, 0, 
41.9594, 2, 0, 
41.9967, 3.92504, -0.901899, 
42.0989, 2, 0, 
42.2038, 2, 0, 
42.3053, 3.92504, 0.901899, 
42.3409, 3.92504, 0.901899, 
42.3764, 6.17165, -0.700532, 
42.4816, 2, 0, 
42.5848, 2, 0, 
42.6198, 2, 0, 
42.7236, 6.17118, -0.779944, 
42.7597, 6.17099, -0.813978, 
42.8613, 2, 0, 
42.8983, 6.17075, -0.859356, 
43.0009, 3.92527, -0.85652, 
43.0354, 3.92504, -0.901899, 
43.1396, 2, 0, 
43.1805, 2, 0, 
43.2768, 2, 0, 
43.3113, 2, 0, 
43.3467, 2, 0, 
43.383, 2, 0, 
43.4865, 3.92533, 0.845176, 
43.5235, 2, 0, 
43.6246, 6.17087, -0.836667, 
43.7289, 6.17075, -0.859356, 
43.7656, 2, 0, 
43.8668, 3.92504, -0.901899, 
43.9031, 2, 0, 
44.0086, 3.92515, 0.87921, 
44.0437, 3.92504, 0.901899, 
44.1449, 3.92504, 0.901899, 
44.1838, 2, 0, 
44.284, 3.92564, 0.788452, 
44.3192, 2, 0, 
44.3552, 2, 0, 
44.4573, 2, 0, 
44.4941, 2, 0, 
44.5962, 2.46252, 0.828159, 
44.6318, 1.8559, 0.890554, 
44.667, 2, 0, 
45.2704, 1.85697, 0.697695, 
45.3637, 1.85726, 0.652317, 
45.4649, 1.85748, 0.618283, 
45.4997, 1.85764, 0.595594, 
45.5385, 1.5115, 0.510509, 
45.6379, 1.51178, 0.476475, 
45.6747, 1.85941, 0.380045, 
45.7765, 2.11359, 0.35452, 
45.8112, 1.86, 0.323322, 
45.8458, 1.86115, 0.232565, 
45.9506, 1.86149, 0.209876, 
45.9848, 1.5152, 0.181514, 
46.0198, 1.50917, 0.884882, 
46.1252, 1.86456, 0.0737402, 
46.2272, 1.6719, 0.053887, 
46.2624, 1.86607, 0.0397062, 
46.2978, 1.52051, 0.0226893, 
46.332, 1.5218, 0.0113446, 
46.367, 1.86681, -0.0283616, 
46.47, 1.519, -0.0453786, 
46.5053, 1.51846, -0.0567232, 
46.5403, 1.67082, -0.0822486, 
46.6447, 1.51725, -0.0907571, 
46.679, 1.51692, -0.102102, 
46.7229, 1.66986, -0.116283, 
46.8215, 1.86297, -0.130463, 
46.9212, 1.66909, -0.150316, 
47.0256, 1.86249, -0.153153, 
47.0629, 1.86227, -0.164497, 
47.1651, 2.11614, -0.167333, 
47.2008, 2.11594, -0.178678, 
47.3048, 1.86186, -0.187187, 
47.4072, 2.46846, -0.17017, 
47.4421, 2.46846, -0.17017, 
47.4762, 1.86186, -0.187187, 
47.5822, 2.46846, -0.17017, 
47.6172, 1.66846, -0.18435, 
47.7196, 1.66846, -0.18435, 
47.7623, 1.86206, -0.175842, 
47.8589, 1.66866, -0.173006, 
47.8933, 1.86227, -0.164497, 
47.93, 1.86227, -0.164497, 
48.032, 1.86249, -0.153153, 
48.0676, 1.86249, -0.153153, 
48.1043, 1.86273, -0.141808, 
48.2103, 1.86273, -0.141808, 
48.3097, 1.51609, -0.136136, 
48.3484, 1.51609, -0.136136, 
48.4492, 1.51609, -0.136136, 
48.4841, 1.86297, -0.130463, 
48.523, 1.86311, -0.124791, 
48.6223, 1.86324, -0.119119, 
48.6576, 1.86324, -0.119119, 
48.693, 2.46968, -0.113446, 
48.7956, 2.4703, -0.0907571, 
48.8312, 3.93527, -0.0397062, 
48.8667, 2.47066, -0.0794125, 
48.9688, 2.47066, -0.0794125, 
49.0041, 3.93376, -0.0737402, 
49.0395, 3.93418, -0.0623955, 
49.1422, 2.47106, -0.0680678, 
49.1783, 2.47152, -0.0567232, 
49.2142, 2.47152, -0.0567232, 
49.3158, 2.47152, -0.0567232, 
49.3526, 1.86548, -0.0510509, 
49.4563, 1.519, -0.0453786, 
49.5596, 1.86607, -0.0397062, 
49.5938, 1.86607, -0.0397062, 
49.6306, 1.86607, -0.0397062, 
49.7325, 1.86607, -0.0397062, 
49.7679, 1.86607, -0.0397062, 
49.8026, 1.86607, -0.0397062, 
49.9063, 1.51965, -0.0340339, 
49.9417, 1.51965, -0.0340339, 
49.9772, 1.51965, -0.0340339, 
50.08, 1.51965, -0.0340339, 
50.1156, 1.52051, -0.0226893, 
50.1511, 1.52051, -0.0226893, 
50.2527, 1.52051, -0.0226893, 
50.2885, 1.52051, -0.0226893, 
50.324, 1.52051, -0.0226893, 
50.427, 1.29151, -0.017017, 
50.5309, 1.29151, -0.017017, 
50.5674, 1.29151, -0.017017, 
50.67, 1.12681, -0.0113446, 
50.7053, 1.29335, -0.00567232, 
50.7424, 1.13466, 0, 
50.8425, 1.13466, 0, 
50.8785, 1.00189, 0.00567232, 
50.9132, 1.12681, 0.0113446, 
51.0182, 1.29151, 0.017017, 
51.1215, 1.29049, 0.0283616, 
51.1572, 1.29049, 0.0283616, 
51.2602, 1.51965, 0.0340339, 
51.2975, 1.51965, 0.0340339, 
51.398, 1.12466, 0.0340339, 
51.5027, 1.29049, 0.0283616, 
51.5385, 0.999024, 0.0283616, 
52.0735, 3.92521, 0.867865, 
52.1613, 1.8559, 0.890554, 
52.1966, 1.8559, 0.890554, 
52.2347, 2.46252, 0.828159, 
52.336, 2.46217, 0.896227, 
52.371, 1.11424, 0.873537, 
52.4077, 0.739258, 0.78278, 
52.5097, 0.772044, 0.74591, 
52.545, 0.656519, 0.626791, 
52.6479, 0.589117, 0.584249, 
52.6864, 0.590178, 0.448113, 
52.7877, 0.635075, 0.31765, 
52.8912, 0.635621, 0.272271, 
52.9289, 0.594373, 0.130463, 
53.0305, 0.639016, 0.0907571, 
53.0654, 0.642279, -0.0226893, 
53.1685, 0.639777, -0.0680678, 
53.2057, 0.593669, -0.164497, 
53.3074, 0.593261, -0.187187, 
53.3425, 0.554305, -0.215548, 
53.3772, 0.55366, -0.260927, 
53.4804, 0.591938, -0.277944, 
53.5162, 0.591798, -0.289288, 
53.5515, 0.552967, -0.31765, 
53.6536, 0.552596, -0.351684, 
53.7581, 0.552596, -0.351684, 
53.7957, 0.502145, -0.388554, 
53.8987, 0.458898, -0.436769, 
54.0031, 0.433179, -0.48782, 
54.107, 0.432655, -0.555887, 
54.2217, 0.377925, -0.615447, 
54.3176, 0.349718, -0.692023, 
54.4188, 0.31699, -0.726057, 
54.4536, 0.302158, -0.754419, 
54.4893, 0.386812, -0.794125, 
54.5911, 0.587595, -0.833831, 
54.6962, 0.681065, -0.845176, 
54.7308, 0.888386, -0.862193, 
54.7683, 2.46217, -0.896227, 
54.8686, 2.99442, -0.899063, 
54.9077, 2, 0, 
55.007, 2, 0, 
55.0421, 2, 0, 
55.0779, 2, 0, 
55.18, 2, 0, 
55.2187, 2, 0, 
55.3198, 2, 0, 
55.3545, 2, 0, 
55.3895, 2, 0, 
55.4934, 2, 0, 
55.5284, 2, 0, 
55.5634, 2, 0, 
55.6681, 2, 0, 
55.7024, 2, 0, 
55.7369, 2, 0, 
55.8425, 3.92504, 0.901899, 
55.9471, 3.92551, 0.811142, 
56.0506, 1.50917, 0.884882, 
56.1544, 6.17052, -0.904735, 
56.2599, 2.46217, 0.896227, 
56.3651, 2, 0, 
56.4647, 2, 0, 
56.4995, 3.92646, -0.652317, 
56.5385, 2.46258, 0.816814, 
56.6408, 1.11424, 0.873537, 
56.7444, 3.92504, 0.901899, 
56.8482, 3.92564, -0.788452, 
56.9536, 3.9251, 0.890554, 
57.5593, 0.744948, 0.17017, 
57.6444, 0.745888, 0.124791, 
57.681, 0.688769, 0.0964294, 
57.7833, 0.639016, 0.0907571, 
57.8205, 0.595959, 0.0737402, 
57.9235, 0.639777, 0.0680678, 
57.9589, 0.558127, 0.0567232, 
58.0616, 0.524094, 0.0510509, 
58.0982, 0.524682, 0.0397062, 
58.2, 0.494249, 0.0340339, 
58.2374, 0.443296, 0.0113446, 
58.3398, 0.443296, 0.0113446, 
58.3754, 0.406811, 0, 
58.4809, 0.327457, -0.0226893, 
59.0845, 2.46217, 0.896227, 
59.1735, 2, 0, 
59.2761, 2.46217, 0.896227, 
59.311, 1.38416, 0.865029, 
59.415, 0.935855, 0.81965, 
59.4515, 0.988291, 0.85652, 
60.0546, 1.50917, 0.884882, 
60.1438, 2.46258, -0.816814, 
60.1784, 0.988232, 0.867865, 
60.2206, 1.50929, 0.862193, 
60.8196, 0.587595, 0.833831, 
60.9107, 0.457738, 0.584249, 
61.0113, 0.432824, 0.533198, 
61.0461, 0.410209, 0.470803, 
61.0825, 0.460853, 0.255254, 
61.185, 0.417693, 0.0397062, 
61.2886, 0.373554, -0.141808, 
61.3938, 0.391981, -0.204204, 
61.4293, 0.434196, -0.374373, 
61.5315, 0.410706, -0.414079, 
61.5681, 0.432998, -0.510509, 
61.6742, 0.432333, -0.601266, 
61.7778, 0.408882, -0.652317, 
61.8792, 0.408527, -0.70904, 
61.9834, 0.387203, -0.726057, 
62.0215, 0.349185, -0.78278, 
62.1234, 0.514868, -0.822486, 
62.227, 0.587595, -0.833831, 
62.3322, 1.50917, -0.884882, 
62.4357, 2.46217, -0.896227, 
62.5396, 2.46234, -0.862193, 
62.6419, 3.92515, -0.87921, 
62.6771, 3.92545, -0.822486, 
62.7119, 3.92545, -0.822486, 
62.8165, 2, 0, 
62.8504, 2.46222, -0.884882, 
62.8853, 2.46252, -0.828159, 
62.9932, 3.92504, -0.901899, 
63.094, 2, 0, 
63.1283, 3.92515, 0.87921, 
63.1679, 2, 0, 
63.2691, 2, 0, 
63.3715, 6.172, 0.643808, 
63.4746, 2, 0, 
