#ssr105
time, distance, theta, 
5.51741, 0.684685, 0.346012, 
5.55312, 0.742247, 0.374373, 
5.65706, 0.684337, 0.380045, 
5.6917, 0.634252, 0.397062, 
5.72605, 0.634041, 0.419752, 
5.82956, 0.633938, 0.431096, 
5.86499, 0.590178, 0.448113, 
5.90125, 0.55144, 0.476475, 
6.00382, 0.551348, 0.48782, 
6.0408, 0.486011, 0.521853, 
6.14285, 0.485925, 0.533198, 
6.17812, 0.48584, 0.544543, 
6.21378, 0.432491, 0.578577, 
6.31619, 0.387923, 0.612611, 
6.42062, 0.387846, 0.623955, 
6.45692, 0.332991, 0.675006, 
6.56005, 0.33292, 0.686351, 
6.59486, 0.302426, 0.70904, 
6.63484, 0.263364, 0.748746, 
7.23403, 1.19504, -0.309141, 
7.32242, 0.992755, -0.277944, 
7.35665, 0.892808, -0.283616, 
7.3941, 0.892405, -0.31765, 
7.99638, 2.46374, 0.623955, 
8.08851, 1.8578, 0.572904, 
8.18897, 2.46413, 0.567232, 
8.22203, 1.85796, 0.550215, 
8.25728, 1.85805, 0.53887, 
8.29141, 2.46439, 0.533198, 
8.32672, 1.85813, 0.527526, 
8.36416, 1.85822, 0.516181, 
8.3979, 1.85822, 0.516181, 
8.43608, 1.8584, 0.493492, 
8.53727, 2.46465, 0.499164, 
8.57114, 1.85868, 0.459458, 
8.67477, 1.85868, 0.459458, 
8.70867, 1.85878, 0.448113, 
8.74469, 2.46533, 0.419752, 
8.84843, 2.46533, 0.419752, 
8.88241, 1.51248, 0.397062, 
8.91669, 1.8593, 0.39139, 
8.95167, 1.85952, 0.368701, 
8.98858, 1.51282, 0.363028, 
9.02885, 1.5133, 0.31765, 
9.12599, 1.51344, 0.306305, 
9.15926, 1.51371, 0.283616, 
9.19526, 1.28436, 0.266599, 
9.22864, 1.51415, 0.249582, 
9.26714, 1.51464, 0.215548, 
9.36969, 1.51482, 0.204204, 
9.40393, 1.28595, 0.164497, 
9.50774, 1.28617, 0.153153, 
9.54098, 1.28617, 0.153153, 
9.5774, 1.2864, 0.141808, 
9.61246, 1.51609, 0.136136, 
9.65018, 1.2872, 0.107774, 
9.75352, 1.28752, 0.0964294, 
9.85499, 1.12302, 0.0680678, 
9.96071, 0.997204, 0.0623955, 
9.99606, 1.12347, 0.0567232, 
10.0987, 0.997698, 0.0510509, 
10.1327, 0.997698, 0.0510509, 
10.1692, 0.945202, 0.0482147, 
10.272, 0.898101, 0.0453786, 
10.3073, 0.898755, 0.0340339, 
10.3415, 0.899609, 0.0226893, 
10.4454, 0.899609, 0.0226893, 
10.4809, 0.899609, 0.0226893, 
10.5157, 0.818662, 0.017017, 
10.6189, 0.751347, 0.0113446, 
10.655, 0.820506, 0.00567232, 
10.6892, 0.751347, 0.0113446, 
10.7234, 0.694604, 0.00567232, 
10.8266, 0.694604, 0.00567232, 
10.8615, 0.65142, 0, 
10.8962, 0.601073, 0.00567232, 
11.5035, 2, 0, 
11.5898, 2, 0, 
11.6266, 2, 0, 
11.6606, 2, 0, 
11.6942, 2, 0, 
11.802, 2, 0, 
11.9024, 2, 0, 
11.9378, 2, 0, 
11.9721, 2, 0, 
12.0758, 2, 0, 
12.1091, 2, 0, 
12.1449, 2, 0, 
12.1785, 2, 0, 
12.2155, 2, 0, 
12.7524, 2, 0, 
12.8391, 2, 0, 
12.8721, 2, 0, 
12.9074, 2, 0, 
12.9417, 2, 0, 
12.9779, 2, 0, 
13.0122, 2, 0, 
13.0459, 2, 0, 
13.0813, 2, 0, 
13.115, 6.17118, 0.779944, 
13.1538, 3.9257, 0.777108, 
13.189, 2, 0, 
13.29, 2, 0, 
13.3245, 2, 0, 
13.3579, 2, 0, 
13.3942, 2, 0, 
13.427, 2, 0, 
13.4637, 2, 0, 
13.4972, 2, 0, 
13.532, 2, 0, 
13.5712, 3.92564, 0.788452, 
13.6729, 2.99502, 0.785616, 
13.7071, 2, 0, 
13.8107, 2.46271, 0.794125, 
13.8458, 2, 0, 
13.8802, 2, 0, 
13.984, 2, 0, 
14.0177, 2, 0, 
14.0517, 2, 0, 
14.0884, 2, 0, 
14.1212, 2, 0, 
14.1584, 2, 0, 
14.194, 2, 0, 
14.2278, 2, 0, 
14.3312, 3.92583, 0.754419, 
14.3649, 2, 0, 
14.4001, 6.17131, 0.757255, 
14.4341, 2, 0, 
14.4689, 3.92583, 0.754419, 
14.5079, 3.9259, 0.743074, 
14.6137, 6.17141, 0.740238, 
14.714, 2, 0, 
14.7487, 2, 0, 
14.7826, 3.92597, 0.731729, 
14.8556, 2, 0, 
14.9576, 2, 0, 
14.9922, 2, 0, 
15.0273, 2, 0, 
15.1302, 2, 0, 
15.2341, 2, 0, 
15.2701, 2, 0, 
15.3042, 2, 0, 
15.4078, 2, 0, 
15.4436, 2, 0, 
15.4772, 2, 0, 
15.583, 2, 0, 
15.6871, 3.92631, 0.675006, 
15.7902, 2.46337, 0.680678, 
15.8266, 2, 0, 
15.9283, 2, 0, 
15.9647, 2, 0, 
15.9997, 2, 0, 
16.1019, 2, 0, 
16.1374, 2, 0, 
16.1726, 2, 0, 
16.2767, 2, 0, 
16.8116, 2, 0, 
16.901, 3.92751, -0.504836, 
16.9346, 1.85831, -0.504836, 
17.0387, 2.46465, -0.499164, 
17.0758, 1.8584, -0.493492, 
17.1783, 1.8584, -0.493492, 
17.2139, 1.85831, -0.504836, 
17.2487, 1.85831, -0.504836, 
17.3516, 1.85831, -0.504836, 
17.3856, 1.85831, -0.504836, 
17.4218, 1.85831, -0.504836, 
17.4559, 2.46465, -0.499164, 
17.5598, 2.46465, -0.499164, 
17.5954, 2.46474, -0.48782, 
17.6297, 6.17321, -0.479311, 
17.7341, 2, 0, 
17.7682, 2, 0, 
17.8026, 6.17325, -0.473639, 
17.908, 2, 0, 
17.9418, 2, 0, 
17.9761, 2, 0, 
18.0838, 3.92798, -0.448113, 
18.1859, 3.92798, -0.448113, 
18.2899, 3.92676, 0.606938, 
18.3931, 2, 0, 
18.4286, 6.1733, -0.467966, 
18.5309, 2, 0, 
18.5664, 3.92668, 0.618283, 
18.6015, 2, 0, 
18.7038, 2, 0, 
18.7382, 2, 0, 
18.7825, 2, 0, 
18.8779, 2, 0, 
18.9133, 2.46367, 0.6353, 
18.9496, 2, 0, 
19.0514, 6.17189, 0.660825, 
19.0882, 2, 0, 
19.1918, 6.17204, 0.638136, 
19.226, 6.17204, 0.638136, 
19.2666, 2, 0, 
19.3667, 2, 0, 
19.468, 2, 0, 
19.5045, 1.85764, -0.595594, 
19.6087, 3.92684, -0.595594, 
19.6431, 3.92653, -0.640972, 
19.6777, 3.92653, -0.640972, 
19.7122, 2.46217, -0.896227, 
20.3162, 2.1171, 0.121955, 
20.4051, 1.51562, 0.158825, 
20.4411, 1.28595, 0.164497, 
20.4744, 1.28574, 0.175842, 
20.5784, 1.28574, 0.175842, 
20.6143, 1.12021, 0.181514, 
20.6476, 1.28554, 0.187187, 
20.7171, 1.51501, 0.192859, 
20.7546, 0.893572, 0.226893, 
20.8594, 0.993366, 0.232565, 
20.9606, 1.0525, 0.229729, 
20.9949, 1.28483, 0.232565, 
21.0309, 1.28499, 0.22122, 
21.1336, 1.51447, 0.226893, 
21.1697, 1.28483, 0.232565, 
21.2046, 1.11932, 0.238237, 
21.3076, 1.11932, 0.238237, 
21.3428, 0.993366, 0.232565, 
21.378, 0.993533, 0.22122, 
21.4808, 0.812149, 0.22122, 
21.5167, 0.744187, 0.215548, 
21.5508, 1.51415, 0.249582, 
21.6542, 1.28451, 0.255254, 
21.69, 1.28451, 0.255254, 
21.7958, 1.28451, 0.255254, 
21.8991, 1.28436, 0.266599, 
22.0013, 1.28436, 0.266599, 
22.0363, 1.11901, 0.260927, 
22.0718, 1.28451, 0.255254, 
22.6757, 2, 0, 
22.7641, 2, 0, 
22.8682, 2, 0, 
22.9031, 2, 0, 
22.9365, 2, 0, 
22.9768, 2, 0, 
23.0775, 2, 0, 
23.1118, 2, 0, 
23.2154, 2, 0, 
23.2502, 2, 0, 
23.2857, 2, 0, 
23.3233, 2, 0, 
23.4253, 2, 0, 
23.4606, 3.92558, 0.799797, 
23.4994, 6.17052, -0.904735, 
23.6014, 2, 0, 
23.7028, 2, 0, 
23.8067, 2.46217, 0.896227, 
23.8426, 2, 0, 
23.944, 2, 0, 
23.9773, 2, 0, 
24.0131, 2, 0, 
24.0466, 2, 0, 
24.0844, 2, 0, 
24.1196, 2, 0, 
24.1527, 2, 0, 
24.2219, 2, 0, 
24.2562, 2, 0, 
24.2895, 2, 0, 
24.3246, 2, 0, 
24.3594, 2, 0, 
24.3959, 2, 0, 
24.4327, 3.92828, 0.414079, 
24.5364, 2, 0, 
24.6393, 2, 0, 
24.75, 2, 0, 
24.8483, 2, 0, 
24.8816, 2, 0, 
24.9856, 2, 0, 
25.0208, 2, 0, 
25.1245, 2, 0, 
25.1632, 2, 0, 
25.7642, 0.740229, -0.623955, 
25.8558, 1.11749, 0.397062, 
25.9585, 1.11585, -0.601266, 
25.9927, 0.989777, -0.606938, 
26.0281, 0.989777, -0.606938, 
26.1316, 0.989777, -0.606938, 
26.1694, 0.989777, 0.606938, 
26.2725, 0.889862, -0.612611, 
26.3746, 0.889418, 0.680678, 
26.4095, 0.889348, 0.692023, 
26.4439, 0.889142, 0.726057, 
26.5475, 0.988918, 0.743074, 
26.5837, 0.889008, 0.748746, 
26.6178, 0.88921, -0.714712, 
26.7212, 0.807212, 0.799797, 
26.759, 0.888505, 0.839503, 
26.86, 0.888386, 0.862193, 
26.9638, 0.888386, 0.862193, 
26.9999, 0.888445, -0.850848, 
27.0329, 1.27964, 0.87921, 
27.1029, 1.38407, -0.882046, 
27.1404, 2.46217, 0.896227, 
27.2419, 2, 0, 
27.2772, 2, 0, 
27.3111, 2, 0, 
27.3467, 2, 0, 
27.4142, 2, 0, 
27.4473, 2, 0, 
27.482, 2, 0, 
27.5167, 2, 0, 
27.5514, 2, 0, 
27.6015, 2, 0, 
27.6938, 2, 0, 
27.7271, 2, 0, 
27.7696, 2, 0, 
27.8667, 2, 0, 
28.4017, 0.460703, 0.266599, 
28.4926, 0.435802, 0.238237, 
28.5305, 0.371663, 0.255254, 
28.6304, 0.353468, 0.260927, 
28.6656, 0.336416, 0.277944, 
28.7015, 0.292106, 0.294961, 
28.8047, 0.279122, 0.300633, 
29.3421, 2, 0, 
29.4273, 2, 0, 
29.4659, 2, 0, 
29.5678, 2, 0, 
29.6011, 2, 0, 
29.6384, 2, 0, 
29.7414, 2, 0, 
29.7749, 2, 0, 
30.3117, 2, 0, 
30.4001, 2, 0, 
30.4343, 2, 0, 
30.4732, 2, 0, 
30.5738, 2, 0, 
30.6078, 3.92684, 0.595594, 
30.6439, 2, 0, 
30.7475, 6.17052, -0.904735, 
30.7838, 2, 0, 
30.8856, 3.92676, 0.606938, 
30.9209, 2, 0, 
30.9549, 2, 0, 
31.0592, 2, 0, 
31.0935, 6.17058, -0.89339, 
31.1285, 3.92504, -0.901899, 
31.2342, 2, 0, 
31.268, 2, 0, 
31.3049, 2, 0, 
31.4069, 2, 0, 
31.4408, 2, 0, 
31.4766, 6.1706, 0.887718, 
31.5798, 2, 0, 
31.6152, 2, 0, 
31.6494, 2, 0, 
31.765, 2, 0, 
31.8566, 2, 0, 
31.8931, 2, 0, 
31.9263, 2, 0, 
31.9621, 2, 0, 
32.4995, 2, 0, 
32.5876, 2, 0, 
32.622, 2, 0, 
33.2286, 2, 0, 
33.3138, 2, 0, 
33.3481, 2, 0, 
33.3838, 2, 0, 
33.417, 2, 0, 
33.4543, 3.92617, -0.697695, 
33.4904, 2, 0, 
33.592, 3.92624, 0.686351, 
33.6297, 2, 0, 
33.7315, 2, 0, 
33.7664, 3.92617, 0.697695, 
33.8022, 2, 0, 
33.9044, 2, 0, 
33.9407, 2, 0, 
33.9748, 3.92638, 0.663661, 
34.0785, 2, 0, 
34.1139, 2, 0, 
34.1482, 2, 0, 
34.2518, 2, 0, 
34.2875, 2, 0, 
34.3215, 2, 0, 
34.4249, 2, 0, 
34.4606, 2, 0, 
34.4949, 2, 0, 
34.5986, 2, 0, 
34.6339, 2, 0, 
34.6688, 3.92617, 0.697695, 
34.7726, 2, 0, 
34.8081, 2, 0, 
34.842, 2, 0, 
34.8768, 2, 0, 
34.9805, 2, 0, 
35.0153, 2, 0, 
35.051, 3.92527, -0.85652, 
35.1544, 2, 0, 
35.1884, 3.92583, -0.754419, 
35.2256, 2, 0, 
35.2619, 2.46222, -0.884882, 
35.3621, 2.46222, -0.884882, 
35.3978, 2.46222, -0.884882, 
35.4329, 2.46217, -0.896227, 
35.5361, 2.46217, -0.896227, 
35.5718, 2.46217, -0.896227, 
35.6067, 2.46217, -0.896227, 
35.6411, 2.46217, -0.896227, 
35.745, 2.46217, -0.896227, 
35.7795, 2.46217, -0.896227, 
35.814, 2.46217, -0.896227, 
35.9178, 1.8559, -0.890554, 
35.9528, 1.8559, -0.890554, 
35.9876, 2, 0, 
36.0921, 2, 0, 
36.1278, 1.85626, -0.822486, 
36.2303, 2.46258, -0.816814, 
36.267, 3.92564, -0.788452, 
36.37, 3.92577, -0.765763, 
36.4726, 3.92577, -0.765763, 
36.5088, 2.46217, 0.896227, 
36.542, 2, 0, 
36.6458, 2, 0, 
36.7505, 2, 0, 
36.7861, 3.92617, -0.697695, 
36.8207, 3.9251, 0.890554, 
36.924, 2, 0, 
36.96, 3.92631, -0.675006, 
36.9935, 2.46345, -0.669334, 
37.0977, 2.46345, -0.669334, 
37.1339, 3.92646, -0.652317, 
37.2365, 3.92646, -0.652317, 
37.2729, 2.46359, -0.646644, 
37.3777, 2.46359, -0.646644, 
37.4802, 3.92653, -0.640972, 
37.5144, 1.85741, -0.629628, 
37.5491, 2.46389, -0.601266, 
37.6565, 2.46422, -0.555887, 
37.7578, 2.4643, -0.544543, 
37.7919, 1.85596, -0.87921, 
37.8272, 2.4624, -0.850848, 
37.9302, 1.8562, -0.833831, 
37.9651, 1.85626, -0.822486, 
38.0002, 1.85657, -0.765763, 
38.1035, 1.8567, -0.743074, 
38.1368, 1.85677, -0.731729, 
38.1729, 1.8569, -0.70904, 
38.206, 1.85697, -0.697695, 
38.245, 1.85748, -0.618283, 
38.3473, 2.46405, -0.578577, 
38.3814, 2.4643, -0.544543, 
38.42, 2.46217, -0.896227, 
38.5217, 1.27964, -0.87921, 
38.556, 1.11429, -0.862193, 
38.595, 1.28018, -0.777108, 
38.6944, 1.11492, -0.748746, 
38.7304, 1.11554, -0.646644, 
38.8347, 0.990096, -0.56156, 
39.4378, 2.46246, -0.839503, 
39.5264, 2, 0, 
39.5592, 3.9257, -0.777108, 
39.5948, 1.85677, -0.731729, 
39.6304, 1.8569, -0.70904, 
39.6638, 1.85704, -0.686351, 
39.705, 3.92684, -0.595594, 
39.805, 3.92708, -0.56156, 
39.8392, 2.46217, -0.896227, 
39.874, 1.27981, -0.845176, 
39.9776, 1.11454, -0.816814, 
40.0129, 1.1913, -0.791289, 
40.0489, 1.19143, -0.768599, 
40.0827, 1.28079, -0.675006, 
40.1864, 1.28094, -0.652317, 
40.2223, 1.51076, -0.612611, 
40.2563, 0.739009, -0.828159, 
40.8606, 2, 0, 
40.9488, 2, 0, 
40.9825, 2, 0, 
41.0205, 2, 0, 
41.0537, 2, 0, 
41.0876, 2, 0, 
41.1575, 2, 0, 
41.1908, 2, 0, 
41.2273, 2, 0, 
41.2615, 2, 0, 
41.2962, 2, 0, 
41.3655, 2, 0, 
41.4027, 2, 0, 
41.5052, 3.93147, -0.164497, 
41.5402, 2, 0, 
41.5803, 2, 0, 
41.678, 3.93147, -0.164497, 
41.7135, 3.93147, -0.164497, 
41.7504, 3.93147, -0.164497, 
41.8516, 2, 0, 
41.8878, 3.93147, -0.164497, 
41.9225, 3.93147, -0.164497, 
42.0261, 3.93147, -0.164497, 
42.0615, 3.93147, -0.164497, 
42.0961, 2, 0, 
42.1982, 2, 0, 
42.2331, 2, 0, 
42.2676, 2, 0, 
42.3016, 3.93147, -0.164497, 
42.3394, 3.93147, -0.164497, 
42.3766, 3.93147, -0.164497, 
42.4762, 3.93147, -0.164497, 
42.5131, 3.93126, -0.175842, 
42.6155, 3.93126, -0.175842, 
42.6523, 3.93147, -0.164497, 
42.7552, 3.93147, -0.164497, 
42.7917, 3.93147, -0.164497, 
42.8951, 3.93169, -0.153153, 
42.999, 3.93169, -0.153153, 
43.1021, 3.93147, -0.164497, 
43.205, 3.93147, -0.164497, 
43.2429, 3.93147, -0.164497, 
43.3461, 3.93169, -0.153153, 
43.4487, 3.93169, -0.153153, 
43.5527, 3.93192, -0.141808, 
43.5878, 3.93192, -0.141808, 
43.6228, 3.93192, -0.141808, 
43.7258, 3.93217, -0.130463, 
43.8302, 3.93217, -0.130463, 
43.8666, 3.93217, -0.130463, 
43.9688, 3.93217, -0.130463, 
44.0054, 3.93244, -0.119119, 
44.1077, 2, 0, 
44.144, 3.93244, -0.119119, 
44.249, 2, 0, 
44.3513, 2, 0, 
44.3872, 2.46998, -0.102102, 
44.4893, 3.93272, -0.107774, 
44.5267, 3.93272, -0.107774, 
44.6289, 3.93244, -0.119119, 
44.6628, 2, 0, 
44.7662, 3.93244, -0.119119, 
44.8012, 3.93272, -0.107774, 
44.8344, 3.93272, -0.107774, 
44.8724, 3.93272, -0.107774, 
44.9061, 3.93244, -0.119119, 
45.0104, 2.46968, -0.113446, 
45.0489, 2.46968, -0.113446, 
45.1491, 2.46998, -0.102102, 
45.1844, 2.46998, -0.102102, 
45.2193, 2.46968, -0.113446, 
45.3224, 3.93272, -0.107774, 
45.3589, 3.93272, -0.107774, 
45.4654, 1.86324, -0.119119, 
45.5655, 1.86324, -0.119119, 
45.5998, 1.86324, -0.119119, 
45.6371, 2.46968, -0.113446, 
45.6744, 1.86353, -0.107774, 
45.7733, 1.86324, -0.119119, 
45.8772, 1.51662, -0.113446, 
45.9113, 1.86324, -0.119119, 
45.945, 2.46968, -0.113446, 
45.9806, 1.86324, -0.119119, 
46.0144, 1.86324, -0.119119, 
46.0527, 1.86297, -0.130463, 
46.0875, 1.86297, -0.130463, 
46.1896, 1.86297, -0.130463, 
46.225, 1.86297, -0.130463, 
46.2606, 1.51609, -0.136136, 
46.3643, 1.86297, -0.130463, 
46.3997, 1.51634, -0.124791, 
46.9345, 2, 0, 
47.0219, 2, 0, 
47.0565, 2, 0, 
47.0898, 2, 0, 
47.1283, 2, 0, 
47.1644, 2, 0, 
47.2648, 2, 0, 
47.369, 2, 0, 
47.4027, 2, 0, 
47.4368, 2, 0, 
47.4772, 2, 0, 
47.5792, 2, 0, 
47.6128, 2, 0, 
47.7162, 2, 0, 
47.7504, 2, 0, 
47.7851, 2, 0, 
47.8193, 2, 0, 
47.8549, 2, 0, 
47.8939, 6.17084, 0.84234, 
47.9949, 2, 0, 
48.0292, 2, 0, 
48.0648, 2, 0, 
48.1688, 2, 0, 
48.2033, 2, 0, 
48.2376, 2, 0, 
48.3424, 6.17096, 0.81965, 
48.3777, 2, 0, 
48.4115, 3.92533, 0.845176, 
48.5147, 2, 0, 
48.5495, 2, 0, 
48.5844, 2, 0, 
48.6884, 2, 0, 
48.7231, 2, 0, 
48.7593, 2, 0, 
48.8618, 2, 0, 
48.966, 2, 0, 
49.0015, 2, 0, 
49.0355, 2, 0, 
49.0698, 2, 0, 
49.176, 2, 0, 
49.2097, 2, 0, 
49.2449, 2, 0, 
49.3481, 2, 0, 
49.3825, 2, 0, 
49.4169, 2, 0, 
49.4859, 2, 0, 
49.5195, 2, 0, 
49.5549, 2, 0, 
49.5901, 2, 0, 
49.6246, 2, 0, 
49.6647, 2, 0, 
49.7662, 2, 0, 
49.8692, 2, 0, 
49.9732, 2, 0, 
50.0082, 2, 0, 
50.0411, 2, 0, 
50.1107, 2, 0, 
50.144, 6.17052, -0.904735, 
50.1808, 2, 0, 
50.216, 2, 0, 
50.2538, 2, 0, 
50.3549, 2, 0, 
50.3897, 2, 0, 
50.4233, 2, 0, 
50.5274, 2, 0, 
50.6315, 2, 0, 
50.6655, 2, 0, 
50.7001, 2, 0, 
51.3056, 2, 0, 
51.3959, 2, 0, 
51.4296, 2, 0, 
51.4658, 2, 0, 
51.5008, 2, 0, 
51.5339, 2, 0, 
51.638, 2, 0, 
51.6733, 2, 0, 
51.7078, 3.93051, -0.22122, 
51.8122, 2.4677, -0.215548, 
51.8483, 6.17161, 0.706204, 
51.9511, 2, 0, 
51.9863, 2, 0, 
52.0217, 2, 0, 
52.1247, 2, 0, 
52.228, 2, 0, 
52.2632, 2, 0, 
52.2972, 2, 0, 
52.4022, 2, 0, 
52.4366, 2, 0, 
52.4705, 2, 0, 
52.5401, 2, 0, 
52.5736, 2, 0, 
52.6075, 2, 0, 
52.6427, 2, 0, 
52.6791, 2, 0, 
52.7153, 2, 0, 
52.8182, 2, 0, 
52.8537, 2, 0, 
52.8875, 2, 0, 
53.4923, 2, 0, 
53.5809, 1.85878, -0.448113, 
53.6855, 1.85878, -0.448113, 
53.72, 1.51207, -0.442441, 
53.7559, 1.66525, -0.456622, 
53.8596, 1.51187, -0.46513, 
53.8953, 1.51187, -0.46513, 
53.929, 1.51178, -0.476475, 
54.0335, 1.85849, -0.482147, 
54.0683, 1.85849, -0.482147, 
54.1028, 1.51169, -0.48782, 
54.2109, 1.51159, -0.499164, 
54.3108, 1.5115, -0.510509, 
54.3465, 1.5115, -0.510509, 
54.3817, 1.38651, -0.496328, 
54.4843, 1.51169, -0.48782, 
54.5204, 1.28226, -0.470803, 
54.6236, 1.38674, -0.467966, 
54.658, 1.51187, -0.46513, 
54.6928, 1.28246, -0.448113, 
54.801, 1.51217, -0.431096, 
54.9018, 1.28266, -0.425424, 
54.936, 1.51227, -0.419752, 
54.9758, 1.28276, -0.414079, 
55.0736, 1.28308, -0.380045, 
55.1779, 1.28308, -0.380045, 
55.214, 1.11771, -0.374373, 
55.248, 1.11794, -0.351684, 
55.3521, 1.28355, -0.334667, 
55.3881, 1.28381, -0.311978, 
55.4902, 1.11844, -0.306305, 
55.5254, 1.11858, -0.294961, 
55.5614, 1.11886, -0.272271, 
55.6649, 1.11901, -0.260927, 
55.6998, 1.11916, -0.249582, 
55.7337, 0.993205, -0.24391, 
55.7684, 0.993533, -0.22122, 
55.8721, 0.993707, -0.209876, 
56.408, 1.50917, -0.884882, 
56.5012, 3.92545, -0.822486, 
56.6008, 2.46217, -0.896227, 
56.6355, 1.27964, -0.87921, 
56.6724, 1.50965, -0.794125, 
56.7744, 1.50984, -0.760091, 
56.8118, 1.28079, -0.675006, 
56.9134, 1.11562, -0.6353, 
56.9484, 0.989855, -0.595594, 
56.983, 1.11424, -0.873537, 
57.0885, 0.739009, -0.828159, 
57.1914, 0.739132, -0.805469, 
57.2265, 0.739258, -0.78278, 
57.2617, 0.681835, -0.70904, 
57.8661, 2, 0, 
57.9535, 2, 0, 
57.9871, 3.92504, -0.901899, 
58.0273, 1.50917, -0.884882, 
58.1295, 2.10981, -0.89339, 
58.2325, 1.8559, -0.890554, 
58.2667, 2.46217, -0.896227, 
58.3007, 1.8559, -0.890554, 
58.3719, 1.50917, -0.884882, 
58.4058, 1.50917, -0.884882, 
58.4436, 1.27964, -0.87921, 
58.545, 1.11424, -0.873537, 
58.5794, 1.27969, -0.867865, 
58.6161, 1.27987, -0.833831, 
58.7182, 1.28006, -0.799797, 
58.8219, 1.28038, -0.743074, 
58.9256, 1.28051, -0.720385, 
58.9595, 1.28072, -0.686351, 
58.994, 1.11547, -0.657989, 
59.0308, 1.11562, -0.6353, 
59.068, 1.11617, -0.555887, 
59.1712, 0.990802, -0.470803, 
59.7739, 2, 0, 
59.8662, 2, 0, 
59.9684, 2, 0, 
60.0054, 2, 0, 
60.1107, 2, 0, 
60.2111, 2, 0, 
60.246, 2, 0, 
60.2879, 2, 0, 
60.3868, 2, 0, 
60.4879, 2, 0, 
60.5217, 2, 0, 
60.5583, 2, 0, 
60.5945, 2, 0, 
60.6977, 2, 0, 
60.8013, 2, 0, 
60.8352, 2, 0, 
60.8724, 2, 0, 
60.9748, 2, 0, 
61.0088, 2, 0, 
61.0436, 2, 0, 
61.1465, 2, 0, 
61.1805, 2, 0, 
61.2157, 2, 0, 
61.2492, 2, 0, 
61.2883, 2, 0, 
61.3901, 2, 0, 
61.4241, 6.17093, -0.825323, 
61.5291, 2, 0, 
61.5645, 2, 0, 
61.5993, 2, 0, 
61.702, 2, 0, 
61.7362, 2, 0, 
61.7711, 2, 0, 
61.8054, 2, 0, 
61.8406, 3.92551, -0.811142, 
61.9462, 2, 0, 
61.9817, 2, 0, 
62.016, 2, 0, 
62.1197, 2, 0, 
62.1534, 2, 0, 
62.1881, 2, 0, 
62.2931, 2, 0, 
62.327, 2, 0, 
62.361, 2, 0, 
62.4314, 2, 0, 
62.5351, 2, 0, 
62.5713, 2, 0, 
62.6045, 2, 0, 
62.7081, 2, 0, 
62.7432, 2, 0, 
62.7777, 6.17055, -0.899063, 
62.8165, 2, 0, 
62.9164, 2, 0, 
63.0204, 2, 0, 
63.054, 3.93272, 0.107774, 
63.0885, 2, 0, 
63.1237, 2, 0, 
63.1577, 2, 0, 
63.198, 2, 0, 
63.2981, 2, 0, 
63.3331, 3.92504, -0.901899, 
63.3694, 2, 0, 
