#ssr105
time, distance, theta, 
6.56042, 0.528286, 0.00567232, 
6.59697, 0.528286, 0.00567232, 
6.70263, 0.528286, 0.00567232, 
6.80388, 0.528286, 0.00567232, 
6.83903, 0.496397, 0.0113446, 
6.87794, 0.467849, 0.017017, 
6.97842, 0.467849, 0.017017, 
7.01376, 0.454113, 0.0255254, 
7.11625, 0.441148, 0.0340339, 
7.15201, 0.417693, 0.0397062, 
7.25506, 0.417104, 0.0510509, 
7.35907, 0.395168, 0.0680678, 
7.3954, 0.37501, 0.0850848, 
7.49961, 0.339716, 0.0964294, 
7.60216, 0.340058, 0.0850848, 
7.6408, 0.324193, 0.0907571, 
7.74271, 0.340437, 0.0737402, 
7.84512, 0.340437, 0.0737402, 
7.88119, 0.357935, 0.0567232, 
7.98635, 0.341359, 0.0510509, 
8.08825, 0.341947, 0.0397062, 
8.12335, 0.359125, 0.0340339, 
8.15824, 0.359125, 0.0340339, 
8.22867, 0.39767, 0.0226893, 
8.33145, 0.39767, 0.0226893, 
8.36641, 0.380503, 0.00567232, 
8.46949, 0.398963, 0.0113446, 
8.50719, 0.421296, -0.00567232, 
8.60805, 0.421296, -0.00567232, 
8.64337, 0.421296, -0.00567232, 
8.67878, 0.431093, -0.0141808, 
8.78157, 0.418431, -0.0283616, 
8.88549, 0.418431, -0.0283616, 
8.92196, 0.441148, -0.0340339, 
9.02414, 0.441148, -0.0340339, 
9.0598, 0.417693, -0.0397062, 
9.09578, 0.417693, -0.0397062, 
9.19874, 0.440495, -0.0453786, 
9.234, 0.440495, -0.0453786, 
9.26909, 0.439958, -0.0567232, 
9.3718, 0.439958, -0.0567232, 
9.40924, 0.465008, -0.0623955, 
9.51429, 0.46458, -0.0737402, 
9.61543, 0.46458, -0.0737402, 
9.65017, 0.46458, -0.0737402, 
9.68513, 0.438739, -0.0907571, 
9.78766, 0.438413, -0.102102, 
9.82296, 0.438413, -0.102102, 
9.85827, 0.393782, -0.113446, 
9.96107, 0.393782, -0.113446, 
9.9965, 0.393782, -0.113446, 
10.0311, 0.39408, -0.102102, 
10.1345, 0.394406, -0.0907571, 
10.1708, 0.374668, -0.0964294, 
10.207, 0.374668, -0.0964294, 
10.3081, 0.357075, -0.0794125, 
10.4122, 0.333002, -0.0595594, 
10.4485, 0.327457, -0.0226893, 
10.4827, 0.325413, 0.0567232, 
10.5858, 0.340058, 0.0850848, 
10.6223, 0.323569, 0.113446, 
10.6565, 0.307195, 0.198531, 
10.7596, 0.32142, 0.226893, 
10.7958, 0.292534, 0.260927, 
10.8299, 0.335631, 0.346012, 
10.9337, 0.335284, 0.380045, 
10.9699, 0.351538, 0.442441, 
11.0753, 0.360068, 0.484983, 
11.1761, 0.369229, 0.493492, 
11.217, 0.351156, 0.48782, 
11.3169, 0.369321, 0.482147, 
11.4205, 0.369321, 0.482147, 
11.4554, 0.369139, 0.504836, 
11.5582, 0.350976, 0.510509, 
11.594, 0.350716, 0.544543, 
11.699, 0.350632, 0.555887, 
11.8021, 0.350632, 0.555887, 
11.839, 0.333925, 0.53887, 
11.9419, 0.334277, 0.493492, 
12.0441, 0.334369, 0.482147, 
12.0799, 0.351344, 0.46513, 
12.117, 0.351741, 0.419752, 
12.218, 0.335284, 0.380045, 
12.3218, 0.319765, 0.363028, 
12.361, 0.335878, 0.323322, 
12.4601, 0.335878, 0.323322, 
12.4999, 0.320003, 0.340339, 
12.6008, 0.305158, 0.357356, 
12.7033, 0.305158, 0.357356, 
12.7407, 0.319539, 0.385718, 
12.8422, 0.304711, 0.402735, 
12.8779, 0.304605, 0.414079, 
12.9134, 0.318918, 0.453786, 
13.0156, 0.318821, 0.46513, 
13.0513, 0.318727, 0.476475, 
13.0866, 0.334277, 0.493492, 
13.1893, 0.351156, 0.48782, 
13.2248, 0.342658, 0.479311, 
13.26, 0.35144, 0.453786, 
13.3626, 0.351538, 0.442441, 
13.3984, 0.369707, 0.436769, 
13.4346, 0.389431, 0.419752, 
13.5369, 0.389329, 0.431096, 
13.641, 0.410501, 0.436769, 
13.677, 0.410501, 0.436769, 
13.7787, 0.410602, 0.425424, 
13.8144, 0.410602, 0.425424, 
13.9193, 0.410602, 0.425424, 
14.0228, 0.433764, 0.419752, 
14.0577, 0.433975, 0.397062, 
14.1618, 0.459316, 0.39139, 
14.1984, 0.473192, 0.360192, 
14.3008, 0.459655, 0.357356, 
14.3444, 0.459774, 0.346012, 
14.4403, 0.487772, 0.328995, 
14.5425, 0.487772, 0.328995, 
14.5787, 0.487899, 0.31765, 
14.6821, 0.487899, 0.31765, 
14.7173, 0.46015, 0.311978, 
14.8209, 0.488164, 0.294961, 
14.9248, 0.47395, 0.292124, 
14.963, 0.460558, 0.277944, 
15.0647, 0.266634, 0.328995, 
15.1673, 0.266634, 0.328995, 
15.2097, 0.234199, 0.311978, 
15.3084, 0.461882, 0.187187, 
15.411, 0.46229, 0.164497, 
15.5142, 0.490213, 0.158825, 
15.5521, 0.490939, 0.124791, 
15.6534, 0.463547, 0.107774, 
15.6891, 0.452435, 0.053887, 
15.7957, 0.451143, 0, 
15.8972, 0.442002, -0.0226893, 
15.9342, 0.46458, -0.0737402, 
16.0387, 0.450123, -0.127627, 
16.1388, 0.437339, -0.14748, 
16.1743, 0.485279, 0.623955, 
16.2101, 0.41294, -0.22122, 
16.3121, 0.431741, 0.692023, 
16.3479, 0.456924, 0.70904, 
16.3834, 0.434929, -0.306305, 
16.4865, 0.434672, -0.328995, 
16.5222, 0.422417, -0.371537, 
16.6269, 0.41103, -0.380045, 
16.7308, 0.389536, -0.408407, 
16.8336, 0.389329, -0.431096, 
16.9374, 0.389329, -0.431096, 
16.9739, 0.389643, -0.397062, 
17.0783, 0.389864, -0.374373, 
17.1804, 0.389978, -0.363028, 
17.2206, 0.370465, -0.357356, 
17.3209, 0.352649, -0.328995, 
17.4226, 0.336561, -0.266599, 
17.5268, 0.336711, -0.255254, 
17.5635, 0.321768, -0.204204, 
17.6662, 0.321954, -0.192859, 
17.7025, 0.294623, -0.136136, 
17.8076, 0.265749, -0.0652317, 
17.9098, 0.261285, -0.0397062, 
17.9443, 0.263777, -0.0113446, 
17.9831, 0.249582, 0.0567232, 
18.0833, 0.23825, 0.0850848, 
18.119, 0.226265, 0.181514, 
18.5225, 2, 0, 
18.6023, 2, 0, 
18.6388, 2, 0, 
18.7412, 2, 0, 
18.7818, 2, 0, 
18.8828, 2, 0, 
18.9838, 2, 0, 
19.3184, 2, 0, 
19.704, 0.888386, 0.862193, 
20.0848, 0.55366, 0.260927, 
20.1644, 0.554668, 0.192859, 
20.2004, 0.555066, 0.17017, 
20.2357, 0.538317, 0.127627, 
20.339, 0.491215, 0.113446, 
20.3741, 0.49184, 0.0907571, 
20.4772, 0.492601, 0.0680678, 
20.5809, 0.5236, 0.0623955, 
20.6172, 0.493595, 0.0453786, 
20.7196, 0.494249, 0.0340339, 
20.7575, 0.496397, 0.0113446, 
20.8602, 0.496397, -0.0113446, 
20.9646, 0.493595, -0.0453786, 
21.0667, 0.493595, -0.0453786, 
21.1018, 0.493059, -0.0567232, 
21.1372, 0.46458, -0.0737402, 
21.2486, 0.463858, -0.0964294, 
21.3479, 0.46326, -0.119119, 
21.4497, 0.462744, -0.141808, 
21.5524, 0.46251, -0.153153, 
21.5902, 0.46208, -0.175842, 
21.6914, 0.436499, -0.192859, 
21.7304, 0.436136, -0.215548, 
21.8326, 0.435802, -0.238237, 
21.9349, 0.435802, -0.238237, 
21.972, 0.460853, -0.255254, 
22.0769, 0.460558, -0.277944, 
22.1773, 0.435201, -0.283616, 
22.213, 0.460418, -0.289288, 
22.2483, 0.460282, -0.300633, 
22.3513, 0.46015, -0.311978, 
22.3912, 0.487899, -0.31765, 
22.4949, 0.487899, -0.31765, 
22.5942, 0.487899, -0.31765, 
22.6323, 0.487899, -0.31765, 
22.7344, 0.48803, -0.306305, 
22.8387, 0.488164, -0.294961, 
22.9474, 0.518875, -0.300633, 
23.0451, 0.48803, -0.306305, 
23.0813, 0.518742, -0.311978, 
23.1848, 0.518742, -0.311978, 
23.22, 0.518875, -0.300633, 
23.3227, 0.488164, -0.294961, 
23.3624, 0.519011, -0.289288, 
23.4625, 0.55337, -0.283616, 
23.4991, 0.519296, -0.266599, 
23.6022, 0.519446, -0.255254, 
23.7076, 0.55397, -0.238237, 
23.8088, 0.55397, -0.238237, 
23.8442, 0.519762, -0.232565, 
23.882, 0.554134, -0.226893, 
23.9824, 0.519929, -0.22122, 
24.0178, 0.554305, -0.215548, 
24.0705, 0.554305, -0.215548, 
24.1552, 0.520103, -0.209876, 
24.1907, 0.520103, -0.209876, 
24.2258, 0.489414, -0.204204, 
24.3293, 0.520285, -0.198531, 
24.3652, 0.520103, -0.209876, 
24.4702, 0.488902, -0.238237, 
24.5729, 0.488745, -0.249582, 
24.6087, 0.460853, -0.255254, 
24.7118, 0.460853, -0.255254, 
25.1161, 0.551535, 0.46513, 
25.198, 0.486189, 0.499164, 
25.3022, 0.517909, 0.39139, 
25.4071, 0.488445, 0.272271, 
25.5087, 0.519601, 0.24391, 
25.5494, 0.489794, 0.181514, 
25.651, 0.490681, 0.136136, 
25.754, 0.521852, 0.119119, 
25.791, 0.522451, 0.0964294, 
25.8938, 0.49184, 0.0907571, 
25.9958, 0.49184, 0.0907571, 
26.0304, 0.522793, 0.0850848, 
26.0659, 0.492199, 0.0794125, 
26.1729, 0.492601, 0.0680678, 
26.2729, 0.492601, 0.0680678, 
26.311, 0.492601, 0.0680678, 
26.4135, 0.492199, 0.0794125, 
26.5166, 0.4642, 0.0850848, 
26.5508, 0.49184, 0.0907571, 
26.6541, 0.463858, 0.0964294, 
26.6902, 0.463858, 0.0964294, 
26.793, 0.438413, 0.102102, 
26.8301, 0.437838, 0.124791, 
26.9323, 0.437838, 0.124791, 
26.9667, 0.414348, 0.141808, 
27.0746, 0.414114, 0.153153, 
27.1769, 0.413893, 0.164497, 
27.2815, 0.392361, 0.181514, 
27.383, 0.392167, 0.192859, 
27.4218, 0.372502, 0.198531, 
27.5217, 0.391981, 0.204204, 
27.559, 0.37232, 0.209876, 
27.6623, 0.354113, 0.215548, 
27.7652, 0.354113, 0.215548, 
27.8693, 0.354113, 0.215548, 
27.9055, 0.337194, 0.22122, 
28.0079, 0.354113, 0.215548, 
28.0437, 0.32142, 0.226893, 
28.1491, 0.32142, 0.226893, 
28.2515, 0.32142, 0.226893, 
28.2877, 0.292845, 0.238237, 
28.3906, 0.292845, 0.238237, 
28.4973, 0.28001, 0.232565, 
28.6019, 0.256203, 0.24391, 
28.7029, 0.256203, 0.24391, 
28.8071, 0.256048, 0.255254, 
28.9095, 0.256048, 0.255254, 
28.9465, 0.245115, 0.260927, 
29.0491, 0.245115, 0.260927, 
29.0852, 0.244967, 0.272271, 
29.1897, 0.244552, 0.306305, 
29.2921, 0.244552, 0.306305, 
29.3292, 0.244295, 0.328995, 
29.4314, 0.255091, 0.334667, 
29.4677, 0.25485, 0.357356, 
29.5704, 0.254735, 0.368701, 
29.606, 0.265831, 0.408407, 
29.7093, 0.265831, 0.408407, 
29.7494, 0.265425, 0.453786, 
29.847, 0.277446, 0.470803, 
29.8822, 0.265235, 0.476475, 
29.9206, 0.27717, 0.504836, 
30.0205, 0.283552, 0.502, 
30.0556, 0.26505, 0.499164, 
30.0914, 0.290042, 0.510509, 
30.1935, 0.290042, 0.510509, 
30.2306, 0.303922, 0.493492, 
30.3341, 0.304108, 0.470803, 
30.4373, 0.304108, 0.470803, 
30.4753, 0.318918, 0.453786, 
30.5771, 0.319116, 0.431096, 
30.6801, 0.304502, 0.425424, 
30.7155, 0.33496, 0.414079, 
30.7509, 0.335065, 0.402735, 
30.8533, 0.31943, 0.397062, 
30.8942, 0.335284, 0.380045, 
30.9945, 0.352173, 0.374373, 
31.0958, 0.352288, 0.363028, 
31.1309, 0.352288, 0.363028, 
31.165, 0.370236, 0.380045, 
31.2709, 0.352062, 0.385718, 
31.3054, 0.370126, 0.39139, 
31.4085, 0.351952, 0.397062, 
31.4446, 0.369912, 0.414079, 
31.5471, 0.351741, 0.419752, 
31.5834, 0.369809, 0.425424, 
31.6902, 0.379325, 0.433932, 
31.7916, 0.379325, 0.433932, 
31.8946, 0.369707, 0.436769, 
31.9988, 0.369707, 0.436769, 
32.0351, 0.389229, 0.442441, 
32.1386, 0.389131, 0.453786, 
32.2419, 0.389131, 0.453786, 
32.2812, 0.399449, 0.462294, 
32.3823, 0.369415, 0.470803, 
32.4848, 0.38894, 0.476475, 
32.5888, 0.410304, 0.459458, 
32.6245, 0.389329, 0.431096, 
32.7272, 0.410602, 0.425424, 
32.7635, 0.433764, 0.419752, 
32.8676, 0.433764, 0.419752, 
32.9714, 0.410706, 0.414079, 
33.0055, 0.410706, 0.414079, 
33.0447, 0.433868, 0.408407, 
33.145, 0.433975, 0.397062, 
33.1836, 0.459426, 0.380045, 
33.2829, 0.459426, 0.380045, 
33.3191, 0.434196, 0.374373, 
33.4239, 0.487411, 0.363028, 
33.5262, 0.487411, 0.363028, 
33.5623, 0.487529, 0.351684, 
33.6658, 0.487649, 0.340339, 
33.77, 0.487772, 0.328995, 
33.8723, 0.518489, 0.334667, 
33.9079, 0.487649, 0.340339, 
34.0118, 0.487649, 0.340339, 
34.0495, 0.518489, 0.334667, 
34.1509, 0.518489, 0.334667, 
34.1871, 0.518489, 0.334667, 
34.2908, 0.518614, 0.323322, 
34.3934, 0.518742, 0.311978, 
34.4318, 0.518875, 0.300633, 
34.5321, 0.518875, 0.300633, 
34.5677, 0.519011, 0.289288, 
34.6035, 0.55337, 0.283616, 
34.7067, 0.553512, 0.272271, 
34.741, 0.553512, 0.272271, 
34.7762, 0.553512, 0.272271, 
34.8799, 0.553512, 0.272271, 
34.9164, 0.55366, 0.260927, 
35.0178, 0.55366, 0.260927, 
35.0536, 0.572369, 0.258091, 
35.0892, 0.554134, 0.226893, 
35.1915, 0.554305, 0.215548, 
35.2287, 0.424836, 0.18435, 
35.3323, 0.554482, 0.204204, 
35.4338, 0.554482, 0.204204, 
35.4723, 0.554668, 0.192859, 
35.5733, 0.573387, 0.190023, 
35.6098, 0.593261, 0.187187, 
35.7136, 0.573584, 0.178678, 
35.8163, 0.555066, 0.17017, 
35.8516, 0.593669, 0.164497, 
35.8893, 0.555508, 0.14748, 
35.9898, 0.555508, 0.14748, 
36.0253, 0.555508, 0.14748, 
36.0612, 0.555508, 0.14748, 
36.1626, 0.537827, 0.150316, 
36.1985, 0.555508, 0.14748, 
36.2334, 0.521103, 0.153153, 
36.3362, 0.521103, 0.153153, 
36.3765, 0.490213, 0.158825, 
36.4785, 0.47591, 0.161661, 
36.5832, 0.46229, 0.164497, 
36.6838, 0.414114, 0.153153, 
36.7883, 0.39278, 0.158825, 
36.825, 0.37332, 0.153153, 
36.927, 0.39278, 0.158825, 
36.9639, 0.37332, 0.153153, 
37.0669, 0.355316, 0.14748, 
37.1692, 0.355316, 0.14748, 
37.2063, 0.355316, 0.14748, 
37.3088, 0.355316, 0.14748, 
37.3456, 0.373554, 0.141808, 
37.4484, 0.355316, 0.14748, 
37.5509, 0.355316, 0.14748, 
37.5868, 0.364385, 0.138972, 
37.6252, 0.364385, 0.138972, 
37.7259, 0.373554, 0.141808, 
37.7614, 0.373554, 0.141808, 
37.8663, 0.373554, 0.141808, 
37.9674, 0.373554, 0.141808, 
38.0026, 0.393248, 0.136136, 
38.0482, 0.393248, 0.136136, 
38.1425, 0.40383, 0.127627, 
38.2449, 0.393505, 0.124791, 
38.2801, 0.414863, 0.119119, 
38.3138, 0.414596, 0.130463, 
38.4195, 0.414596, 0.130463, 
38.455, 0.414348, 0.141808, 
38.5575, 0.414348, 0.141808, 
38.5957, 0.414348, 0.141808, 
38.6984, 0.414596, 0.130463, 
38.802, 0.414596, 0.130463, 
38.9059, 0.437838, 0.124791, 
39.0093, 0.437838, 0.124791, 
39.0454, 0.438114, 0.113446, 
39.1516, 0.463547, 0.107774, 
39.2548, 0.463547, 0.107774, 
39.3568, 0.463547, 0.107774, 
39.46, 0.463547, 0.107774, 
39.4976, 0.438413, 0.102102, 
39.5999, 0.463547, 0.107774, 
39.6375, 0.438413, 0.102102, 
39.7397, 0.49184, 0.0907571, 
39.842, 0.49184, 0.0907571, 
39.8842, 0.4642, 0.0850848, 
39.9809, 0.4642, 0.0850848, 
40.0161, 0.451356, 0.0822486, 
40.0511, 0.478047, 0.0765763, 
40.1537, 0.478047, 0.0765763, 
40.1895, 0.492601, 0.0680678, 
40.2245, 0.492601, 0.0680678, 
40.3274, 0.492601, 0.0680678, 
40.3629, 0.492601, 0.0680678, 
40.399, 0.492601, 0.0680678, 
40.502, 0.478461, 0.0652317, 
40.6044, 0.465008, 0.0623955, 
40.6409, 0.465008, 0.0623955, 
40.6747, 0.47869, 0.0595594, 
40.7787, 0.465008, 0.0623955, 
40.8158, 0.465008, 0.0623955, 
40.9173, 0.452188, 0.0595594, 
40.953, 0.465501, 0.0510509, 
40.9874, 0.452188, 0.0595594, 
41.0911, 0.465008, 0.0623955, 
41.1267, 0.452188, 0.0595594, 
41.1619, 0.465008, 0.0623955, 
41.2649, 0.465008, 0.0623955, 
41.3064, 0.439098, 0.0794125, 
41.4031, 0.451545, 0.0765763, 
41.4389, 0.439098, 0.0794125, 
41.4736, 0.439098, 0.0794125, 
41.5775, 0.439098, 0.0794125, 
41.6127, 0.427017, 0.087921, 
41.6475, 0.415462, 0.0964294, 
41.7499, 0.415462, 0.0964294, 
41.786, 0.415462, 0.0964294, 
41.8219, 0.393782, 0.113446, 
41.9253, 0.393782, 0.113446, 
42.0285, 0.393505, 0.124791, 
42.0669, 0.393248, 0.136136, 
42.1673, 0.393248, 0.136136, 
42.202, 0.37332, 0.153153, 
42.2371, 0.373099, 0.164497, 
42.3401, 0.37289, 0.175842, 
42.3753, 0.392361, 0.181514, 
42.4098, 0.372502, 0.198531, 
42.5133, 0.37232, 0.209876, 
42.5488, 0.354113, 0.215548, 
42.5842, 0.371979, 0.232565, 
42.687, 0.353779, 0.238237, 
42.7246, 0.353621, 0.249582, 
42.8281, 0.353321, 0.272271, 
42.9302, 0.353178, 0.283616, 
42.9656, 0.371228, 0.289288, 
43.006, 0.352906, 0.306305, 
43.1032, 0.352906, 0.306305, 
43.14, 0.352776, 0.31765, 
43.2446, 0.352649, 0.328995, 
43.3488, 0.370584, 0.346012, 
43.452, 0.370465, 0.357356, 
43.5556, 0.370349, 0.368701, 
43.6039, 0.370236, 0.380045, 
43.6949, 0.370126, 0.39139, 
43.7984, 0.370126, 0.39139, 
43.9044, 0.389752, 0.385718, 
44.0078, 0.389752, 0.385718, 
44.1104, 0.370236, 0.380045, 
44.1464, 0.389978, 0.363028, 
44.2513, 0.411259, 0.357356, 
44.3578, 0.411377, 0.346012, 
44.4571, 0.411377, 0.346012, 
44.4944, 0.411377, 0.346012, 
44.5986, 0.411377, 0.346012, 
44.7023, 0.411377, 0.346012, 
44.8042, 0.411499, 0.334667, 
44.8401, 0.422833, 0.331831, 
44.9438, 0.434672, 0.328995, 
44.9784, 0.411499, 0.334667, 
45.0168, 0.411377, 0.346012, 
45.1168, 0.434428, 0.351684, 
45.1515, 0.434428, 0.351684, 
45.1897, 0.434428, 0.351684, 
45.2921, 0.434428, 0.351684, 
45.3937, 0.434548, 0.340339, 
45.5055, 0.434672, 0.328995, 
45.6044, 0.434672, 0.328995, 
45.7075, 0.434672, 0.328995, 
45.7428, 0.434672, 0.328995, 
45.8456, 0.434672, 0.328995, 
45.8818, 0.460021, 0.323322, 
45.9845, 0.460021, 0.323322, 
46.0214, 0.447182, 0.314814, 
46.127, 0.46015, 0.311978, 
46.2269, 0.434929, 0.306305, 
46.2618, 0.434929, 0.306305, 
46.3006, 0.411885, 0.300633, 
46.4015, 0.434929, 0.306305, 
46.437, 0.434929, 0.306305, 
46.5413, 0.434929, 0.306305, 
46.6449, 0.411624, 0.323322, 
46.7475, 0.411624, 0.323322, 
46.8516, 0.434672, 0.328995, 
46.8879, 0.411624, 0.323322, 
46.9903, 0.411624, 0.323322, 
47.0259, 0.411753, 0.311978, 
47.0612, 0.411753, 0.311978, 
47.1637, 0.434929, 0.306305, 
47.1996, 0.411885, 0.300633, 
47.2352, 0.434929, 0.306305, 
47.3378, 0.411624, 0.323322, 
47.4423, 0.411624, 0.323322, 
47.4793, 0.411377, 0.346012, 
47.5806, 0.42259, 0.35452, 
47.6173, 0.389978, 0.363028, 
47.7221, 0.411143, 0.368701, 
47.8248, 0.410919, 0.39139, 
47.9306, 0.42214, 0.399899, 
48.0351, 0.42214, 0.399899, 
48.137, 0.410811, 0.402735, 
48.2415, 0.410811, 0.402735, 
48.3456, 0.422087, 0.405571, 
48.449, 0.422304, 0.382882, 
48.553, 0.434196, 0.374373, 
48.59, 0.434311, 0.363028, 
48.6925, 0.434428, 0.351684, 
48.7974, 0.459774, 0.346012, 
48.9013, 0.459896, 0.334667, 
49.0107, 0.460021, 0.323322, 
49.1092, 0.447247, 0.309141, 
49.2143, 0.460558, 0.277944, 
49.3183, 0.488445, 0.272271, 
49.4227, 0.488445, 0.272271, 
49.5248, 0.488445, 0.272271, 
49.6291, 0.460703, 0.266599, 
49.6654, 0.488592, 0.260927, 
49.7687, 0.488592, 0.260927, 
49.8706, 0.488592, 0.260927, 
49.9108, 0.488445, 0.272271, 
50.0111, 0.488445, 0.272271, 
50.1154, 0.488445, 0.272271, 
50.2209, 0.519296, 0.266599, 
50.3229, 0.519296, 0.266599, 
50.3576, 0.519296, 0.266599, 
50.3925, 0.519296, 0.266599, 
50.4978, 0.519296, 0.266599, 
50.5993, 0.519296, 0.266599, 
50.6392, 0.519446, 0.255254, 
50.7401, 0.488745, 0.249582, 
50.8428, 0.519601, 0.24391, 
50.8779, 0.519601, 0.24391, 
50.913, 0.519601, 0.24391, 
51.0173, 0.519446, 0.255254, 
51.0596, 0.55366, 0.260927, 
51.1545, 0.55366, 0.260927, 
51.1899, 0.55366, 0.260927, 
51.2285, 0.519151, 0.277944, 
51.3284, 0.519151, 0.277944, 
51.3654, 0.519296, 0.266599, 
51.4701, 0.553812, 0.249582, 
51.572, 0.55397, 0.238237, 
51.6061, 0.55397, 0.238237, 
51.654, 0.554134, 0.226893, 
51.7445, 0.592549, 0.232565, 
51.7798, 0.592549, 0.232565, 
51.8171, 0.554134, 0.226893, 
51.9182, 0.554134, 0.226893, 
51.955, 0.554305, 0.215548, 
52.0583, 0.554305, 0.215548, 
52.0925, 0.554305, 0.215548, 
52.1284, 0.554305, 0.215548, 
52.2318, 0.520103, 0.209876, 
52.2671, 0.554668, 0.192859, 
52.3742, 0.520285, 0.198531, 
52.4752, 0.489414, 0.204204, 
52.5782, 0.489414, 0.204204, 
52.6821, 0.4896, 0.192859, 
52.7189, 0.46251, 0.153153, 
52.8205, 0.462744, 0.141808, 
52.8574, 0.414863, 0.119119, 
52.9628, 0.415462, 0.0964294, 
53.0672, 0.415462, 0.0964294, 
53.1691, 0.415462, 0.0964294, 
53.2736, 0.415462, 0.0964294, 
53.3787, 0.438413, 0.102102, 
53.4845, 0.438413, 0.102102, 
53.5839, 0.438413, 0.102102, 
53.6192, 0.438413, 0.102102, 
53.6622, 0.438114, 0.113446, 
53.758, 0.437838, 0.124791, 
53.7936, 0.437838, 0.124791, 
53.8288, 0.437838, 0.124791, 
53.9314, 0.437838, 0.124791, 
53.9673, 0.437838, 0.124791, 
54.0733, 0.462993, 0.130463, 
54.1737, 0.462993, 0.130463, 
54.2101, 0.462993, 0.130463, 
54.2443, 0.490681, 0.136136, 
54.3483, 0.462744, 0.141808, 
54.6846, 0.58896, -0.606938, 
54.7636, 0.550052, -0.669334, 
54.7989, 0.588373, -0.697695, 
54.9029, 0.588586, -0.663661, 
54.9401, 0.633015, -0.544543, 
55.0421, 0.551167, -0.510509, 
55.0789, 0.611608, -0.411243, 
55.1821, 0.634825, -0.340339, 
55.2844, 0.591529, -0.311978, 
55.3198, 0.63534, -0.294961, 
55.3549, 0.635921, -0.249582, 
55.4613, 0.592716, -0.22122, 
55.5638, 0.63697, -0.181514, 
55.6661, 0.637174, -0.17017, 
55.7012, 0.637389, -0.158825, 
55.7377, 0.637857, -0.136136, 
55.8405, 0.638115, -0.124791, 
55.9441, 0.638115, -0.124791, 
