#ssr105
time, vl, vr, 
3.03552, 1.71647, 31.8858, 
3.07161, 1.41116, 32.0684, 
3.10437, 1.14277, 32.2293, 
3.14229, 0.807226, 32.437, 
3.17505, 0.51832, 32.5646, 
3.20862, 0.326159, 32.7922, 
3.245, 0.0102726, 32.8764, 
3.27991, -0.284223, 32.9567, 
3.31546, -0.611839, -33.0163, 
3.34988, 0.930521, -33.0355, 
3.3829, 62, -62, 
3.41633, -61.9645, -62, 
3.45225, 62, -62, 
3.48635, 62, -62, 
3.52406, 62, -62, 
3.55727, 62, -62, 
3.5899, 62, -62, 
3.62688, 62, -62, 
3.65883, 62, -62, 
3.69591, 62, -62, 
3.72866, 62, -62, 
3.76236, -7.75826, 38.2348, 
3.79895, -9.17427, 39.7956, 
3.83243, -10.4762, 41.0289, 
3.872, -12.056, 42.6753, 
3.90158, -13.039, 43.6235, 
3.93664, -14.1792, 44.7162, 
3.971, -15.1934, 45.6368, 
4.00711, -16.2003, 46.5561, 
4.04241, -17.1587, 47.4977, 
4.07518, -17.973, 48.3112, 
4.11339, -18.84, 49.1936, 
4.14556, 62, -62, 
4.18112, 62, -62, 
4.21834, -20.8639, 50.7647, 
4.25013, -21.5516, 51.4518, 
4.28755, -22.4338, 52.1544, 
4.31909, -23.1623, 52.8467, 
4.35454, -23.9329, 53.6533, 
4.39125, -24.6306, 54.341, 
4.42325, -25.1936, 54.9025, 
4.45954, -25.745, 55.4759, 
4.49271, -26.1882, 55.9526, 
4.52871, 62, -62, 
4.56571, 62, -62, 
4.59653, -27.3315, 56.9582, 
4.63187, -27.7368, 57.4029, 
4.66656, -28.3447, 58.0225, 
4.70065, -28.9347, 58.6157, 
4.73999, -29.4864, 59.141, 
4.77037, -29.8422, 59.4971, 
4.80756, -30.1987, 59.8781, 
4.84073, -30.4646, 60.1793, 
4.87374, -30.7063, 60.405, 
4.91224, -30.9268, 60.5666, 
4.94321, 62, -62, 
4.97833, 62, -62, 
5.01274, 62, -62, 
5.04768, -31.3297, 60.9929, 
5.08408, -31.6563, 61.3275, 
5.11978, -32.1212, 61.7374, 
5.15184, -32.4519, 62.0487, 
5.18823, -32.7447, 62.2343, 
5.22126, -32.9679, 62.3763, 
5.25797, -33.1821, 62.4611, 
5.29215, -33.3081, 62.4953, 
5.32512, -33.3767, 62.4958, 
5.36181, 62, -62, 
5.39448, 62, -62, 
5.43286, -33.3184, 62.2697, 
5.46537, -33.3367, 62.2454, 
5.49889, -33.4559, 62.2871, 
5.53397, -33.5915, 62.2921, 
5.56817, -33.6217, 62.2331, 
5.607, 62, -62, 
5.63853, 62, -62, 
5.6729, 62, -62, 
5.70946, 62, -62, 
5.7424, 62, -62, 
5.77935, 62, -62, 
5.81216, 62, -62, 
5.84574, 62, -62, 
5.88238, 62, -62, 
5.91549, 62, -62, 
5.95373, 62, -62, 
5.985, 62, -62, 
6.02003, 62, -62, 
6.05608, 62, -62, 
6.08863, -32.5472, -70.2016, 
6.12442, -26.735, 67.48, 
6.15796, -21.7586, 65.2963, 
6.19184, -17.1418, 63.4053, 
6.22709, -12.7267, -61.7303, 
6.26249, -8.65151, -60.3102, 
6.2977, -4.91766, -59.123, 
6.33098, -1.65092, -58.1795, 
6.36533, 1.48462, -57.3618, 
6.40002, 4.43062, -56.6757, 
6.44433, 62, -62, 
6.47172, 62, -62, 
6.50519, 12.2288, -55.2673, 
6.54028, 14.5059, 54.9732, 
6.57532, 16.6417, 54.7475, 
6.60846, 18.545, 54.5879, 
6.64513, 20.5343, 54.4635, 
6.67878, 22.2556, 54.3914, 
6.71233, 23.882, 54.3538, 
6.74795, 25.5195, 54.3461, 
6.7825, 27.0248, 54.3659, 
6.81898, 28.5332, 54.4117, 
6.85198, 29.8282, 54.4718, 
6.88722, 31.1462, 54.5528, 
6.9208, 32.3416, 54.6435, 
6.95632, 33.5481, 54.7518, 
6.99403, 34.7679, 54.8783, 
7.02472, 35.7124, 54.988, 
7.06085, 36.7795, 55.1242, 
7.09705, 37.799, 55.2666, 
7.12883, 38.6535, 55.395, 
7.16638, 39.6224, 55.5508, 
7.19975, 40.4439, 55.6912, 
7.2332, 41.2338, 55.8335, 
7.26772, 42.0157, 55.9812, 
7.30489, 42.8225, 56.1409, 
7.33778, 43.5051, 56.2817, 
7.37236, 44.1949, 56.4293, 
7.40911, 44.898, 56.5852, 
7.44331, 45.5245, 56.7287, 
7.47761, 46.128, 56.8711, 
7.51393, 46.742, 57.0201, 
7.54714, 47.2801, 57.154, 
7.58096, 47.8075, 57.2884, 
7.61631, 48.3375, 57.4265, 
7.64996, 48.8223, 57.5555, 
7.68619, 49.3245, 57.6918, 
7.72121, 49.7903, 57.8206, 
7.75402, 50.21, 57.9387, 
7.78941, 50.6462, 58.0634, 
7.82396, 51.0556, 58.1823, 
7.85998, 51.4663, 58.3034, 
7.89299, 51.8279, 58.4115, 
7.92815, 52.1993, 58.5239, 
7.96335, 52.557, 58.6336, 
7.9973, 52.8889, 58.7366, 
8.03696, 53.2624, 58.8538, 
8.06701, 53.5335, 58.9398, 
8.1012, 53.832, 59.0354, 
8.13765, 54.1387, 59.1346, 
8.17035, 54.4031, 59.2209, 
8.20837, 54.6999, 59.3186, 
8.24084, 54.9432, 59.3993, 
8.27589, 55.1968, 59.4842, 
8.31017, 55.4358, 59.5647, 
8.34399, 55.663, 59.6419, 
8.38094, 55.9025, 59.7237, 
8.4129, 56.1016, 59.7922, 
8.44932, 56.3209, 59.8681, 
8.48266, 56.5141, 59.9354, 
8.51773, 56.7102, 60.0041, 
8.55379, 56.9045, 60.0725, 
8.58673, 57.0753, 60.133, 
8.62238, 57.2539, 60.1965, 
8.65505, 57.4116, 60.2529, 
8.69096, 57.579, 60.313, 
8.7312, 57.7596, 60.3781, 
8.76021, 57.8844, 60.4234, 
8.79449, 58.0275, 60.4754, 
8.83423, 58.1875, 60.5338, 
8.86422, 58.3034, 60.5763, 
8.90018, 58.438, 60.6258, 
8.93514, 58.5641, 60.6723, 
8.96778, 58.6775, 60.7143, 
9.00295, 58.7957, 60.7582, 
9.04007, 58.9159, 60.803, 
9.07469, 59.0238, 60.8433, 
9.10671, 59.1201, 60.8794, 
9.14331, 59.2265, 60.9194, 
9.17708, 59.3211, 60.955, 
9.2109, 59.4125, 60.9895, 
9.24767, 59.5085, 61.0258, 
9.28278, 59.5967, 61.0593, 
9.31493, 59.6746, 61.0889, 
9.34966, 59.756, 61.1199, 
9.3865, 59.8393, 61.1517, 
9.4226, 59.9178, 61.1818, 
9.45372, 59.9831, 61.2068, 
9.48952, 60.0558, 61.2347, 
9.52478, 60.1248, 61.2612, 
9.55838, 60.1882, 61.2857, 
9.59513, 60.2552, 61.3115, 
9.62889, 60.3144, 61.3344, 
9.66133, 60.3694, 61.3557, 
9.69608, 60.4264, 61.3778, 
9.73453, 60.4872, 61.4014, 
9.76677, 60.5362, 61.4204, 
9.80133, 60.5871, 61.4402, 
9.83706, 60.6378, 61.46, 
9.87031, 60.6833, 61.4777, 
9.90397, 60.7278, 61.4951, 
9.94094, 60.775, 61.5136, 
9.97448, 60.8163, 61.5297, 
10.0081, 60.8562, 61.5454, 
10.0442, 60.8977, 61.5616, 
10.0786, 60.9358, 61.5766, 
10.115, 60.9746, 61.5919, 
10.147, 61.0076, 61.6048, 
10.1821, 61.0425, 61.6185, 
10.2185, 61.0775, 61.6323, 
10.2511, 61.1076, 61.6442, 
10.2892, 61.1417, 61.6577, 
10.3229, 61.1707, 61.6691, 
10.3556, 61.1979, 61.6799, 
10.3905, 61.226, 61.691, 
10.4284, 61.2554, 61.7026, 
10.4611, 61.2798, 61.7123, 
10.4949, 61.3042, 61.722, 
10.5337, 61.3313, 61.7327, 
10.5663, 61.3531, 61.7413, 
10.6005, 61.3753, 61.7501, 
10.6376, 61.3985, 61.7594, 
10.6697, 61.4178, 61.767, 
10.7043, 61.438, 61.7751, 
10.7409, 61.4586, 61.7833, 
10.7743, 61.4767, 61.7905, 
10.8115, 61.4963, 61.7982, 
10.8443, 61.5128, 61.8048, 
10.8778, 61.5291, 61.8113, 
10.9126, 61.5456, 61.8179, 
10.9464, 61.5609, 61.824, 
10.9832, 61.5771, 61.8305, 
11.0158, 61.5909, 61.836, 
11.0522, 61.6058, 61.8419, 
11.0859, 61.6192, 61.8472, 
11.1202, 61.6322, 61.8525, 
11.1565, 61.6456, 61.8578, 
11.1894, 61.6573, 61.8625, 
11.2246, 61.6693, 61.8673, 
11.2589, 61.6807, 61.8718, 
11.2943, 61.692, 61.8764, 
11.3299, 61.703, 61.8807, 
11.3628, 61.7128, 61.8847, 
11.398, 61.7229, 61.8887, 
11.4425, 61.7352, 61.8937, 
11.468, 61.742, 61.8964, 
11.5045, 61.7514, 61.9001, 
11.5363, 61.7593, 61.9033, 
11.5705, 61.7676, 61.9066, 
11.6055, 61.7757, 61.9099, 
11.6425, 61.784, 61.9132, 
11.6755, 61.7911, 61.9161, 
11.7088, 61.7981, 61.9188, 
11.7446, 61.8053, 61.9217, 
11.7788, 61.812, 61.9244, 
11.8129, 61.8184, 61.927, 
11.8505, 61.8252, 61.9297, 
11.8826, 61.8308, 61.932, 
11.9169, 61.8367, 61.9343, 
11.9539, 61.8427, 61.9367, 
11.9866, 61.8479, 61.9388, 
12.0229, 61.8534, 61.941, 
12.0558, 61.8582, 61.943, 
12.091, 61.8632, 61.945, 
12.127, 61.8681, 61.9469, 
12.1612, 61.8726, 61.9488, 
12.1986, 61.8774, 61.9507, 
12.23, 61.8813, 61.9522, 
12.2648, 61.8854, 61.9539, 
12.2989, 61.8893, 61.9555, 
12.3338, 61.8932, 61.957, 
12.3704, 61.8971, 61.9586, 
12.4026, 61.9004, 61.9599, 
12.4382, 61.9039, 61.9613, 
12.4729, 61.9073, 61.9627, 
12.5088, 61.9106, 61.964, 
12.5443, 61.9138, 61.9653, 
12.576, 61.9165, 61.9664, 
12.6121, 61.9195, 61.9676, 
12.6473, 61.9224, 61.9687, 
12.6822, 61.9251, 61.9698, 
12.7188, 61.9278, 61.9709, 
12.7553, 61.9304, 61.972, 
12.787, 61.9327, 61.9729, 
12.8218, 61.935, 61.9738, 
12.8563, 61.9372, 61.9747, 
12.8923, 61.9395, 61.9756, 
12.9274, 61.9416, 61.9765, 
12.9607, 61.9436, 61.9773, 
12.9949, 61.9455, 61.9781, 
13.0314, 61.9475, 61.9789, 
13.0657, 61.9493, 61.9796, 
13.0994, 61.951, 61.9803, 
13.1348, 61.9527, 61.981, 
13.168, 61.9543, 61.9816, 
13.2036, 61.9559, 61.9823, 
13.2424, 61.9576, -61.7675, 
13.2728, 61.9589, -61.9835, 
13.3083, 61.9604, -61.984, 
13.342, 61.9617, -61.9846, 
13.3763, 61.963, -61.9851, 
13.4126, 61.9644, -61.9857, 
13.4458, 61.9656, -61.9861, 
13.4816, 61.9668, -61.9866, 
13.5183, 61.968, -61.9871, 
13.551, 61.9691, -61.9875, 
13.5871, 61.9702, -61.988, 
13.6199, 61.9712, -61.9884, 
13.6545, 61.9721, -61.9886, 
13.6902, 61.9731, 61.4809, 
13.7254, 61.9741, 61.9896, 
13.76, 61.975, 61.9899, 
13.7953, 61.9759, 61.9902, 
13.8285, 61.9767, -19.4368, 
13.8623, 61.9775, -61.9692, 
13.8994, 61.9783, -61.9912, 
13.9342, 61.9791, 61.6922, 
13.9665, 61.9797, 61.9756, 
14.0024, 61.9805, 61.9921, 
14.0366, 61.9811, -61.6282, 
14.0734, 61.9818, -61.9927, 
14.1072, 61.9824, -61.9929, 
14.142, 61.983, -61.9932, 
14.1752, 61.9836, 60.4203, 
14.2095, 61.9842, 61.9936, 
14.2447, 61.9847, 61.9938, 
14.2814, 61.9853, 61.9924, 
14.3115, 61.9857, -56.5802, 
14.3475, 61.9862, -27.1636, 
14.3821, 61.9867, 43.6313, 
14.4152, 61.9872, 61.9948, 
14.4518, 61.9876, 61.995, 
14.4866, 61.9881, 61.9952, 
14.5199, 61.9885, 61.9952, 
14.5542, 61.9889, 61.9954, 
14.5909, 61.9893, 25.7685, 
14.6255, 61.9896, -61.9633, 
14.6588, 61.99, -61.9711, 
14.697, 61.9904, 61.9961, 
14.7287, 61.9907, 61.9962, 
14.7645, 61.991, 61.9964, 
14.8056, 61.9914, 61.9965, 
14.8327, 61.9916, 61.9966, 
14.8685, 61.9919, 61.9967, 
14.9028, 61.9922, 37.3673, 
14.9386, 61.9925, -12.5243, 
14.9738, 61.9927, -61.9971, 
15.011, 61.993, -59.3443, 
15.0422, 61.9932, 61.9973, 
15.0782, 61.9935, 61.9974, 
15.1149, 61.9937, 61.9975, 
15.149, 61.9939, 61.9975, 
15.1815, 61.9941, 61.9976, 
15.2174, 61.9943, 61.9977, 
15.2496, 61.9945, 61.9978, 
15.2843, 61.9947, 61.9979, 
15.3246, 61.9949, 61.998, 
15.3549, 61.9951, 61.998, 
15.3888, 61.9952, 61.9981, 
15.4329, 61.9954, 61.9982, 
15.4581, 61.9956, 61.9982, 
15.4941, 61.9957, 61.9982, 
15.5293, 61.9959, 61.9979, 
15.5621, 61.996, 61.9399, 
15.5984, 61.9962, -61.9984, 
15.6358, 61.9963, -61.9985, 
15.6692, 61.9964, -61.9986, 
15.7023, 61.9965, 61.9986, 
15.7389, 61.9967, 61.9987, 
15.7701, 61.9968, 61.9987, 
15.805, 61.9969, 61.9987, 
15.8436, 61.997, 61.9988, 
15.8757, 61.9971, 61.9988, 
15.9111, 61.9972, 61.9989, 
15.9457, 61.9973, 61.9989, 
15.9777, 61.9974, 61.9989, 
16.0164, 61.9975, 61.999, 
16.0467, 61.9976, 61.999, 
16.0811, 61.9976, 17.1268, 
16.1161, 61.9977, 45.8907, 
16.1519, 61.9978, 61.7338, 
16.1875, 61.9979, 61.9991, 
16.2194, 61.998, 61.9992, 
16.2547, 61.998, -61.8247, 
16.2884, 61.9981, 61.9886, 
16.3241, 61.9982, -61.9981, 
16.3597, 61.9982, -46.6293, 
16.3935, 61.9983, 17.1269, 
16.4283, 61.9983, 61.9993, 
16.4631, 61.9984, 61.9994, 
16.497, 61.9985, 61.9994, 
16.5338, 61.9985, 61.9994, 
16.5665, 61.9986, 61.9994, 
16.6018, 61.9986, 61.9994, 
16.6353, 61.9987, 61.9995, 
16.6716, 61.9987, 61.9995, 
16.7066, 61.9988, 61.9995, 
16.741, 61.9988, 61.9995, 
16.7745, -61.9988, 61.9995, 
16.8097, 61.9989, 61.9995, 
16.844, 61.9989, 61.9996, 
16.8807, -61.999, 61.9996, 
16.9138, 61.999, 61.9996, 
16.9492, 61.999, 61.9996, 
16.9832, 61.9991, 61.9996, 
17.0178, 61.9991, 61.9996, 
17.0552, 61.9991, 61.9996, 
17.0874, 61.9992, 61.9997, 
17.1218, 61.9992, 61.9997, 
17.1575, 61.9992, 61.9997, 
17.1909, 61.9992, 61.9997, 
17.2267, 61.9993, 61.9997, 
17.2613, 61.9993, 61.9997, 
17.2954, 61.8363, 62.1515, 
17.3324, 61.8423, 62.1459, 
17.3659, -62, -62, 
17.4019, -62, -62, 
17.4423, -62, -62, 
17.4691, -62, -62, 
17.5046, 61.7319, 62.2469, 
17.5384, 61.741, -62.2396, 
17.5751, 61.7505, 62.2308, 
17.6083, 61.7588, 62.2231, 
17.644, 61.7674, 62.2152, 
17.6778, 61.7752, 62.2079, 
17.712, 61.7829, 62.2008, 
17.7488, 61.7909, 62.1934, 
17.7814, 61.7977, 62.1871, 
17.8167, 61.8049, 62.1805, 
17.8513, 61.9226, 62.0574, 
17.8873, 62.0409, 61.9338, 
17.9226, 62.0395, 61.9361, 
17.9539, 62.0382, 61.9381, 
17.9911, 62.0368, 61.9404, 
18.0246, 62.0356, 61.9424, 
18.0612, 61.5178, 62.3665, 
18.0969, 61.6274, 62.2572, 
18.1291, 61.6393, 62.2489, 
18.1645, 61.706, 62.1849, 
18.2008, 61.9223, 61.9528, 
18.2344, 61.9615, 61.9171, 
18.2708, 61.9629, 61.9201, 
18.3032, 62.1145, 61.7606, 
18.3384, 62.1105, 61.769, 
18.3759, 62.1063, 61.7777, 
18.408, 62.1029, 61.7848, 
18.4454, 62.0991, 61.7929, 
18.4778, 62.0959, 61.7996, 
18.5122, 62.0926, 61.8065, 
18.5476, 62.1125, 61.7899, 
18.5825, 62.2711, 61.6221, 
18.6183, 62.2614, 61.6356, 
18.6511, 62.3923, 61.4983, 
18.6867, 62.3939, 61.5004, 
18.7207, 62.4176, 61.4797, 
18.7553, 62.4031, 61.4978, 
18.7915, 62.4897, 61.4102, 
18.8243, 62.5652, 61.3338, 
18.8604, 62.5919, 61.3097, 
18.8948, 62.564, 61.3411, 
18.93, 62.5825, 61.3253, 
18.9658, 62.5773, 61.3336, 
19, 62.6602, 61.2488, 
19.0332, 62.7449, 61.1615, 
19.0676, 62.8227, 61.0818, 
19.1028, 62.914, 60.9872, 
19.139, 62.9821, 60.9181, 
19.1724, 63.0638, 60.8334, 
19.2074, 63.1242, 60.7721, 
19.2427, 63.1906, 60.7042, 
19.2762, 63.2653, 60.6266, 
19.3124, 63.3434, 60.5455, 
19.3457, 63.2692, 60.623, 
19.3805, 63.2172, 60.6787, 
19.4159, 63.1585, 60.741, 
19.4498, 63.1043, 60.7985, 
19.4869, 63.0306, 60.8754, 
19.5187, 62.9695, 60.9391, 
19.5535, 62, -62, 
19.5921, 62.8507, 61.0639, 
19.6238, 62.8026, 61.1144, 
19.6607, 62.6905, 61.2269, 
19.6926, 62.5828, 61.3338, 
19.7271, 62.6003, 61.3185, 
19.762, 62.6174, 61.3036, 
19.796, 62.5051, 61.4149, 
19.833, 62.5026, 61.4203, 
19.8664, 62.515, 61.4101, 
19.9012, 62.4034, 61.5205, 
19.9365, 62.2943, 61.6285, 
19.9699, 62.1944, 61.7273, 
20.0071, 62.1293, 61.794, 
20.0412, 62.064, 61.8603, 
20.074, 61.9887, 61.9357, 
20.1098, 61.8927, 62.0304, 
20.1437, 61.805, 62.1172, 
20.1799, 61.6644, 62.2518, 
20.213, 61.6536, 62.2651, 
20.2475, 61.5806, 62.3378, 
20.2856, 61.5114, 62.4072, 
20.3166, 61.4572, 62.4615, 
20.3541, 61.3936, 62.5253, 
20.3886, 61.3452, 62.5743, 
20.4219, 61.3, 62.62, 
20.4562, 61.255, 62.6655, 
20.4908, 61.219, 62.7024, 
20.5254, 61.1842, 62.7379, 
20.5633, 61.1646, 62.7594, 
20.5957, 61.1484, 62.7771, 
20.6314, 61.115, 62.8112, 
20.6627, 61.0868, 62.8399, 
20.7007, 61.0536, 62.8738, 
20.7349, 61.0324, 62.8956, 
20.7669, 61.0133, 62.9153, 
20.8028, 62, -62, 
20.8365, 60.9737, 62.9561, 
20.8748, 60.953, 62.9775, 
20.9074, 60.9139, 63.0154, 
20.9407, 60.8211, 63.0865, 
20.9763, 60.747, 63.1503, 
21.0102, 60.7096, 63.1806, 
21.0465, 60.638, 63.2424, 
21.08, 60.5743, 63.2972, 
21.1173, 60.4908, 63.3748, 
21.1489, 60.4454, 63.4045, 
21.1837, 60.3969, 63.4363, 
21.2203, 60.3351, 63.4721, 
21.2532, 60.2928, 63.5, 
21.2885, 60.249, 63.5288, 
21.3228, 60.2147, 63.5325, 
21.3575, 60.1502, 63.5351, 
21.3932, 60.118, 63.5388, 
21.4354, 60.0438, 63.5418, 
21.462, 59.9989, 63.5436, 
21.4988, 59.9384, 63.5461, 
21.5315, 59.8867, 63.5482, 
21.5674, 59.8317, 63.5505, 
21.5997, 59.784, 63.5526, 
21.6344, 59.7343, 63.5547, 
21.6691, 59.6864, 63.5567, 
21.704, 59.6399, 63.5588, 
21.743, 59.5898, 63.561, 
21.7742, 59.5511, 63.5627, 
21.8106, 59.4994, 63.5247, 
21.843, 59.4255, 63.5184, 
21.8776, 59.3488, 63.5118, 
21.9134, 59.2058, 63.4521, 
21.948, 59.0552, 63.3637, 
21.9835, 58.9235, 63.31, 
22.0169, 58.8039, 63.2613, 
22.0519, 58.665, 63.1788, 
22.0877, 58.528, 63.0976, 
22.123, 58.3175, 62.9675, 
22.1572, 58.0069, 62.7147, 
22.1912, 57.7602, 62.5119, 
22.2266, 57.4015, 62.222, 
22.2619, 57.0551, 61.9426, 
22.2959, 56.734, 61.6843, 
22.331, 56.2404, 61.2604, 
22.3701, 55.6515, 60.7317, 
22.3996, 55.0631, 60.1911, 
22.4455, 54.0991, -59.2847, 
22.4684, 53.6426, 58.8562, 
22.5035, 52.8195, 58.0908, 
22.5388, 51.8494, 57.2571, 
22.5732, 50.8241, 56.3652, 
22.6097, 49.7915, 55.4423, 
22.6425, 48.815, 54.5404, 
22.6769, 47.6422, 53.4524, 
22.7127, 46.4618, 52.3611, 
22.749, -45.3079, 51.2982, 
22.784, -44.0774, 50.1385, 
22.818, -42.853, 48.9692, 
22.8508, -41.7184, 7.1951, 
22.8851, -40.5575, -46.6682, 
22.9206, -39.3742, 45.5038, 
22.9565, -38.1911, -43.6795, 
22.9899, -37.1577, 43.2418, 
23.0242, -36.2346, 42.271, 
23.0589, -35.2808, 41.2827, 
23.0935, -34.535, 40.4519, 
23.1302, 33.5211, 39.5187, 
23.1627, 33.0292, 38.6892, 
23.1984, -32.2563, 37.7797, 
23.232, -31.553, 36.9564, 
23.2686, -30.8097, 36.1142, 
23.3042, -30.0239, 35.2325, 
23.3365, -29.445, 34.4828, 
23.3733, -28.7124, 33.5728, 
23.4059, -28.1033, 32.7704, 
23.449, -27.3325, 31.7395, 
23.4772, -26.8535, 31.0891, 
23.511, -26.307, 30.3155, 
23.5439, -25.8275, 29.5859, 
23.5793, -25.3106, 28.8054, 
23.6131, -24.8411, 28.0822, 
23.6507, -24.3773, 27.299, 
23.6825, -24.0097, 26.6493, 
23.7182, -23.621, 25.9287, 
23.7532, -23.2376, 25.2299, 
23.7869, -22.9453, 24.5844, 
23.8238, -22.6731, 23.9079, 
23.856, -22.4785, 23.3059, 
23.8927, 21.7353, 22.6647, 
23.9258, -22.0674, 22.0725, 
23.9618, -21.8761, 21.4578, 
23.9965, -21.6048, 20.8705, 
24.0327, -21.4014, 20.2834, 
24.0649, -21.2449, 19.7593, 
24.0996, -21.0369, 19.1806, 
24.1354, -20.8377, 18.5987, 
24.1706, -20.6556, 18.0389, 
24.2041, -20.495, 17.5186, 
24.2383, -20.3431, 16.9997, 
24.275, -20.1924, 16.4532, 
24.3081, -20.0681, 15.9738, 
24.3442, -19.9431, 15.4603, 
24.3767, -19.8406, 15.0096, 
24.4119, -19.7391, 14.5309, 
24.446, -19.6502, 14.0786, 
24.4819, -19.5658, 13.612, 
24.5191, -19.4878, 13.1394, 
24.5512, -19.4282, 12.7417, 
24.5864, -19.3701, 12.314, 
24.6199, -19.3218, 11.9156, 
24.655, -19.2781, 11.5083, 
24.6915, 19.1664, 11.0944, 
24.7246, -19.2324, 10.7395, 
24.7604, -19.2294, 10.3645, 
24.7933, -19.2137, 10.0492, 
24.8284, -19.1794, 9.70494, 
24.8643, -19.215, 9.36944, 
24.899, -19.1975, 9.03471, 
24.9323, -19.2143, 8.72463, 
24.9672, -19.2348, 8.40702, 
25.0014, -19.2575, 8.1029, 
25.0403, -19.2625, 7.74858, 
25.0709, -19.2693, 7.47753, 
25.1057, -19.28, 7.17522, 
25.1422, -13.3176, 6.8819, 
25.1752, -19.3503, 6.62422, 
25.2116, -19.412, 6.36476, 
25.2442, -19.4675, 6.13785, 
25.282, -19.5006, -5.83092, 
25.3136, -19.5464, 5.68159, 
25.3491, -19.5961, 5.46734, 
25.3863, -19.7085, 5.27816, 
25.4185, -10.6472, 5.12046, 
25.4548, -19.9056, 4.94758, 
25.4885, -19.9652, 4.7847, 
25.525, -19.995, 4.6051, 
25.5592, -20.0882, 4.45719, 
25.5939, -20.1781, 4.31222, 
25.6266, -20.2637, 4.17949, 
25.6647, -19.954, 4.02981, 
25.6956, -20.4142, 3.892, 
25.7358, -20.4853, 3.71709, 
25.7674, -20.5395, 3.58463, 
25.8013, -20.5966, 3.44618, 
25.8354, -20.6525, 3.3115, 
25.8705, -20.7088, 3.17656, 
25.9095, -20.7698, 3.03147, 
25.941, -20.8177, 2.91795, 
25.9751, -20.8866, 2.82324, 
26.0105, -20.9577, 2.72801, 
26.0447, -21.0233, 2.639, 
26.0801, -21.0891, 2.54991, 
26.1133, -21.1485, 2.46942, 
26.1501, 21.2124, 2.38287, 
26.1838, -21.269, 2.30626, 
26.2175, 20.5677, 2.23237, 
26.2578, -21.2713, 2.12688, 
26.2871, -21.2679, 2.04963, 
26.3215, -21.2126, 1.94235, 
26.3564, -21.2407, 1.86655, 
26.3908, -21.2387, 1.78396, 
26.4351, -21.2908, 1.67436, 
26.4641, -21.3236, 1.60576, 
26.4982, -21.3787, 1.55315, 
26.5312, -21.4303, 1.50387, 
26.5656, -21.4263, 1.4544, 
