#ssr105
time, vl, vr, 
2.34983, 16.1004, 41.4069, 
2.3847, 18.1597, 41.6662, 
2.41906, 20.058, 41.9725, 
2.45365, 21.8534, 42.3207, 
2.4905, 23.6527, 42.7258, 
2.52292, 25.1436, 43.1034, 
2.55739, 26.6467, 43.5216, 
2.59221, 28.0862, 43.9568, 
2.62688, 29.4459, 44.3985, 
2.66346, 30.8087, 44.8702, 
2.6972, 32.0025, 45.3069, 
2.73063, 33.1308, 45.7392, 
2.76543, 34.2532, 46.1878, 
2.80115, 35.3523, 46.6446, 
2.83697, 36.4038, 47.0974, 
2.86967, 37.3208, 47.5048, 
2.90585, 38.2936, 47.9492, 
2.93936, 39.1549, 48.3531, 
2.97362, 39.9998, 48.7587, 
3.01211, 40.9096, 49.2054, 
3.0428, 41.6023, 49.5525, 
3.07797, 42.3675, 49.9426, 
3.11448, 43.129, 50.3378, 
3.14727, 43.7846, 50.6835, 
3.18402, 44.4914, 51.0618, 
3.21932, 45.1423, 51.4152, 
3.25149, 45.7121, 51.7283, 
3.28591, -62, 62, 
3.32218, 46.331, 52.0726, 
3.35924, 46.9381, 52.4143, 
3.39021, 47.4246, 52.691, 
3.42525, 47.9564, 52.9962, 
3.45968, 48.4589, 53.2873, 
3.49551, 48.962, 53.5814, 
3.53179, 49.4518, 53.8702, 
3.56365, 49.865, 54.1157, 
3.60054, 50.3271, 54.3921, 
3.63378, 50.727, 54.6331, 
3.66821, 51.1265, 54.8753, 
3.70657, 51.5553, 55.137, 
3.73778, 51.8899, 55.3425, 
3.77173, 52.242, 55.5597, 
3.80756, 52.6001, 55.7819, 
3.84173, 52.9289, 55.9869, 
3.87812, 53.2663, 56.1983, 
3.91129, 53.5622, 56.3845, 
3.94617, 53.8626, 56.5744, 
3.97998, 54.1431, 56.7524, 
4.01458, 54.4201, 56.9289, 
4.05232, 54.7113, 57.1151, 
4.08488, 54.9527, 57.2701, 
4.1202, 55.2057, 57.433, 
4.15536, 55.4484, 57.5898, 
4.18814, 55.6665, 57.7311, 
4.22531, 55.9053, 57.8863, 
4.2585, 56.1104, 58.02, 
4.2925, 56.3134, 58.1526, 
4.32928, 56.5253, 58.2915, 
4.36312, 56.7128, 58.4146, 
4.39862, 56.9027, 58.5397, 
4.43283, 57.0791, 58.6561, 
4.46581, 57.2432, 58.7646, 
4.50104, 57.4125, 58.8768, 
4.53711, 57.5797, 58.9878, 
4.57231, 57.7368, 59.0922, 
4.60495, 57.8773, 59.1858, 
4.6405, 58.0252, 59.2846, 
4.67563, 58.166, 59.3787, 
4.70895, 58.2948, 59.465, 
4.74526, 58.4305, 59.556, 
4.77888, 58.5514, 59.6372, 
4.81412, 58.6738, 59.7196, 
4.84875, 58.7898, 59.7977, 
4.88287, 58.9001, 59.8721, 
4.92342, 59.0266, 59.9576, 
4.95239, 59.1133, 60.0162, 
4.98702, 59.2139, 60.0843, 
5.02379, 59.317, 60.1541, 
5.05673, 59.4059, 60.2144, 
5.09368, 59.5022, 60.2799, 
5.12931, 59.5917, 60.3407, 
5.1619, 59.6706, 60.3943, 
5.19523, 59.7486, 60.4475, 
5.23301, 59.8341, 60.5057, 
5.26723, 59.9085, 60.5565, 
5.3014, 59.9803, 60.6055, 
5.33485, 60.0481, 60.6519, 
5.36929, 60.1156, 60.6981, 
5.40534, 60.1838, 60.7447, 
5.4401, 60.2472, 60.7881, 
5.47322, 60.3055, 60.828, 
5.50902, 60.3663, 60.8698, 
5.54257, 60.4213, 60.9075, 
5.57765, 60.4769, 60.9457, 
5.61332, 60.5314, 60.9831, 
5.64735, 60.5815, 61.0175, 
5.68137, 60.6299, 61.0508, 
5.71591, 60.6774, 61.0835, 
5.75102, 60.7239, 61.1155, 
5.78861, 60.772, 61.1487, 
5.82015, 60.8109, 61.1754, 
5.85509, 60.8525, 61.2041, 
5.8907, 60.8935, 61.2324, 
5.92386, 60.9303, 61.2577, 
5.9608, 60.9699, 61.2851, 
5.99393, 61.0041, 61.3087, 
6.02915, 61.0392, 61.333, 
6.06319, 61.072, 61.3556, 
6.09837, 61.1047, 61.3782, 
6.13379, 61.1365, 61.4002, 
6.16711, 61.1653, 61.4201, 
6.20392, 61.1961, 61.4414, 
6.23725, 61.2229, 61.46, 
6.27127, 61.2494, 61.4783, 
6.30926, 61.2779, 61.4981, 
6.34186, 61.3015, 61.5144, 
6.37548, 61.325, 61.5307, 
6.41051, 61.3487, 61.5471, 
6.44469, 61.371, 61.5626, 
6.48148, 61.3942, 61.5786, 
6.5139, 61.4138, 61.5923, 
6.54955, 61.4347, 61.6068, 
6.58353, 61.454, 61.6201, 
6.61816, 61.4729, 61.6332, 
6.65465, 61.4922, 61.6466, 
6.68884, 61.5095, 61.6587, 
6.7221, 61.5259, 61.67, 
6.75697, 61.5424, 61.6815, 
6.79402, 61.5594, 61.6933, 
6.82815, 61.5744, 61.7037, 
6.86099, 61.5884, 61.7135, 
6.89612, 61.6029, 61.7235, 
6.93054, 61.6166, 61.733, 
6.96481, 61.6297, 61.7422, 
7.00165, 61.6434, 61.7516, 
7.03479, 61.6552, 61.7599, 
7.0698, 61.6673, 61.7683, 
7.10393, 61.6786, 61.7762, 
7.13893, 61.6899, 61.784, 
7.17817, 61.7021, 61.7925, 
7.20795, 61.711, 61.7986, 
7.24328, 61.7212, 61.8057, 
7.27901, 61.7311, 61.8127, 
7.31222, 61.7401, 61.8189, 
7.34973, 61.7498, 61.8257, 
7.38198, 61.7579, 61.8313, 
7.4161, 61.7662, 61.8371, 
7.45158, 61.7745, 61.8428, 
7.48604, 61.7822, 61.8482, 
7.52248, 61.7902, 61.8538, 
7.55608, 61.7972, 61.8587, 
7.59051, 61.8042, 61.8635, 
7.62493, 61.811, 61.8682, 
7.66034, 61.8177, 61.8729, 
7.69538, 61.824, 61.8774, 
7.72893, 61.83, 61.8815, 
7.76459, 61.836, 61.8857, 
7.79829, 61.8415, 61.8895, 
7.83304, 61.8471, 61.8934, 
7.87033, 61.8528, 61.8974, 
7.902, 61.8574, 61.9006, 
7.93691, 61.8624, 61.9041, 
7.97357, 61.8674, 61.9076, 
8.00646, 61.8718, 61.9106, 
8.04283, 61.8765, 61.9139, 
8.07629, 61.8806, 61.9168, 
8.11045, 61.8847, 61.9196, 
8.14463, 61.8886, 61.9223, 
8.18, 61.8926, 61.9251, 
8.21728, 61.8966, 61.9279, 
8.25027, 61.9, 61.9303, 
8.28423, 61.9034, 61.9326, 
8.31929, 61.9068, 61.935, 
8.35359, 61.91, 61.9372, 
8.39066, 61.9133, 61.9395, 
8.4237, 61.9162, 61.9415, 
8.45995, 61.9192, 61.9437, 
8.49253, 61.9218, 61.9455, 
8.52825, 61.9246, 61.9474, 
8.56626, 61.9275, 61.9494, 
8.59753, 61.9298, 61.951, 
8.63252, 61.9322, 61.9527, 
8.66637, 61.9345, 61.9543, 
8.69971, 61.9367, 61.9559, 
8.7358, 61.939, 61.9574, 
8.76923, 61.941, 61.9589, 
8.80372, 61.9431, 61.9603, 
8.84134, 61.9452, 61.9618, 
8.87284, 61.9469, 61.963, 
8.90988, 61.9489, 61.9616, 
8.9445, 61.9507, -61.9655, 
8.97704, 61.9523, -61.9667, 
9.01166, 61.9539, -61.9679, 
9.04659, 61.9555, -61.969, 
9.08293, 61.9572, -61.9701, 
9.11659, 61.9586, -61.9711, 
9.1509, 61.96, -61.9721, 
9.18549, 61.9614, -61.9731, 
9.23182, 61.9632, -61.9743, 
9.25791, 61.9641, -61.975, 
9.29088, 61.9653, -61.9758, 
9.32681, 61.9666, -61.9767, 
9.36077, 61.9677, -61.9775, 
9.39592, 61.9688, -61.9783, 
9.43157, 61.97, 49.5308, 
9.46463, 61.9709, 61.9794, 
9.50241, 61.972, 61.9803, 
9.53363, 61.9729, 60.2293, 
9.56934, 61.9739, -61.9361, 
9.6072, 61.9749, -61.9825, 
9.63896, 61.9757, -61.9781, 
9.67423, 61.9765, 61.977, 
9.70773, 61.9773, -24.8796, 
9.74194, 61.9781, 61.9847, 
9.77843, 61.9789, 61.9853, 
9.8105, 61.9796, 61.9856, 
9.84544, 61.9803, 9.51235, 
9.88001, 61.981, -54.1736, 
9.91585, 61.9816, -50.9873, 
9.95246, 61.9823, 59.9065, 
9.98416, 61.9829, 61.9881, 
10.0193, 61.9835, 61.9885, 
10.0546, 61.9841, 61.9889, 
10.0884, 61.9846, 61.9893, 
10.1246, 61.9852, 61.9896, 
10.1595, 61.9857, -61.854, 
10.1926, 61.9862, -61.7868, 
10.2289, 61.9867, -59.6607, 
10.2627, 61.9871, 59.6141, 
10.2985, 61.9876, 61.9913, 
10.3333, 61.988, 61.9916, 
10.3668, 61.9884, 61.9919, 
10.4012, 61.9888, 61.9922, 
10.436, 61.9892, 61.9925, 
10.4737, 61.9896, 61.9805, 
10.5046, 61.9899, 61.993, 
10.5425, 61.9903, 61.7399, 
10.5745, 61.9906, -61.9935, 
10.609, 61.9909, -61.9935, 
10.6457, 61.9913, -61.9939, 
10.679, 61.9916, 61.9894, 
10.7135, 61.9919, 61.9943, 
10.7501, 61.9921, 61.9945, 
10.7828, 61.9924, 61.9947, 
10.8188, 61.9927, 61.9949, 
10.8544, 61.9929, 61.995, 
10.8865, 61.9932, 61.9952, 
10.9221, 61.9934, 61.9954, 
10.9572, 61.9936, -61.2945, 
10.9922, 61.9939, -61.9957, 
11.0261, 61.9941, -61.9957, 
11.0613, 61.9943, 61.996, 
11.0942, 61.9945, 61.9961, 
11.1286, 61.9947, 61.9963, 
11.1669, 61.9949, 61.9964, 
11.1983, 61.995, 61.9965, 
11.2341, 61.9952, 61.9967, 
11.2687, 61.9954, 61.9968, 
11.3026, 61.9955, 61.9969, 
11.3399, 61.9957, 61.997, 
11.3713, 61.9958, 61.9971, 
11.4067, 61.996, 38.6211, 
11.4425, 61.9961, -61.9973, 
11.4756, 61.9962, -61.9974, 
11.512, 61.9964, 61.9975, 
11.5464, 61.9965, 61.9976, 
11.5799, 61.9966, 61.9976, 
11.6153, 61.9967, 61.9977, 
11.6505, 61.9969, 61.9978, 
11.6859, 61.997, 59.9093, 
11.719, 61.9971, -61.0761, 
11.7539, 61.9972, -61.998, 
11.7879, 61.9973, -61.6142, 
11.823, 61.9974, 61.9982, 
11.8602, 61.9975, 61.9982, 
11.8926, 61.9975, 61.9983, 
11.9273, 61.9976, 61.9983, 
11.9621, 61.9977, 61.9984, 
11.9976, 61.9978, 61.9985, 
12.0327, 61.9979, 61.9985, 
12.0666, 61.9979, 61.9986, 
12.1031, 61.998, 61.9986, 
12.1352, 61.9981, 61.9987, 
12.1707, 61.9982, 61.9987, 
12.2078, 61.9982, 61.9988, 
12.2394, 61.9983, 61.9963, 
12.2742, 61.9983, 61.8792, 
12.3105, 61.9984, 61.9988, 
12.3438, 61.9984, 61.8793, 
12.3802, 61.9985, -61.2561, 
12.4142, 61.9986, -61.9986, 
12.4478, 61.9986, 61.2205, 
12.4825, 61.9987, 61.999, 
12.5178, 61.9987, 61.9991, 
12.5529, 61.9987, 61.9991, 
12.5866, 61.9988, 61.9991, 
12.6221, 61.9988, 61.9991, 
12.6561, 61.9989, 61.9992, 
12.691, 61.9989, -41.7508, 
12.728, 61.999, -61.9993, 
12.7597, 61.999, 9.48092, 
12.7945, 61.999, 61.9993, 
12.8299, 61.9991, 61.9993, 
12.8637, 61.9991, 61.9994, 
12.9006, 61.9991, 61.9994, 
12.9368, 61.9992, 61.9994, 
12.9682, 61.9992, 61.9994, 
13.0033, 61.9992, 61.9994, 
13.0473, 61.9992, 61.9994, 
13.0739, 61.9993, 61.9995, 
13.1068, 61.9993, 61.9995, 
13.143, 61.9993, 61.9992, 
13.1774, 61.9993, -61.998, 
13.2112, 61.9994, -61.9995, 
13.2496, 61.9994, -61.9996, 
13.2804, 61.9994, 61.9996, 
13.3151, 61.9994, 61.9996, 
13.3507, 61.9994, 61.9996, 
13.3859, 61.9995, 61.9996, 
13.4209, 61.9995, 61.9996, 
13.454, 61.9995, 61.9997, 
13.4903, 61.9995, 61.9997, 
13.5234, 61.9995, 61.9997, 
13.5585, 61.9995, 61.9997, 
13.5945, 61.9996, 61.9997, 
13.629, 61.9996, 61.9997, 
13.6626, 61.9996, 61.9997, 
13.6976, 61.9996, 61.9997, 
13.7337, 61.9996, 61.9997, 
13.7694, 61.9996, 61.9997, 
13.8043, 61.9996, -57.8122, 
13.8395, 61.9997, -61.9947, 
13.8739, 61.9997, 61.9998, 
13.9076, 61.9997, 61.9998, 
13.9438, 61.9997, 61.9998, 
13.9761, 61.9997, 61.9998, 
14.0104, 61.9997, 61.9998, 
14.0443, 61.9997, 61.9998, 
14.08, 61.9997, 61.9998, 
14.1206, 61.9997, 61.9998, 
14.1483, 61.9998, 61.9998, 
14.1837, 61.9998, 61.9998, 
14.2189, 61.9998, 61.7671, 
14.252, 61.9998, -32.1101, 
14.2891, 61.9998, -61.9999, 
14.3234, 61.9998, -61.9999, 
14.3574, 61.9998, 61.9999, 
14.3917, 61.9998, 61.9999, 
14.4259, 61.9998, 61.9999, 
14.4643, 61.9998, 61.9999, 
14.4956, 61.9998, 61.9999, 
14.5305, 61.9998, 61.9999, 
14.5674, 61.9998, 61.9999, 
14.6026, 61.9998, 61.9999, 
14.6361, -61.9998, 61.9999, 
14.671, 61.9999, 61.9999, 
14.7055, 61.9999, 61.9999, 
14.7386, 61.9999, 44.1506, 
14.7745, 61.9999, -61.9999, 
14.8116, 61.9999, -60.2177, 
14.843, 61.9999, 61.9825, 
14.8788, 61.9999, 61.9999, 
14.9148, 61.9999, 61.9999, 
14.9476, 61.9999, 61.9999, 
14.9831, 61.9999, 61.9999, 
15.0169, 61.9999, 61.9999, 
15.0524, 61.9999, -58.6967, 
15.0867, 61.9999, 61.9999, 
15.1223, 61.9999, 61.9999, 
15.1586, 61.9999, 61.9999, 
15.1899, 61.9999, 61.9999, 
15.2323, 61.9999, 61.9999, 
15.2619, 61.9999, 61.95, 
15.2942, 61.9999, 61.9999, 
15.3318, 61.9999, 61.9999, 
15.3646, 61.9999, -61.311, 
15.3983, 61.9999, 61.9874, 
15.4331, 61.9999, 62, 
15.4693, 61.9999, 62, 
15.5063, 61.9999, 61.9793, 
15.5368, 61.9999, -61.9999, 
15.5738, 61.9999, -62, 
15.6082, 61.9999, 61.8827, 
15.641, 61.9999, 62, 
15.678, 61.9999, 62, 
15.7114, 61.9999, 62, 
15.7452, 62, 61.995, 
15.7808, 62, -47.5046, 
15.8166, 62, 62, 
15.8511, 62, 61.4226, 
15.8848, 62, 62, 
15.9196, 62, 62, 
15.9562, 62, 61.9653, 
15.9879, 62, -61.9888, 
16.0253, 62, -61.9791, 
16.0586, 62, 62, 
16.0927, 62, 62, 
16.1276, 62, 62, 
16.163, 62, 62, 
16.1977, 62, 62, 
16.2328, 62, 62, 
16.2676, 62, 62, 
16.3009, 62, 62, 
16.3361, 62, 62, 
16.3736, 62, 62, 
16.4062, 62, 62, 
16.4391, 62, 62, 
16.4736, 62, 62, 
16.5112, 62, 62, 
16.5479, 62, 62, 
16.5785, 62, 62, 
16.6128, 62, 62, 
16.6473, 62, 61.6351, 
16.6815, 62, 60.5006, 
16.7188, 62, -62, 
16.7513, 62, -61.9911, 
16.7866, 62, 32.5476, 
16.8205, 62, 62, 
16.8563, 62, 62, 
16.8911, 62, 62, 
16.9243, 62, 62, 
16.9603, 62, 62, 
16.9933, 62, 62, 
17.0293, 62, 62, 
17.0648, 62, 61.9593, 
17.0977, -62, -3.60514, 
17.1335, 62, 61.9997, 
17.1674, 62, -61.9979, 
17.2021, 62, -62, 
17.2401, 62, 61.7782, 
17.2722, 62, 62, 
17.3076, 62, 62, 
17.344, 62, 62, 
17.3759, 62, 62, 
17.4126, 62, 62, 
17.4479, 62, 62, 
17.4812, 62, 62, 
17.515, 62, 62, 
17.5511, 62, 62, 
17.5864, 62, 61.9998, 
17.6203, 62, -62, 
17.654, 62, 33.6186, 
17.6889, 62, 61.9122, 
17.7257, 62, 62, 
17.7597, 62, 62, 
17.7937, 62, 61.9996, 
17.8291, 62, 62, 
17.862, 62, 61.9995, 
17.8969, 62, 42.1182, 
17.934, 62, -62, 
17.9659, 62, -61.8582, 
18.0022, 62, 62, 
18.0355, 62, 62, 
18.0717, 62, 62, 
18.1066, 62, 62, 
18.1398, 62, 62, 
18.1746, 62, 62, 
18.2105, 62, 62, 
18.2437, 62, 62, 
18.2812, 62, 62, 
18.3137, 62, 62, 
18.3485, 62, 62, 
18.3828, 62, 62, 
18.4174, 62, 62, 
18.4534, 62, 62, 
18.4858, 62, 62, 
18.522, 62, 62, 
18.5562, 62, 62, 
18.5911, 62, 62, 
18.6271, 62, 62, 
18.6595, 62, 62, 
18.6941, 62, 62, 
18.7288, 62, 62, 
18.7651, 62, 62, 
18.8008, 62, 62, 
18.8349, 62, 62, 
18.869, 62, 60.4629, 
18.9033, 62, 61.9667, 
18.9379, 62, 61.9999, 
18.9743, 62, 62, 
19.0083, 62, 61.9626, 
19.0418, 62, -62, 
19.0779, 62, -62, 
19.1118, 62, -61.9794, 
19.1477, 62, 62, 
19.1813, 62, 62, 
19.2233, 62, 62, 
19.2505, 62, 62, 
19.2857, 62, 62, 
19.3226, 62, 62, 
19.3562, 62, 62, 
19.3893, 62, 62, 
19.4239, 62, 62, 
19.4618, 62, 62, 
19.4947, 62, 62, 
19.5289, 62, 61.9999, 
19.5628, 62, 61.9999, 
19.5984, 62, 61.9963, 
19.6321, 62, -62, 
19.6695, 62, -57.9039, 
19.7019, 62, -62, 
19.738, 62, 62, 
19.7703, 62, 62, 
19.8055, 62, 62, 
19.8413, 62, 62, 
19.8758, 62, 62, 
19.909, 62, 62, 
19.9441, 62, 62, 
19.9789, 62, 62, 
20.0171, 62, 62, 
20.0495, 62, 62, 
20.0835, 62, 62, 
20.1171, 62, 62, 
20.156, 62, 62, 
20.1891, 62, 62, 
20.2228, 62, 62, 
20.2586, 62, 62, 
20.293, 62, 62, 
20.3259, 62, 62, 
20.3618, 62, 62, 
20.3959, 62, 62, 
20.432, 62, 61.9177, 
20.4643, 62, 57.434, 
20.5, 62, -62, 
20.5401, 62, 61.998, 
20.5691, 62, 21.7601, 
20.6035, -62, 62, 
20.6403, 62, 62, 
20.6741, 62, 62, 
20.7093, 62, -61.8021, 
20.7428, 62, -40.7204, 
20.78, 62, -61.9995, 
20.8147, 62, 62, 
20.8479, 62, 62, 
20.8833, 62, 62, 
20.9161, 62, 62, 
20.9509, 62, 62, 
20.9856, 62, 62, 
21.0219, 62, 62, 
21.0562, 62, 62, 
21.0908, 62, 62, 
21.1246, 62, 62, 
21.1591, 62, 62, 
21.194, 62, 62, 
21.2319, 62, 62, 
21.2627, 62, 61.9886, 
21.2987, 62, 62, 
21.3333, 62, 62, 
21.3686, 62, 62, 
21.4053, 62, -61.9993, 
21.4362, 62, 62, 
21.4709, 62, -62, 
21.5086, 62, -56.8025, 
21.543, 62, 61.9869, 
21.5791, 62, 62, 
21.6107, 62, 62, 
21.6452, 62, 62, 
21.6811, 62, 62, 
21.7137, 62, 62, 
21.7501, 62, 62, 
21.7843, 62, 62, 
21.8205, 62, 61.9999, 
21.8526, 62, 61.9995, 
21.888, 62, 61.8508, 
21.9241, 62, -62, 
21.9596, 62, 61.9122, 
21.9916, 62, 39.6968, 
22.0266, 62, 61.9997, 
22.0641, 62, 62, 
22.0973, 62, 62, 
22.1315, 62, -61.9995, 
22.1686, 62, -62, 
22.1996, 62, -60.4355, 
22.2346, 62, 39.815, 
22.2724, 62, 62, 
22.3038, 62, 62, 
22.3395, 62, 62, 
22.3745, 62, 62, 
22.4091, 62, 62, 
22.4441, 62, 62, 
22.4779, 62, 62, 
22.5151, 62, 62, 
22.5469, 62, 62, 
22.5833, 62, 62, 
22.6203, 62, 62, 
22.6505, 62, 62, 
22.6856, 62, 62, 
22.7228, 62, 62, 
22.7579, 62, 62, 
22.7913, 62, 62, 
22.8252, 62, 62, 
22.8614, 62, -61.9713, 
22.8944, 62, -62, 
22.9292, 62, 61.9999, 
22.9664, 62, 62, 
22.9988, 62, 62, 
23.033, 62, 62, 
23.0678, 62, 62, 
23.1036, 62, 62, 
23.139, 62, 62, 
23.173, 62, 62, 
23.2055, 62, 61.9817, 
23.2403, 62, 62, 
23.2758, 62, 61.9869, 
23.3132, 62, 60.4954, 
23.3442, 62, -60.2225, 
23.3811, 62, -61.9459, 
23.415, 62, 61.9996, 
23.4494, 62, 62, 
23.4865, 62, 62, 
23.5177, 62, 62, 
23.5544, 62, 62, 
23.5898, 62, 62, 
23.6219, 62, 62, 
23.6592, 62, 62, 
23.6934, 62, 62, 
23.7259, 62, 62, 
23.7605, 62, 62, 
23.7987, 62, 62, 
23.8319, 62, 62, 
23.8655, 62, 61.99, 
23.9022, 62, 62, 
23.9344, 62, 61.9873, 
23.9699, 62, 61.9122, 
24.0083, 62, 61.9961, 
24.0383, 62, 59.9423, 
24.0734, 62, -61.9922, 
24.1111, 62, -62, 
24.1424, 62, -62, 
24.1793, 62, 61.9875, 
24.2152, 62, 62, 
24.2462, 62, 62, 
24.2824, 62, 62, 
24.3185, 62, 62, 
24.3525, 62, 62, 
24.3859, 62, 62, 
24.4215, 62, 62, 
24.4551, 62, 62, 
24.49, 62, 62, 
24.5278, 62, 62, 
24.5586, 62, 62, 
24.5964, 62, 62, 
24.6279, 62, 62, 
24.6652, 62, 62, 
24.701, 62, 62, 
24.7321, 62, 62, 
24.7669, 62, -26.5042, 
24.8029, 62, 61.9998, 
24.8375, 62, 62, 
24.8728, 62, 62, 
24.9058, 62, 62, 
24.9408, 62, 62, 
24.9754, 62, 62, 
25.0117, 62, 61.9812, 
25.0465, 62, 62, 
25.0809, 62, 62, 
25.1154, 62, 61.9762, 
25.1489, 62, -61.9922, 
25.1857, 62, 61.9048, 
25.2246, 62, -33.7044, 
25.256, 62, 62, 
25.2906, -62, 62, 
25.3258, 62, 62, 
25.3593, 62, -61.3307, 
25.3987, 62, -62, 
25.4298, 62, -62, 
25.4631, 62, 62, 
25.4996, 62, 62, 
25.5325, 62, 62, 
25.5696, 62, 62, 
25.6033, 62, 62, 
25.6365, 62, 62, 
25.6713, 62, 62, 
25.7066, 62, 62, 
25.7433, 62, 62, 
25.7752, 62, 62, 
25.8114, 62, 62, 
25.8446, 62, 62, 
25.8794, 62, 62, 
25.9162, 62, 62, 
25.9493, 62, 62, 
25.9843, 62, 58.038, 
26.0218, 62, 61.9672, 
26.0531, 62, 61.996, 
26.089, 62, -60.6819, 
26.1211, 62, -61.9989, 
26.1573, 62, -61.8086, 
26.1904, 62, 62, 
26.232, 62, 62, 
26.2618, 62, 62, 
26.2949, 62, 62, 
26.3303, 62, 62, 
26.3642, 62, 62, 
26.398, 62, 62, 
26.4344, 62, 62, 
26.4706, 62, 62, 
26.5022, 62.6251, 59.4855, 
26.5376, 63.3443, 56.6707, 
26.5737, 64.1137, 53.8488, 
26.6083, 64.8717, 51.1868, 
26.6505, 65.8284, 47.9881, 
26.6759, 66.4112, 46.1137, 
