#ssr105
time, vl, vr, 
8.18283, 61.8823, 61.9263, 
8.21946, 61.8866, 61.929, 
8.25303, 61.8904, 61.9314, 
8.28776, 61.8942, 61.9338, 
8.32174, 61.8978, 61.936, 
8.35642, 61.9014, 61.9382, 
8.39312, 61.905, 61.9405, 
8.42563, 61.9081, 61.9424, 
8.4603, 61.9113, 61.9444, 
8.49582, 61.9144, 61.9464, 
8.53002, 61.9174, 61.9482, 
8.56702, 61.9204, 61.9502, 
8.59954, 61.923, -35.8869, 
8.63414, 61.9257, -61.9534, 
8.67047, 61.9284, -61.9551, 
8.70359, 61.9307, -61.9566, 
8.74051, 61.9333, -61.9582, 
8.77313, 61.9355, -61.9596, 
8.80741, 61.9377, -61.961, 
8.84248, 61.9399, -61.9623, 
8.8779, 61.942, -61.9637, 
8.9135, 61.9441, -61.965, 
8.94615, 61.9459, -61.9661, 
8.98441, 61.948, -61.9674, 
9.01592, 61.9496, -61.9684, 
9.05032, 61.9513, -60.2708, 
9.089, 61.9532, 61.9554, 
9.11952, 61.9547, 61.9716, 
9.1545, 61.9562, 61.9726, 
9.18994, 61.9578, 61.9736, 
9.22337, 61.9592, 61.6728, 
9.26125, 61.9607, -61.4335, 
9.29484, 61.9621, -61.9543, 
9.32746, 61.9633, -61.977, 
9.3638, 61.9646, -61.9776, 
9.39889, 61.9659, 61.9786, 
9.43378, 61.9671, 61.9791, 
9.4669, 61.9682, 61.98, 
9.50169, 61.9693, 61.9807, 
9.53608, 61.9703, 61.9806, 
9.57067, 61.9713, 51.9603, 
9.6074, 61.9724, -61.9827, 
9.64016, 61.9733, -61.9833, 
9.67489, 61.9742, -61.7876, 
9.70992, 61.9751, -61.9454, 
9.74681, 61.9761, 61.985, 
9.78062, 61.9769, 61.9855, 
9.81392, 61.9776, 61.986, 
9.84874, 61.9784, 61.9865, 
9.88316, 61.9792, 61.9869, 
9.91801, 61.9799, 61.9872, 
9.9544, 61.9806, 61.9876, 
9.98713, 61.9812, -18.277, 
10.0226, 61.9819, -61.9884, 
10.0568, 61.9825, -61.984, 
10.0912, 61.9831, -61.9539, 
10.1277, 61.9837, 61.9898, 
10.1627, 61.9843, 61.9902, 
10.1952, 61.9848, 61.9905, 
10.2309, 61.9854, 61.9908, 
10.2651, 61.9859, 61.9911, 
10.3016, 61.9864, 61.9915, 
10.3342, 61.9868, 61.9917, 
10.369, 61.9873, 61.992, 
10.4039, 61.9877, 61.9923, 
10.4386, 61.9882, 61.9926, 
10.476, 61.9886, 61.9929, 
10.508, 61.989, 61.9931, 
10.5424, 61.9893, 61.9933, 
10.5777, 61.9897, 61.9775, 
10.6121, 61.9901, -60.6702, 
10.6483, 61.9904, -46.0238, 
10.6828, 61.9908, 60.2828, 
10.7163, 61.9911, 61.9944, 
10.7512, 61.9914, 61.9946, 
10.7854, 61.9917, 61.9948, 
10.8221, 61.992, 61.995, 
10.8556, 61.9923, 61.9951, 
10.89, 61.9925, 61.9953, 
10.9247, 61.9928, 56.8234, 
10.9588, 61.993, 61.9956, 
10.9958, 61.9933, 61.2605, 
11.0283, 61.9935, -49.7469, 
11.0631, 61.9937, -61.9961, 
11.0978, 61.9939, 61.9962, 
11.1324, 61.9942, 61.9006, 
11.1689, 61.9944, 61.9965, 
11.202, 61.9946, 61.9966, 
11.2371, 61.9947, 61.9967, 
11.2714, 61.9949, 61.9968, 
11.3064, 61.9951, 61.9969, 
11.3424, 61.9953, -61.9373, 
11.375, 61.9954, -60.8209, 
11.4102, 61.9956, 61.9972, 
11.4447, 61.9957, 61.9973, 
11.4806, 61.9959, 61.9974, 
11.516, 61.996, 61.9975, 
11.5489, 61.9962, 61.9976, 
11.5843, 61.9963, 61.9392, 
11.6182, 61.9964, 61.9632, 
11.653, 61.9966, 61.9978, 
11.6892, 61.9967, 61.3492, 
11.7226, 61.9968, -61.9885, 
11.7572, 61.9969, -61.9981, 
11.7916, 61.997, -61.998, 
11.8266, 61.9971, 61.9982, 
11.863, 61.9972, 61.9983, 
11.9057, 61.9973, 61.9983, 
11.9309, 61.9974, 61.9984, 
11.9653, 61.9975, 61.9984, 
12.0004, 61.9976, 61.9985, 
12.0366, 61.9977, 61.9985, 
12.0692, 61.9977, 61.9986, 
12.104, 61.9978, 61.9986, 
12.1387, 61.9979, 61.9987, 
12.1737, 61.998, 61.9987, 
12.2099, 61.998, 61.9988, 
12.2433, 61.9981, 61.9988, 
12.2785, 61.9982, 61.9989, 
12.3122, 61.9982, 61.9989, 
12.347, 61.9983, 61.9989, 
12.3837, 61.9984, -61.9989, 
12.4173, 61.9984, -61.998, 
12.4513, 61.9985, -56.8017, 
12.4865, 61.9985, 61.9991, 
12.5218, 61.9986, 61.9991, 
12.5568, 61.9986, 61.9991, 
12.5906, 61.9987, 61.9992, 
12.6254, 61.9987, 61.9992, 
12.6596, 61.9988, 61.9992, 
12.695, 61.9988, 61.9993, 
12.732, 61.9989, 61.9993, 
12.7641, 61.9989, 61.9993, 
12.7982, 61.9989, 61.9993, 
12.8334, 61.999, 61.9994, 
12.8675, 61.999, 61.9994, 
12.9057, 61.999, 61.9994, 
12.9371, 61.9991, 61.9994, 
12.9724, 61.9991, 61.9994, 
13.0069, 61.9991, 61.9995, 
13.0413, 61.9992, 61.7105, 
13.0774, 61.9992, 61.9994, 
13.1113, 61.9992, -51.2198, 
13.1457, 61.9992, -51.2199, 
13.1801, 61.9993, -61.9539, 
13.2152, 61.9993, 61.9996, 
13.2541, 61.9993, 61.9996, 
13.2841, 61.9993, 61.9996, 
13.3188, 61.9994, 61.9996, 
13.3561, 61.9994, 61.9996, 
13.388, 61.9994, 61.9996, 
13.4244, 61.9994, 61.9996, 
13.4592, 61.9995, 61.9997, 
13.4927, 61.9995, 61.9997, 
13.5271, 61.9995, 61.9997, 
13.5621, 61.9995, 61.9997, 
13.5976, 61.9995, 61.9997, 
13.631, 61.9995, 61.9997, 
13.6675, 61.9996, 61.9997, 
13.7002, 61.9996, 61.9997, 
13.7353, 61.9996, 61.9997, 
13.7715, 61.9996, 61.9998, 
13.8054, 61.9996, 61.9998, 
13.8389, 61.9996, 61.9998, 
13.8739, 61.9996, 61.9998, 
13.9089, -61.9997, 61.9998, 
13.9452, 61.9997, 61.9998, 
13.9785, 61.9997, 61.9981, 
14.0135, 61.9997, -61.9998, 
14.0472, 61.9997, -61.9998, 
14.0823, 61.9997, 61.9996, 
14.1185, 61.9997, 61.9998, 
14.1528, 61.9997, 61.9998, 
14.1865, 61.9997, 61.9998, 
14.2214, 61.9997, 61.9998, 
14.257, 61.9998, 61.9998, 
14.2918, 61.9998, 61.9999, 
14.3241, 61.9998, 61.9999, 
14.3593, 61.9998, 61.9999, 
14.3936, 61.9998, 61.9995, 
14.4285, 61.9998, 61.9999, 
14.4652, 61.9998, 61.9999, 
14.4979, 61.9998, -61.9999, 
14.533, 61.9998, -61.9904, 
14.5673, 61.9998, 61.9979, 
14.602, 61.9998, 61.9999, 
14.6382, 61.9998, 61.9999, 
14.6716, 61.9998, 61.9999, 
14.706, 61.9998, 61.9999, 
14.7411, -61.9999, 61.9999, 
14.7754, 61.9999, 61.9999, 
14.8129, 61.9999, -61.9999, 
14.845, 61.9999, -61.9999, 
14.8801, 61.9999, -61.9999, 
14.9156, 61.9999, 61.9996, 
14.9492, 61.9999, 61.9999, 
14.9861, 61.9999, 61.9999, 
15.0188, 61.9999, 61.9999, 
15.0537, 61.9999, 61.9999, 
15.0893, 61.9999, 61.9999, 
15.1231, 61.9999, 61.9999, 
15.1597, 61.9999, 61.9999, 
15.197, 61.9999, 61.9999, 
15.2297, 61.9999, 61.9999, 
15.2646, 61.9999, 61.9999, 
15.3002, 61.9999, 61.9999, 
15.3344, 61.9999, 61.9999, 
15.3674, 61.9999, 62, 
15.4024, 61.9999, 62, 
15.4388, 61.9999, 62, 
15.4715, 61.9999, 61.9816, 
15.5094, 61.9999, 61.9944, 
15.5425, 61.9999, 62, 
15.5774, 61.9999, 45.8913, 
15.6085, 61.9999, 62, 
15.6433, 61.9999, 46.7572, 
15.6809, 61.9999, 61.9626, 
15.7132, 61.9999, -61.9999, 
15.7488, 61.9999, -61.8047, 
15.7838, 61.9999, -61.9989, 
15.8166, 62, 62, 
15.8529, 62, 62, 
15.8877, 62, 62, 
15.921, 62, 62, 
15.9553, 62, 62, 
15.9916, 62, 62, 
16.0281, 62, 62, 
16.0595, 62, 62, 
16.0962, 62, 62, 
16.1299, 62, 62, 
16.1638, 62, 62, 
16.2017, 62, 62, 
16.2335, 62, 62, 
16.2681, 62, 62, 
16.3041, 62, 62, 
16.3369, 62, 62, 
16.3737, 62, 62, 
16.4101, 62, 61.9974, 
16.4414, 62, -53.162, 
16.4757, 62, 54.9642, 
16.5121, 62, -61.6947, 
16.5476, 62, 62, 
16.58, 62, 62, 
16.6164, 62, 62, 
16.65, 62, 62, 
16.6838, 62, 62, 
16.721, 62, 62, 
16.7535, 62, 62, 
