#ssr105
time, distance, theta, 
12.0475, 0.488745, -0.249582, 
12.1485, 0.291972, -0.306305, 
12.187, 0.320253, -0.31765, 
12.2875, 0.267025, -0.294961, 
12.3905, 0.370584, -0.346012, 
12.4269, 0.389978, -0.363028, 
12.5319, 0.434196, -0.374373, 
12.6347, 0.41103, -0.380045, 
12.7374, 0.41103, -0.380045, 
12.7744, 0.389752, -0.385718, 
12.8789, 0.389536, -0.408407, 
12.9818, 0.369608, -0.448113, 
13.0849, 0.334558, -0.459458, 
13.1213, 0.265142, -0.48782, 
13.2257, 0.20445, -0.510509, 
13.3281, 0.35031, -0.601266, 
13.3682, 0.350006, -0.646644, 
13.4708, 0.367733, -0.70904, 
13.5722, 0.387069, -0.748746, 
13.6771, 0.386939, -0.771436, 
13.781, 0.386939, -0.771436, 
13.8866, 0.367531, -0.743074, 
13.9902, 0.387339, -0.703368, 
14.0939, 0.368162, -0.640972, 
14.1977, 0.368628, -0.572904, 
14.3034, 0.369139, -0.504836, 
14.4061, 0.379225, -0.445277, 
14.5152, 0.390216, -0.340339, 
14.6137, 0.391633, -0.226893, 
14.7168, 0.409341, 0.584249, 
14.8204, 0.368468, 0.595594, 
14.8573, 0.350232, 0.612611, 
14.9609, 0.289072, 0.646644, 
15.3663, 0.431082, 0.805469, 
15.4464, 1.50917, 0.884882, 
15.5513, 2.46217, 0.896227, 
15.6549, 2, 0, 
15.7572, 2, 0, 
15.7968, 2, 0, 
15.8974, 2, 0, 
16.0012, 2, 0, 
16.0415, 2, 0, 
16.1399, 2, 0, 
16.2437, 2, 0, 
16.2778, 2, 0, 
16.3158, 2, 0, 
16.4177, 2, 0, 
16.5202, 2, 0, 
16.5596, 2, 0, 
16.9607, 2, 0, 
17.3406, 0.806908, -0.85652, 
17.7263, 2, 0, 
18.106, 2, 0, 
18.4888, 0.587595, -0.833831, 
18.8701, 0.408737, -0.675006, 
19.2518, 0.519151, -0.277944, 
19.3326, 0.536307, -0.241074, 
19.3672, 0.554134, -0.226893, 
19.4008, 0.554482, -0.204204, 
19.5067, 0.554305, -0.215548, 
19.5425, 0.592083, -0.266599, 
19.6478, 0.63534, -0.294961, 
19.7495, 0.591529, -0.311978, 
19.854, 0.635075, -0.31765, 
19.9578, 0.635075, -0.31765, 
19.9983, 0.684685, -0.346012, 
20.0975, 0.68445, -0.368701, 
20.2001, 0.684227, -0.39139, 
20.3032, 0.634041, -0.419752, 
20.3396, 0.683423, -0.482147, 
20.4449, 0.74123, -0.48782, 
20.5475, 0.741049, -0.510509, 
20.9522, 0.810587, -0.346012, 
21.0321, 0.742722, -0.328995, 
21.0693, 0.810709, -0.334667, 
21.1739, 0.810709, -0.334667, 
21.2754, 0.810709, -0.334667, 
21.3139, 0.810468, -0.357356, 
21.415, 0.810352, -0.368701, 
21.5191, 0.991623, -0.380045, 
21.6267, 0.991404, -0.402735, 
21.728, 0.991404, -0.402735, 
21.8311, 0.991404, -0.402735, 
21.8683, 0.991512, -0.39139, 
21.9718, 0.991299, -0.414079, 
22.0776, 0.990526, -0.504836, 
22.4792, 1.11872, -0.283616, 
22.5612, 1.28343, -0.346012, 
22.6661, 1.28308, -0.380045, 
22.7713, 1.11771, -0.374373, 
22.8724, 1.11771, -0.374373, 
22.9076, 1.28297, -0.39139, 
23.0109, 1.28287, -0.402735, 
23.115, 1.28287, -0.402735, 
23.1493, 1.28256, -0.436769, 
23.2551, 1.28226, -0.470803, 
23.6602, 1.28408, -0.289288, 
23.7407, 1.51259, -0.385718, 
23.8448, 1.28287, -0.402735, 
23.9483, 1.28276, -0.414079, 
24.0528, 1.28276, -0.414079, 
24.1568, 1.11749, -0.397062, 
24.2609, 1.28297, -0.39139, 
24.3639, 1.28287, -0.402735, 
24.4704, 1.1176, -0.385718, 
24.5719, 1.19425, -0.382882, 
24.6103, 1.19431, -0.377209, 
24.7111, 1.28308, -0.380045, 
24.7456, 1.19431, -0.377209, 
24.7817, 1.19431, -0.377209, 
24.8857, 1.11512, -0.714712, 
24.989, 1.11794, -0.351684, 
25.0234, 1.11547, -0.657989, 
25.1273, 1.11831, -0.31765, 
25.1616, 1.19504, -0.309141, 
25.1982, 1.11593, -0.589921, 
25.3016, 1.11625, -0.544543, 
25.4039, 1.11634, -0.533198, 
25.4407, 1.1166, -0.499164, 
25.5452, 1.11932, -0.238237, 
25.6475, 1.11948, -0.226893, 
25.6864, 1.12021, -0.181514, 
25.7882, 1.11819, -0.328995, 
25.8924, 0.992614, -0.289288, 
25.997, 0.993205, -0.24391, 
26.1029, 0.893743, -0.215548, 
26.2054, 0.89392, -0.204204, 
26.245, 0.537943, -0.144644, 
26.343, 0.637857, -0.136136, 
26.449, 0.745888, -0.124791, 
26.5507, 0.81436, -0.107774, 
26.5864, 0.688769, -0.0964294, 
26.6898, 0.61696, -0.0765763, 
26.7962, 0.71898, -0.0368701, 
26.8979, 0.69276, -0.017017, 
27.0017, 0.694604, -0.00567232, 
27.0379, 0.65142, 0, 
27.1408, 0.643573, 0.0113446, 
27.1794, 0.578178, 0.0311978, 
27.28, 0.558663, 0.0453786, 
27.3841, 0.5236, 0.0623955, 
27.4876, 0.492601, 0.0680678, 
27.5246, 0.451545, 0.0765763, 
27.6273, 0.426847, 0.0935933, 
27.7322, 0.383732, 0.116283, 
27.8362, 0.323035, 0.136136, 
27.9397, 0.280921, 0.175842, 
28.0434, 0.207587, 0.215548, 
28.447, 0.241092, 0.737402, 
28.5304, 0.456337, 0.811142, 
28.6325, 0.549127, 0.828159, 
28.6696, 1.11424, 0.873537, 
29.0731, 3.92733, 0.527526, 
29.1523, 1.2814, 0.584249, 
29.1875, 0.989855, 0.595594, 
29.2222, 0.990264, 0.53887, 
29.6273, 2, 0, 
30.0089, 2, 0, 
30.0897, 2, 0, 
30.1236, 2, 0, 
30.1576, 2, 0, 
30.2286, 2, 0, 
30.2652, 2, 0, 
30.366, 2, 0, 
30.4, 2, 0, 
30.436, 2, 0, 
30.4714, 2, 0, 
30.5059, 2, 0, 
30.6099, 2, 0, 
30.6435, 2, 0, 
30.7495, 2, 0, 
30.7838, 2, 0, 
30.8187, 2, 0, 
30.9225, 2, 0, 
30.9564, 2, 0, 
30.9944, 2, 0, 
31.0959, 2, 0, 
31.1315, 2, 0, 
31.1675, 2, 0, 
31.2706, 2, 0, 
31.3046, 2, 0, 
31.3421, 2, 0, 
31.4429, 2, 0, 
31.4821, 2, 0, 
31.5818, 2, 0, 
31.6167, 2, 0, 
31.652, 2, 0, 
31.7579, 2, 0, 
31.8586, 2, 0, 
31.8971, 2, 0, 
31.9983, 2, 0, 
32.0323, 2, 0, 
32.0703, 2, 0, 
32.1717, 2, 0, 
32.2066, 2, 0, 
32.2417, 2, 0, 
32.3465, 2, 0, 
32.3802, 2, 0, 
32.4154, 2, 0, 
32.8196, 2, 0, 
33.2023, 1.8559, -0.890554, 
33.2828, 1.27964, -0.87921, 
33.3195, 1.27964, -0.87921, 
33.4208, 1.50917, -0.884882, 
33.4593, 1.50917, -0.884882, 
33.5611, 1.50917, -0.884882, 
33.6655, 1.50917, -0.884882, 
33.77, 1.11424, -0.873537, 
33.8732, 1.11424, -0.873537, 
33.9076, 0.738889, -0.850848, 
34.0143, 0.484121, -0.816814, 
34.116, 0.367272, -0.788452, 
34.2202, 0.340633, -0.779944, 
34.2551, 0.263498, -0.726057, 
34.3576, 0.252119, -0.70904, 
34.3964, 0.216847, -0.655153, 
34.7988, 1.27964, -0.87921, 
34.8779, 1.50923, -0.873537, 
34.9179, 1.85677, -0.731729, 
35.32, 2, 0, 
35.3996, 2, 0, 
35.4341, 2, 0, 
35.468, 2, 0, 
35.5724, 2, 0, 
35.6126, 2, 0, 
35.7125, 2, 0, 
35.7487, 2, 0, 
35.8515, 2, 0, 
35.954, 2, 0, 
35.9936, 2, 0, 
36.094, 2, 0, 
36.1301, 2, 0, 
36.5334, 2, 0, 
36.6154, 2.46217, -0.896227, 
36.7223, 1.51011, -0.714712, 
36.8238, 1.51004, -0.726057, 
36.9293, 1.8567, -0.743074, 
37.0308, 1.50997, -0.737402, 
37.1352, 1.50997, -0.737402, 
37.1699, 1.38488, -0.734565, 
37.2747, 1.51011, -0.714712, 
37.3776, 1.51018, -0.703368, 
37.416, 1.51032, -0.680678, 
37.5171, 1.51046, -0.657989, 
37.6235, 1.85741, -0.629628, 
37.7253, 1.85748, -0.618283, 
37.7636, 2.46217, -0.896227, 
37.8649, 0.988232, -0.867865, 
37.9696, 0.587595, -0.833831, 
38.074, 0.431082, -0.805469, 
38.1782, 0.302093, -0.765763, 
38.281, 0.349185, -0.78278, 
38.3851, 0.302426, -0.70904, 
38.4966, 0.289222, -0.623955, 
38.5943, 0.26505, -0.499164, 
38.6978, 0.265425, -0.453786, 
38.8044, 0.260197, -0.388554, 
38.9056, 0.244552, -0.306305, 
39.0124, 0.23556, -0.209876, 
39.114, 0.226684, -0.158825, 
39.2177, 0.209864, -0.102102, 
39.3229, 0.204566, -0.0283616, 
39.4275, 0.202317, 0.0737402, 
39.8412, 0.549127, -0.828159, 
39.9448, 0.387004, -0.760091, 
39.9801, 0.387551, -0.669334, 
40.0148, 0.43291, -0.521853, 
40.1202, 0.446353, -0.394226, 
40.2246, 0.435491, -0.260927, 
40.3287, 0.46326, -0.119119, 
40.4326, 0.504244, 0, 
40.5375, 0.463547, 0.107774, 
40.6404, 0.462993, 0.130463, 
40.6822, 0.489414, 0.204204, 
40.7804, 0.488745, 0.249582, 
40.8828, 0.488445, 0.272271, 
40.9209, 0.518742, 0.311978, 
41.0218, 0.552596, 0.351684, 
41.1268, 0.552144, 0.397062, 
41.2293, 0.552037, 0.408407, 
41.2677, 0.55173, 0.442441, 
41.369, 0.55144, 0.476475, 
41.4737, 0.533611, 0.502, 
41.5772, 0.551167, 0.510509, 
41.6835, 0.516746, 0.527526, 
41.7852, 0.516746, 0.527526, 
41.8211, 0.516411, 0.572904, 
41.9245, 0.485356, 0.612611, 
42.0279, 0.550347, 0.623955, 
42.0627, 0.515945, 0.640972, 
42.1694, 0.500026, 0.660825, 
42.2717, 0.515727, 0.675006, 
42.3793, 0.515656, 0.686351, 
42.4818, 0.550052, 0.669334, 
42.5841, 0.515798, 0.663661, 
42.6185, 0.485204, 0.6353, 
42.7255, 0.485434, 0.601266, 
42.8271, 0.485673, 0.567232, 
42.9316, 0.486011, 0.521853, 
43.0354, 0.501384, 0.473639, 
43.14, 0.486969, 0.408407, 
43.2436, 0.487529, 0.351684, 
43.3483, 0.460282, 0.300633, 
43.4524, 0.488745, 0.249582, 
43.5559, 0.448193, 0.235401, 
43.5926, 0.436499, 0.192859, 
43.6955, 0.46251, 0.153153, 
43.7985, 0.437838, 0.124791, 
43.9066, 0.438739, 0.0907571, 
44.0073, 0.42803, 0.0595594, 
44.1095, 0.417104, 0.0510509, 
44.1503, 0.406703, 0.0425424, 
44.2514, 0.396162, 0.0453786, 
44.3572, 0.396162, 0.0453786, 
44.4603, 0.38604, 0.0482147, 
44.5633, 0.396162, 0.0453786, 
44.6663, 0.38604, 0.0482147, 
44.7007, 0.357935, 0.0567232, 
44.8073, 0.357477, 0.0680678, 
44.9089, 0.375817, 0.0623955, 
44.9435, 0.357075, 0.0794125, 
45.0489, 0.339404, 0.107774, 
45.1522, 0.355815, 0.124791, 
45.2563, 0.338602, 0.141808, 
45.3604, 0.34669, 0.150316, 
45.3957, 0.338147, 0.164497, 
45.4999, 0.337739, 0.187187, 
45.6043, 0.329433, 0.20704, 
45.7081, 0.337109, 0.226893, 
45.8122, 0.336866, 0.24391, 
45.9169, 0.353321, 0.272271, 
46.0203, 0.361828, 0.303469, 
46.1229, 0.352906, 0.306305, 
46.1598, 0.352649, 0.328995, 
46.2634, 0.370706, 0.334667, 
46.3673, 0.390096, 0.351684, 
46.4714, 0.389978, 0.363028, 
46.5768, 0.389752, 0.385718, 
46.6793, 0.389536, 0.408407, 
46.7847, 0.433764, 0.419752, 
46.8882, 0.410706, 0.414079, 
46.9919, 0.433868, 0.408407, 
47.0954, 0.433975, 0.397062, 
47.1314, 0.459208, 0.402735, 
47.2346, 0.459208, 0.402735, 
47.3385, 0.459316, 0.39139, 
47.442, 0.487185, 0.385718, 
47.4798, 0.487411, 0.363028, 
47.5813, 0.487411, 0.363028, 
47.6193, 0.487649, 0.340339, 
47.7201, 0.518742, 0.311978, 
47.8252, 0.518875, 0.300633, 
47.932, 0.519011, 0.289288, 
48.0336, 0.519296, 0.266599, 
48.138, 0.435201, 0.283616, 
48.2428, 0.55397, 0.238237, 
48.3449, 0.59289, 0.209876, 
48.4488, 0.554862, 0.181514, 
48.5531, 0.555066, 0.17017, 
48.6556, 0.554862, 0.181514, 
48.6926, 0.554668, 0.192859, 
48.7978, 0.554305, 0.215548, 
49.2017, 0.684807, -0.334667, 
49.2806, 0.590919, -0.368701, 
49.3159, 0.552365, -0.374373, 
49.4195, 0.552365, -0.374373, 
49.4566, 0.552365, -0.374373, 
49.5592, 0.518132, -0.368701, 
49.5981, 0.518019, -0.380045, 
49.6972, 0.518019, -0.380045, 
49.7345, 0.487185, -0.385718, 
49.8375, 0.487185, -0.385718, 
49.9411, 0.487185, -0.385718, 
50.0453, 0.459316, -0.39139, 
50.1503, 0.459316, -0.39139, 
50.2534, 0.459316, -0.39139, 
50.3566, 0.459316, -0.39139, 
50.3935, 0.487185, -0.385718, 
50.4972, 0.487185, -0.385718, 
50.6005, 0.459316, -0.39139, 
50.6356, 0.487185, -0.385718, 
50.7426, 0.305399, -0.334667, 
50.8436, 0.291715, -0.328995, 
50.8788, 0.305524, -0.323322, 
50.9821, 0.320253, -0.31765, 
51.0891, 0.370831, -0.323322, 
51.1898, 0.411624, -0.323322, 
51.2284, 0.460021, -0.323322, 
51.3282, 0.487899, -0.31765, 
51.3636, 0.487899, -0.31765, 
51.398, 0.487649, -0.340339, 
51.5016, 0.487649, -0.340339, 
51.5371, 0.459774, -0.346012, 
51.5706, 0.459774, -0.346012, 
51.6746, 0.459896, -0.334667, 
51.7098, 0.411753, -0.311978, 
51.7446, 0.336007, -0.311978, 
51.8488, 0.305784, -0.300633, 
51.8836, 0.279259, -0.289288, 
51.9176, 0.413684, -0.175842, 
52.0215, 0.414114, -0.153153, 
52.0566, 0.43758, -0.136136, 
52.0938, 0.439098, -0.0794125, 
52.1953, 0.4395, -0.0680678, 
52.2307, 0.417104, -0.0510509, 
52.2657, 0.469693, 0.00567232, 
52.3688, 0.442002, 0.0226893, 
52.4045, 0.417693, 0.0397062, 
52.4403, 0.4642, 0.0850848, 
52.5431, 0.438413, 0.102102, 
52.5799, 0.437339, 0.14748, 
52.6828, 0.46229, 0.164497, 
52.7169, 0.436693, 0.181514, 
52.7578, 0.436136, 0.215548, 
52.8561, 0.435802, 0.238237, 
52.8902, 0.435201, 0.283616, 
52.9934, 0.434672, 0.328995, 
53.0976, 0.434548, 0.340339, 
53.1347, 0.434196, 0.374373, 
53.2371, 0.434085, 0.385718, 
53.2736, 0.458999, 0.425424, 
53.3773, 0.433367, 0.46513, 
53.4807, 0.433179, 0.48782, 
53.5162, 0.432824, 0.533198, 
53.6184, 0.432824, 0.533198, 
53.6584, 0.409844, 0.516181, 
53.7589, 0.410023, 0.493492, 
53.8616, 0.433179, 0.48782, 
53.8966, 0.433179, 0.48782, 
53.9314, 0.433367, 0.46513, 
54.0351, 0.410401, 0.448113, 
54.0748, 0.410602, 0.425424, 
54.1753, 0.410919, 0.39139, 
54.2793, 0.41103, 0.380045, 
54.314, 0.411499, 0.334667, 
54.4181, 0.412021, 0.289288, 
54.5209, 0.412307, 0.266599, 
54.5588, 0.436136, 0.215548, 
54.6596, 0.436897, 0.17017, 
54.764, 0.414114, 0.153153, 
54.7997, 0.438413, 0.102102, 
54.9023, 0.394406, 0.0907571, 
54.9376, 0.395168, 0.0680678, 
54.9719, 0.39767, 0.0226893, 
55.0758, 0.380503, 0.00567232, 
55.1115, 0.361273, -0.0113446, 
55.1463, 0.242598, -0.11061, 
55.2493, 0.258455, -0.119119, 
55.2862, 0.2698, -0.124791, 
55.3925, 0.2698, -0.124791, 
55.4927, 0.281834, -0.130463, 
55.5278, 0.294881, -0.124791, 
55.5616, 0.323035, -0.136136, 
55.632, 0.294382, -0.14748, 
55.6664, 0.294382, -0.14748, 
55.7043, 0.269075, -0.158825, 
55.8046, 0.281585, -0.141808, 
55.8398, 0.270077, -0.113446, 
55.8757, 0.249582, -0.0567232, 
55.9786, 0.266785, -0.0425424, 
56.0141, 0.262023, -0.0283616, 
56.0495, 0.19698, -0.0226893, 
56.1517, 0.183218, -0.0113446, 
56.189, 0.191692, -0.00567232, 
56.2952, 0.240715, 0, 
56.3968, 0.252919, 0.0113446, 
56.4997, 0.231574, 0.0226893, 
56.6033, 0.203827, 0.0397062, 
56.6398, 0.202317, 0.0737402, 
56.7428, 0.228311, 0.0907571, 
56.8467, 0.238629, 0.0737402, 
56.9499, 0.228311, 0.0907571, 
56.9881, 0.219583, 0.0737402, 
57.3918, 0.386812, 0.794125, 
57.4713, 0.587595, 0.833831, 
57.5077, 0.438413, -0.102102, 
57.6113, 0.39278, -0.158825, 
57.7161, 0.392361, -0.181514, 
57.8235, 0.39278, -0.158825, 
57.9215, 0.37332, -0.153153, 
57.957, 0.355316, -0.14748, 
57.9925, 0.324193, -0.0907571, 
58.0954, 0.340437, -0.0737402, 
58.1313, 0.325413, -0.0567232, 
58.1664, 0.300339, 0.0113446, 
58.2685, 0.285669, 0.0283616, 
58.3039, 0.272457, 0.0453786, 
58.3389, 0.228311, 0.0907571, 
58.4424, 0.227985, 0.102102, 
58.4777, 0.227686, 0.113446, 
58.513, 0.200027, 0.164497, 
58.6171, 0.203735, 0.190023, 
58.6543, 0.202425, 0.28078, 
58.758, 0.197277, 0.368701, 
58.8593, 0.197054, 0.39139, 
58.8942, 0.188639, 0.431096, 
58.9373, 0.180418, 0.493492, 
59.3344, 2, 0, 
59.4151, 2, 0, 
59.4488, 2, 0, 
59.4832, 2, 0, 
59.5909, 2, 0, 
59.6921, 2, 0, 
59.7273, 2, 0, 
59.763, 2, 0, 
59.8644, 2, 0, 
59.8997, 2, 0, 
59.9354, 2, 0, 
60.0381, 2, 0, 
60.0746, 2, 0, 
60.1096, 2, 0, 
60.2118, 2, 0, 
60.2477, 2, 0, 
60.2885, 2, 0, 
60.385, 2, 0, 
60.4202, 2, 0, 
60.4552, 2, 0, 
60.5583, 2, 0, 
60.592, 2, 0, 
60.6267, 2, 0, 
60.9622, 2, 0, 
61.3463, 0.386812, 0.794125, 
61.4269, 0.332383, 0.777108, 
61.4619, 0.332383, 0.777108, 
61.4958, 0.332383, 0.777108, 
61.5655, 0.332383, 0.777108, 
61.6008, 0.515381, 0.731729, 
61.6361, 0.316726, 0.771436, 
61.7389, 0.302093, 0.765763, 
61.7745, 0.288379, 0.760091, 
61.8092, 0.44404, 0.700532, 
61.9128, 0.275496, 0.754419, 
61.9485, 0.515727, 0.675006, 
61.9838, 0.550197, 0.646644, 
62.0863, 0.515945, 0.640972, 
62.1215, 0.516251, 0.595594, 
62.2288, 0.550992, 0.533198, 
62.3292, 0.551079, 0.521853, 
62.3647, 0.589709, 0.504836, 
62.4, 0.590081, 0.459458, 
62.5024, 0.55173, 0.442441, 
62.5383, 0.55183, 0.431096, 
62.5736, 0.590806, 0.380045, 
62.6767, 0.590919, 0.368701, 
62.7143, 0.591401, 0.323322, 
62.8174, 0.55337, 0.283616, 
62.9195, 0.591938, 0.277944, 
62.9555, 0.592549, 0.232565, 
63.0582, 0.592716, 0.22122, 
63.0937, 0.59289, 0.209876, 
63.1286, 0.554668, 0.192859, 
63.2313, 0.593261, 0.187187, 
63.2675, 0.593669, 0.164497, 
63.3759, 0.555508, 0.14748, 
63.4744, 0.555749, 0.136136, 
63.5093, 0.556006, 0.124791, 
63.5456, 0.53845, 0.121955, 
63.648, 0.521852, 0.119119, 
63.6838, 0.556283, 0.113446, 
63.72, 0.538588, 0.116283, 
63.8218, 0.538732, 0.11061, 
63.8573, 0.556283, 0.113446, 
63.8935, 0.521852, 0.119119, 
63.9953, 0.521852, 0.119119, 
64.0305, 0.521852, 0.119119, 
64.0664, 0.521586, 0.130463, 
64.1692, 0.505731, 0.1333, 
64.2043, 0.490681, 0.136136, 
64.2401, 0.490213, 0.158825, 
64.3417, 0.490213, 0.158825, 
64.3789, 0.489794, 0.181514, 
64.4864, 0.489414, 0.204204, 
64.5859, 0.489414, 0.204204, 
64.6217, 0.489066, 0.226893, 
64.7252, 0.488745, 0.249582, 
64.8289, 0.460703, 0.266599, 
64.864, 0.460418, 0.289288, 
64.9667, 0.460282, 0.300633, 
65.003, 0.487649, 0.340339, 
65.1053, 0.434428, 0.351684, 
65.1408, 0.487411, 0.363028, 
65.176, 0.487076, 0.397062, 
65.2794, 0.486969, 0.408407, 
65.3143, 0.459102, 0.414079, 
65.3489, 0.486762, 0.431096, 
65.4528, 0.486662, 0.442441, 
65.4883, 0.486564, 0.453786, 
65.5237, 0.486373, 0.476475, 
65.6262, 0.48628, 0.48782, 
65.6614, 0.486189, 0.499164, 
65.6968, 0.486011, 0.521853, 
65.7996, 0.486011, 0.521853, 
65.837, 0.457983, 0.550215, 
65.9418, 0.516576, 0.550215, 
66.0426, 0.516576, 0.550215, 
66.0779, 0.516576, 0.550215, 
66.1123, 0.550992, 0.533198, 
66.2161, 0.551079, 0.521853, 
66.2555, 0.551167, 0.510509, 
66.3561, 0.589709, 0.504836, 
66.459, 0.551256, 0.499164, 
66.4946, 0.5898, 0.493492, 
66.5302, 0.589985, 0.470803, 
66.6323, 0.611402, 0.433932, 
66.7365, 0.634041, 0.419752, 
66.7784, 0.634252, 0.397062, 
66.875, 0.634361, 0.385718, 
66.9107, 0.634361, 0.385718, 
66.9455, 0.634587, 0.363028, 
67.0487, 0.634825, 0.340339, 
67.0841, 0.634825, 0.340339, 
67.127, 0.635206, 0.306305, 
67.2219, 0.63534, 0.294961, 
67.2575, 0.659595, 0.28078, 
67.2924, 0.660201, 0.235401, 
67.3955, 0.660366, 0.224057, 
67.4311, 0.636413, 0.215548, 
67.4663, 0.686603, 0.198531, 
67.5689, 0.714461, 0.195695, 
67.6062, 0.686991, 0.175842, 
67.711, 0.661526, 0.155989, 
67.8124, 0.71529, 0.150316, 
67.8471, 0.687655, 0.141808, 
67.8818, 0.687904, 0.130463, 
67.951, 0.745888, 0.124791, 
67.9899, 0.688458, 0.107774, 
68.0921, 0.716664, 0.0935933, 
68.1942, 0.689111, 0.0850848, 
68.2293, 0.717014, 0.0822486, 
68.2642, 0.717404, 0.070904, 
68.3678, 0.689918, 0.0623955, 
68.472, 0.717847, 0.0595594, 
68.5081, 0.690412, 0.0510509, 
68.6107, 0.690412, 0.0510509, 
68.6465, 0.690412, 0.0510509, 
68.6815, 0.718361, 0.0482147, 
68.7837, 0.718361, 0.0482147, 
68.8877, 0.690692, 0.0453786, 
68.9253, 0.749199, 0.0340339, 
69.0265, 0.691001, 0.0397062, 
69.0625, 0.691001, 0.0397062, 
69.1085, 0.690412, 0.0510509, 
69.1999, 0.690412, 0.0510509, 
69.2361, 0.748545, 0.0453786, 
69.271, 0.748009, 0.0567232, 
69.3736, 0.690412, 0.0510509, 
69.4097, 0.690412, 0.0510509, 
69.4445, 0.718093, 0.053887, 
69.5475, 0.748009, 0.0567232, 
69.5832, 0.748009, 0.0567232, 
69.6181, 0.717618, 0.0652317, 
69.7206, 0.747551, 0.0680678, 
69.7573, 0.463547, 0.107774, 
69.8612, 0.491215, 0.113446, 
69.8958, 0.491215, 0.113446, 
69.9327, 0.491215, 0.113446, 
70.0357, 0.491215, 0.113446, 
70.1416, 0.521852, 0.119119, 
70.2432, 0.490681, 0.136136, 
70.3471, 0.46251, 0.153153, 
