#ssr105
time, vl, vr, 
5.05626, 61.6855, 61.6855, 
5.09322, 61.6971, 61.6971, 
5.12839, 61.7077, 61.7077, 
5.16029, 61.7171, 61.7171, 
5.1961, 61.7272, 61.7272, 
5.23106, 61.7367, 61.7367, 
5.26608, 61.744, 61.7459, 
5.29916, 61.7539, 61.7543, 
5.3345, 61.7617, 61.763, 
5.37111, -61.7717, 61.7717, 
5.40412, -61.7792, 61.7792, 
5.43985, -61.7871, 61.7871, 
5.48231, -61.7962, 61.7962, 
5.51039, -61.8019, 61.8019, 
5.54195, -61.8081, 61.8081, 
5.57605, -61.8147, 61.8147, 
5.6139, -61.8217, 61.8217, 
5.6456, -61.8274, 61.8274, 
5.68121, -61.8335, 61.8335, 
5.7151, -61.8391, 61.8391, 
5.75054, -61.8448, 61.8448, 
5.78583, -61.8503, 61.8503, 
5.81878, -61.8553, 61.8553, 
5.85501, -61.8605, 61.8605, 
5.89237, -61.8657, 61.8657, 
5.92416, -61.87, 61.87, 
5.96146, -61.8748, 61.8748, 
5.99467, -61.879, 61.879, 
6.02858, -61.8831, 61.8831, 
6.06289, -61.8871, 61.8871, 
6.09986, -61.8913, 61.8913, 
6.13524, -61.8951, 61.8951, 
6.16777, -61.8985, 61.8985, 
6.20373, -61.9022, 61.9022, 
6.23964, -61.9057, 61.9057, 
6.27098, -61.9086, 61.9086, 
6.30862, -61.9121, 61.9121, 
6.34265, -61.9151, 61.9151, 
6.37607, -61.9179, 61.9179, 
6.41232, -61.9209, 61.9209, 
6.4477, -61.9237, 61.9237, 
6.48186, -61.9263, 61.9263, 
6.51447, -61.9287, 61.9287, 
6.54984, -61.9312, 61.9312, 
6.58457, -61.9336, 61.9336, 
6.62136, -61.9361, 61.9361, 
6.65644, -61.9383, 61.9383, 
6.68925, -61.8273, 61.9403, 
6.72459, 61.9421, 61.9424, 
6.75908, 61.9444, 61.9444, 
6.79284, 61.9463, 61.9463, 
6.82894, 61.9482, 61.9482, 
6.86351, 61.6576, 61.95, 
6.89891, 61.9518, 61.9518, 
6.93308, 49.6635, 61.9534, 
6.97047, -61.9551, 61.9552, 
7.00375, -61.9567, 61.9567, 
7.03391, -61.958, 61.958, 
7.06864, -59.0366, 61.9594, 
7.10324, 61.9608, 61.9608, 
7.14055, 61.9623, 61.9623, 
7.17364, 61.9635, 61.9635, 
7.20816, 61.9648, 61.9648, 
7.24462, 61.2595, 61.9661, 
7.27692, 54.3248, 61.9672, 
7.31056, -61.9681, 61.9683, 
7.35199, -61.9696, 61.9696, 
7.38127, -61.9705, 61.9705, 
7.4158, -61.9461, 61.9715, 
7.45446, 61.6954, 61.9726, 
7.48668, 61.9735, 61.9735, 
7.52196, 61.9744, 61.9744, 
7.55486, 61.9753, 61.9753, 
7.58921, 61.9761, 61.9761, 
7.62398, 61.977, 61.977, 
7.659, 61.9778, 61.9778, 
7.69626, 61.9786, 61.9786, 
7.72864, 61.9793, 61.9793, 
7.7632, -61.9785, 61.98, 
7.79754, 61.9807, 61.9807, 
7.83278, 61.9814, 61.9814, 
7.86957, 61.9821, 61.9821, 
7.90205, 61.7438, 61.9826, 
7.93795, -55.3654, 61.9833, 
7.97258, -61.9838, 61.9838, 
8.00624, -61.9649, 61.9844, 
8.04219, -61.2839, 61.9849, 
8.07461, 61.9854, 61.9854, 
8.10951, 61.9859, 61.9859, 
8.14295, 61.9864, 61.9864, 
8.18183, 61.9869, 61.9869, 
8.21534, 61.9874, 61.9874, 
8.24913, 61.9878, 61.9878, 
8.28522, 61.9882, 61.9882, 
8.31833, 61.9886, 61.9886, 
8.35321, 36.8108, 61.989, 
8.38852, -61.9894, 61.9894, 
8.42334, -61.9898, 61.9898, 
8.45786, 56.2481, 61.9901, 
8.49274, 61.9905, 61.9905, 
8.52645, 61.9908, 61.9908, 
8.5638, 61.9714, 61.9911, 
8.59587, -61.9689, 61.9914, 
8.63054, -61.9917, 61.9917, 
8.66738, 61.992, 61.992, 
8.70015, 61.9923, 61.9923, 
8.7359, 59.0967, 62.6821, 
8.77141, 56.2707, 63.4064, 
8.80531, 56.1234, 63.3547, 
8.83786, -56.6493, 63.3069, 
8.87316, -35.4062, 63.2571, 
8.91068, -57.0421, 63.2063, 
8.94436, -56.6367, 63.1627, 
8.97747, 57.3734, 63.1214, 
9.0121, 57.5363, 63.0799, 
9.0462, 57.691, 63.0406, 
9.08203, 57.8451, 63.0009, 
9.1158, 57.9902, 62.965, 
9.1501, 58.1297, 62.9298, 
9.18492, 58.2664, 62.8956, 
9.22073, 55.4825, 63.6594, 
9.25668, 52.6851, 64.4333, 
9.2902, -50.0129, 65.1769, 
9.3242, 46.5133, 65.9502, 
9.35876, 44.9158, 66.7526, 
9.39378, 45.6491, 66.5514, 
9.42964, 44.963, 66.355, 
9.46309, -43.8706, 67.1519, 
9.49889, -41.3171, 68.0052, 
9.53271, 22.7573, 68.8134, 
9.56737, 39.7997, 68.516, 
9.60362, 40.6642, 68.2201, 
9.637, 41.4274, 67.9614, 
9.67194, 42.1962, 67.7032, 
9.70555, 42.9064, 67.4668, 
9.7406, -43.6192, 67.2317, 
9.77767, -44.3433, 66.995, 
9.81014, 44.9513, 66.798, 
9.84484, 45.5777, 66.5968, 
9.87934, 46.1766, 66.406, 
9.91377, 46.7513, 66.2244, 
9.94914, 47.3191, 66.0464, 
9.98315, 47.844, 65.8832, 
10.0202, 48.3945, 65.7134, 
10.0527, 48.8504, 65.5715, 
10.0865, 49.3231, 65.4302, 
10.1226, 49.8007, 65.2861, 
10.1555, 49.7685, 65.1607, 
10.1905, 50.1167, 65.033, 
10.2268, -51.0768, 64.9064, 
10.2609, -51.4632, 64.7926, 
10.2966, -36.4531, 64.6791, 
10.3323, -52.2236, 64.5703, 
10.3661, 52.5717, 64.4718, 
10.3998, 52.9001, 64.3778, 
10.4357, 53.2376, 64.2818, 
10.4708, 53.5547, 64.1921, 
10.5037, 53.8411, 64.1115, 
10.5386, 54.1341, 64.0295, 
10.573, 54.4116, 63.9522, 
10.609, 54.6922, 63.8745, 
10.6457, 54.9677, 63.7986, 
10.6772, 55.1945, 63.7364, 
10.7126, -55.4415, 63.669, 
10.7477, 52.6235, 63.6049, 
10.7816, 12.4377, 63.5456, 
10.8178, -54.2276, 63.4848, 
10.8559, 56.3513, 63.4234, 
10.8875, 55.2052, 63.3749, 
10.9218, -29.9232, 63.3239, 
10.9592, 56.9257, 63.2707, 
10.9925, 57.0979, 63.2252, 
11.0256, -55.7993, 63.1818, 
11.0608, 57.4322, 63.1374, 
11.0945, 57.5071, 63.0965, 
11.1299, 57.7476, 63.0551, 
11.1662, 57.9042, 63.0145, 
11.1989, 58.0402, 62.9793, 
11.2342, 56.8374, 62.9427, 
11.2684, -55.5026, 62.9087, 
11.3035, 58.4455, 62.875, 
11.3399, -58.5767, 62.8415, 
11.3732, 58.6921, 62.812, 
11.4087, -58.8108, 62.7818, 
11.4433, -32.0217, 62.7535, 
11.4856, 59.054, 62.7202, 
11.5131, 59.1359, 62.6995, 
11.5467, 59.2332, 62.675, 
11.581, 59.3291, 62.6509, 
11.6154, 59.4218, 62.6276, 
