#ssr105
time, vl, vr, 
15.7, 8.48, 78.4, 
15.9, 13, 78, 
16.1, 16.4, 77.5, 
16.3, 19.3, 76.7, 
16.4, 22.1, 75.7, 
16.6, 24.8, 74.7, 
16.8, 26.2, 73.8, 
17, 25.4, 72.2, 
17.1, 24, 71, 
17.3, 20.7, -29.5, 
17.5, 15.6, 69.1, 
17.6, 10.4, 69.7, 
17.8, 4.76, 70.7, 
18, -0.861, 72, 
18.2, -5.64, 72.5, 
18.3, -8.97, 71.5, 
18.5, -10.3, 70, 
18.7, -11, -67.3, 
18.9, -9.82, -65.2, 
19, -8.07, 64.9, 
19.2, -6.99, 63.9, 
19.4, -4.1, 62.7, 
19.6, -0.566, 61, 
19.7, 3.5, 58.8, 
19.9, 6.4, 56.3, 
20.1, 8.14, 53.8, 
20.2, 8.28, 50.9, 
20.4, 7.75, 48.3, 
20.6, 6.37, 46.1, 
20.8, 2.39, 42.2, 
20.9, -0.97, 39.1, 
21.1, -3.8, 36.3, 
21.3, -3.66, 34.5, 
21.5, -3.2, 32.3, 
21.6, -2.03, 29.9, 
21.8, -0.892, 27.4, 
22, 0.778, 25.4, 
22.2, 1.98, 24.3, 
22.3, 2.41, 23.4, 
22.5, 0.547, 21.9, 
22.7, -1.2, 21.2, 
22.9, -2.72, 20.7, 
23, -2.23, 21.1, 
23.2, -1.88, 21.2, 
23.4, -1.17, 21.2, 
23.5, -0.743, 20.9, 
23.7, -0.55, 21.4, 
23.9, -2.44, 21.7, 
24.1, -4.2, 21.9, 
24.2, -3.2, 24, 
24.4, -2, 24.8, 
24.6, 0.293, 24.3, 
24.8, 2.54, 23.1, 
24.9, 3.85, 21.3, 
25.1, 5.95, 19.1, 
25.3, 7.62, 16.7, 
25.5, 8.58, 14.9, 
25.6, 9.18, 12.6, 
25.8, -10.4, 3.44, 
26, -12, 6.13, 
26.1, -13.6, 3.37, 
26.3, 14.5, 1.65, 
26.5, 14.2, 1.11, 
26.7, 13.4, 1.41, 
26.8, 12.1, 2.65, 
27, 10.9, -3.57, 
27.2, 9.36, -4.84, 
27.4, 7.12, 7.53, 
27.5, 4.16, -11.9, 
27.7, 1.54, 12.8, 
27.9, -0.933, 0.973, 
28.1, -2.84, -14.4, 
28.2, -3.84, -2.11, 
28.4, -4.27, 16.4, 
28.6, -4.44, 16.8, 
28.8, -4.34, -16.4, 
28.9, -4.08, -15.5, 
29.1, -3.56, -14.8, 
29.3, -3.02, -14.5, 
29.4, -2.17, -14, 
29.6, -1.2, 13.4, 
29.8, 0.0358, 12.6, 
30, 1.01, 11.9, 
30.1, 1.63, 10.9, 
30.3, 1.97, 9.97, 
30.5, 2.5, 9.23, 
30.7, 2.66, -8.59, 
30.8, 2.41, 8.25, 
31, 2.63, 7.37, 
31.2, 2.81, -6.46, 
31.4, 2.77, -5.93, 
31.5, 2.65, -5.53, 
31.7, 2.54, -5.27, 
31.9, 2.45, -5.05, 
32, 2.64, -4.61, 
32.2, 1.89, -5.23, 
32.4, 1.04, -6.07, 
32.6, -0.283, -7.34, 
32.7, -1.31, -8.42, 
32.9, -2.69, -10.1, 
33.1, -3.74, 10.5, 
33.3, -3.54, -11.6, 
33.4, -2.3, -10.6, 
33.6, -1.24, 10, 
33.8, -1.18, -10.3, 
34, -1.97, -11.6, 
34.1, -3.59, 13.9, 
34.3, -4.07, -14.4, 
34.5, -3.84, -14, 
34.7, -3.17, -12.9, 
34.8, -2.02, -11.6, 
35, -1.51, 11.1, 
35.2, -1.58, 11.4, 
35.3, -2.26, 12.8, 
35.5, -2.7, 12.2, 
35.7, -2.68, -13.8, 
35.9, -2.66, 14.1, 
36, -2.26, 14.1, 
36.2, -1.8, 13.8, 
36.4, -1.93, 14, 
36.6, -3.43, 14.1, 
36.7, -4.03, 15.2, 
36.9, -3.75, 15.2, 
37.1, -2.56, 14.1, 
37.3, -1.08, 12.2, 
37.4, 1.13, 9.55, 
37.6, -3.22, -6.73, 
37.8, -5.6, -3.83, 
37.9, -7.71, 1.41, 
38.1, -10.1, -1.42, 
38.3, -13.6, -5.22, 
38.5, -17.5, -9.45, 
38.6, -21.7, -13.9, 
38.8, -25.9, -17.9, 
39, -29.6, -21.1, 
39.2, -33, -23.6, 
39.3, -35.7, -24.6, 
39.5, -36.3, -22.7, 
39.7, -35.9, -18, 
39.9, 35.2, -10.6, 
40, 34.3, -2.62, 
40.2, 33.2, 5.95, 
40.4, 32, 11.1, 
40.6, 30.4, 15.8, 
40.7, 27.9, 20.4, 
40.9, 25.3, 22.7, 
41.1, 22.3, 24.4, 
41.2, 18, 22.3, 
41.4, 13.6, 22.4, 
41.6, 9.57, 23, 
41.8, 6.01, 22.9, 
41.9, 2.85, 22.6, 
42.1, 0.071, -22.3, 
42.3, -2.26, -21.5, 
42.5, -4.33, -21, 
42.6, -5.54, -21.3, 
42.8, -6.05, -21.6, 
43, -6.46, 21.8, 
43.2, -6.79, 22.3, 
43.3, -6.83, 22.7, 
43.5, -6.35, 22.1, 
43.7, -5.6, 21, 
43.8, -5.01, 20.4, 
44, -5.14, 20.4, 
44.2, -5.49, 21.6, 
44.4, -7.01, 21.3, 
44.5, -6.58, 21.9, 
44.7, -8.02, 21.6, 
44.9, -9.44, 21.9, 
45.1, -10.6, 22.1, 
45.2, -11.8, 22.7, 
45.4, -12.9, 23.9, 
45.6, -13.8, 25.2, 
45.8, -14.2, 25.5, 
45.9, -14.4, 25.1, 
46.1, -14.3, 24.9, 
46.3, -13.8, 24.6, 
46.5, -13.3, 24.1, 
46.6, -12.9, 23.2, 
46.8, -12.4, 22, 
47, -12, 20.6, 
47.1, -11.4, 19.7, 
47.3, -10.7, 18.6, 
47.5, -9.78, 17.5, 
47.7, -8.96, 16.4, 
47.8, -8.19, 15.1, 
48, -3.64, 11.6, 
48.2, -0.537, 9.26, 
48.4, 1.85, 7.63, 
48.5, 1.35, 7.48, 
48.7, 0.708, 7.56, 
48.9, 0.176, -7.57, 
49.1, -0.333, 7.69, 
49.2, -0.782, 7.86, 
49.4, -1.09, 7.79, 
49.6, -1.55, -1.49, 
49.7, -2.06, 8.86, 
49.9, -2.26, 8.86, 
50.1, -2.27, 8.65, 
50.3, -2.27, 8.46, 
50.4, -2.38, 8.63, 
50.6, -2.44, 8.65, 
50.8, -2.25, 8.25, 
51, -2.14, 7.85, 
51.1, -1.92, 7.41, 
51.3, 1.57, 5.01, 
51.5, 4.34, 2.92, 
51.7, 6.33, -0.754, 
51.8, 7.46, 0.041, 
52, 8.38, 0.776, 
52.2, 8.49, 0.762, 
52.4, 8.45, 0.724, 
52.5, 7.82, 0.0195, 
52.7, 6.26, -1.62, 
52.9, 3.97, -3.82, 
53, 0.844, 7.69, 
53.2, -0.81, -9.63, 
53.4, -1.48, -10.2, 
53.6, -1.71, -10.6, 
53.7, -2.47, 11.3, 
53.9, -3.41, 12.9, 
54.1, -3.96, 13.3, 
54.3, -4.26, -13.4, 
54.4, -4.58, 13.6, 
54.6, -4.83, -13.7, 
54.8, -5.02, -13.6, 
55, -5.16, 13.3, 
55.1, -5.25, 13.2, 
55.3, -5.3, 12.8, 
55.5, -5.19, 12.4, 
55.6, -5.07, 11.9, 
55.8, -4.92, 11.3, 
56, -1.29, 8.47, 
56.2, 1.64, 5.82, 
56.3, 4.38, 3.28, 
56.5, 6.25, 1.59, 
56.7, 7.24, -0.779, 
56.9, 7.13, -0.866, 
57, 6.53, -1.63, 
57.2, 6.15, -1.91, 
57.4, 5.99, -1.86, 
57.6, 5.49, -2.41, 
57.7, 5.02, -3.02, 
57.9, 4.24, -3.99, 
58.1, 2.78, -4.85, 
58.3, 1, 6.38, 
58.4, -0.351, -7.39, 
58.6, -1.31, -7.9, 
58.8, -1.91, -8.01, 
58.9, -2.44, -8.23, 
59.1, -3.28, 8.17, 
59.3, -4.25, 10.3, 
59.5, -5.1, 11.7, 
59.6, -5.95, 13.5, 
59.8, -6.68, 15.8, 
60, -6.69, 16.8, 
60.2, -6.62, 16.8, 
60.3, -6.24, 16.5, 
60.5, -5.98, 16, 
60.7, -5.8, 15.2, 
60.9, -5.64, 14.5, 
61, -5.35, -13.7, 
61.2, -5.17, -12.9, 
61.4, -4.97, 3.8, 
61.5, -4.64, 11, 
61.7, -4.31, 9.15, 
61.9, -1.2, -8.24, 
62.1, 1.08, -6.24, 
62.2, 2.93, -4.72, 
62.4, 4.16, 4.01, 
62.6, 5.15, 3.49, 
62.8, 5.73, 2.6, 
62.9, 6.19, -3.2, 
63.1, 5.13, -3.49, 
63.3, 3.57, 4.96, 
63.5, 1.58, 7.63, 
63.6, 0.19, 9.57, 
63.8, -1.11, 11.5, 
64, -1.79, 12.6, 
64.1, -2.22, 12.7, 
64.3, -2.54, 6.14, 
64.5, -2.79, -12.2, 
64.7, -3.14, -11.7, 
64.8, -3.23, -11.3, 
65, -3.3, 10.9, 
65.2, -0.993, -9.84, 
65.4, 1.36, 9.67, 
65.5, -1.77, 9.84, 
65.7, -2.21, 10.7, 
65.9, -2.37, 11.4, 
66.1, -2.75, 12.6, 
66.2, -2.85, 15, 
66.4, -2.55, 17.5, 
66.6, -1.54, 18.7, 
66.8, -0.62, 19.9, 
66.9, -0.00762, 20.4, 
67.1, 1.1, 20.9, 
67.3, 1.98, 21.8, 
67.4, 2.13, 22.1, 
67.6, 2.44, 22.6, 
67.8, 2.36, 22.4, 
68, 1.78, 21.3, 
68.1, 1.03, -20.5, 
68.3, 0.25, 18.1, 
68.5, -0.664, -20.1, 
68.7, -1.42, -20.3, 
68.8, -2.1, -13, 
69, -2.52, 19.7, 
69.2, -2.47, 19.3, 
69.4, -2.36, -18.7, 
69.5, -2.65, -17.7, 
69.7, -2.68, 17.2, 
69.9, -2.39, 16.6, 
70, -2.06, 16.2, 
70.2, -1.39, 15.8, 
70.4, -0.878, 15.4, 
70.6, 0.236, 14.8, 
70.7, 0.355, 9.02, 
70.9, 0.414, 14.4, 
71.1, -0.00565, 15.5, 
71.3, -0.162, 15.9, 
71.4, -0.174, -15.8, 
71.6, 0.0473, 15.8, 
71.8, 0.121, 16.3, 
72, -0.536, 16.7, 
72.1, -0.876, -16.4, 
72.3, -0.988, -15.7, 
72.5, -1.4, 15.5, 
72.7, -1.48, -15.1, 
72.8, -1.42, -14.6, 
73, -1.34, -14.3, 
73.2, -1.36, -13.6, 
73.3, -1.46, 12.7, 
73.5, -1.35, -11.8, 
73.7, 0.491, 10.2, 
73.9, 1.97, 8.99, 
74, 2.86, -7.46, 
74.2, 3.53, -7.48, 
74.4, 2.68, -8.09, 
74.6, 1.47, 10.1, 
74.7, 0.626, 11.5, 
74.9, -0.0235, 13, 
75.1, -0.452, 13.6, 
75.3, -0.821, -13.2, 
75.4, -1.15, -9.57, 
75.6, -0.635, 12.8, 
75.8, -0.99, 13.7, 
76, -1.25, 13.9, 
76.1, -1.35, 13.7, 
76.3, -1.38, 13.9, 
76.5, -1.4, 14.2, 
76.6, -1.45, 14, 
76.8, -1.46, 14.3, 
77, -1.46, 14.4, 
77.2, -1.39, 15.1, 
77.3, -1.28, 14.8, 
77.5, 0.445, 13.6, 
77.7, 2.01, 11.9, 
77.9, 2.84, -11, 
78, 2.04, 10.9, 
78.2, 1.46, -11, 
78.4, 0.893, 10.6, 
78.6, 0.446, -9.87, 
78.7, 1.33, -9.06, 
78.9, 1.12, -9.17, 
79.1, 0.118, -9.9, 
79.2, -0.387, -10.5, 
79.4, -0.311, -10.2, 
79.6, 0.224, -9.6, 
79.8, 0.363, -9.63, 
79.9, 0.477, -9.66, 
80.1, 0.19, -10.4, 
80.3, -1.09, 12.4, 
80.5, -2.49, -14.7, 
80.6, -4.38, 18.3, 
80.8, -5.58, 21.8, 
81, -6.03, 25.4, 
81.2, -5.73, 26.6, 
81.3, -5.37, -26.5, 
81.5, -5.07, -24.7, 
81.7, -4.09, 26.7, 
81.8, -2.91, 26.6, 
82, -1.73, 26.9, 
82.2, -0.661, 26.5, 
82.4, 0.287, 25.6, 
82.5, 0.436, 24.3, 
82.7, 0.0755, 22.8, 
82.9, -0.151, 21.7, 
83.1, -0.168, -20.4, 
83.2, 0.0131, -19, 
83.4, -0.464, 18.4, 
83.6, -0.266, -17.5, 
83.8, 0.0129, -16.3, 
83.9, -0.576, 15.7, 
84.1, -0.271, -14.8, 
84.3, -0.612, 15.5, 
84.5, -0.843, 15.4, 
84.6, -0.922, 14.8, 
84.8, -1.04, 14.1, 
85, 0.668, 13, 
85.1, 0.308, 12.1, 
85.3, -0.0664, 11.3, 
85.5, 1.86, 9.37, 
85.7, 3.64, 7.14, 
85.8, -5.75, -4.36, 
86, -8.14, 1.19, 
86.2, -11, -2.48, 
86.4, -14.5, -6.64, 
86.5, -18.8, -11.6, 
86.7, -26.5, -19.3, 
86.9, -38.3, -29.9, 
87.1, -43.2, -34.4, 
87.2, -45.3, -35.4, 
87.4, -45.4, -32, 
87.6, -43.8, -25.6, 
87.7, 43.1, -16.4, 
87.9, 42.2, -9.18, 
88.1, 41.5, -1.74, 
88.3, 40.4, 2.65, 
88.4, 38.7, 7.37, 
88.6, 36.7, 11.1, 
88.8, 34.3, 13, 
89, 31.5, 13.6, 
89.1, 28.7, 13.8, 
89.3, 25.8, 13.5, 
89.5, 23, 12.8, 
89.7, 20.4, 11.9, 
89.8, 17.6, 11.3, 
90, 14.8, -11, 
90.2, 11.5, -11.8, 
90.4, 8.02, -13.4, 
90.5, 4.88, -14.8, 
90.7, 1.77, -16.4, 
90.9, -1.1, -18, 
91, -3.63, -19.5, 
91.2, -5.99, -21.3, 
91.4, -8.68, -24.1, 
91.6, -11.1, -27.4, 
91.7, -13.1, -30.4, 
91.9, -14.4, -34.3, 
92.1, -14.6, -38, 
92.3, -13, -41.3, 
92.4, -10.9, -43.5, 
92.6, -7.21, -45.7, 
92.8, -4.83, 48, 
93, -1.97, 49.8, 
93.1, 0.331, 49.9, 
93.3, 2.78, 49.6, 
93.5, 3.63, 48.4, 
93.6, 3.41, -47.3, 
93.8, 2.61, -46.8, 
94, 0.758, 38, 
94.2, -0.673, -51.2, 
94.3, -2.25, -43.6, 
94.5, -3.86, 55.6, 
94.7, -4.79, 58.8, 
94.9, -5.29, -60.3, 
95, -5.66, 61.5, 
95.2, -5.52, 62.2, 
95.4, -4.86, 61.6, 
95.6, -3.73, 60.8, 
95.7, -1.96, 58.8, 
95.9, 0.25, 55.7, 
96.1, 1.71, 52.5, 
96.2, 2.91, 49.9, 
96.4, 3.47, 47.3, 
96.6, 2.76, 44.2, 
96.8, 1.91, 41, 
96.9, 0.731, 37.7, 
97.1, -0.475, 34.9, 
97.3, -3.02, 32.3, 
97.5, -5.09, 29.4, 
97.6, -6.65, 27.9, 
97.8, -7.79, 26.6, 
98, -8.63, 25.2, 
98.2, -9.13, 24.1, 
98.3, -9.23, 23.1, 
98.5, -8.91, 22.1, 
98.7, -8.61, 21.3, 
98.9, -8.11, 20.6, 
99, -7.47, 19.9, 
99.2, -6.93, 19.4, 
99.4, -6.54, 18.8, 
99.5, -6.06, 18.2, 
99.7, -5.43, 17.6, 
99.9, -4.82, 16.9, 
100, -4.41, 16.1, 
100, -3.95, 15.1, 
100, -3.61, 14.2, 
101, -3.21, 13.1, 
101, -2.73, 12, 
101, -0.89, 8.86, 
101, 3.89, 6.41, 
101, 3.52, 5.71, 
101, 3.18, 5.12, 
102, 5.57, 3.09, 
102, 7.24, 1.06, 
102, 8.56, -0.486, 
102, 9.34, -1.38, 
102, 10.1, -1.96, 
102, 10.3, -2.32, 
103, 10.5, -2.51, 
103, 10.7, -2.53, 
103, 10.7, -2.53, 
103, 10.7, -2.52, 
103, 10.7, 1.69, 
104, 10.9, 2.9, 
104, 11, -3.31, 
104, 11.1, 3.67, 
104, 11.3, 4.14, 
104, 11.4, 4.67, 
104, 11.7, 5.28, 
105, 11.9, 5.94, 
105, 11.6, 5.96, 
105, 10.5, 4.89, 
105, 8.93, 3.41, 
105, 6.93, 1.45, 
105, 5.36, -0.0228, 
106, 4.04, -1.26, 
106, -0.736, -2.17, 
106, -2.28, -2.82, 
106, 2.28, -2.74, 
106, 2.93, -1.78, 
106, -3.35, -1.06, 
107, 3.96, -0.241, 
107, 4.55, 0.577, 
107, -1.16, 0.973, 
107, -4.18, 0.373, 
107, -3.86, 0.0356, 
108, -3.12, -0.774, 
108, -1.62, -2.39, 
108, -0.69, -5.1, 
108, -1.96, -6.62, 
108, 2, -6.62, 
108, 1.73, -6.32, 
109, 1.47, -5.99, 
109, -1.05, -5.5, 
109, -0.453, -4.93, 
109, 0.445, -4.92, 
109, -0.437, -4.91, 
109, -0.152, -4.69, 
110, 0.461, -3.94, 
110, 1.63, -2.57, 
110, -3.36, -0.612, 
110, -4.73, 0.943, 
110, 5.12, 1.43, 
110, 5.59, 1.98, 
111, -6.52, 3.09, 
111, -7.38, 4.06, 
111, -8.37, 5.18, 
111, -9.78, 6.64, 
111, -11.8, 8.72, 
112, -14.5, 11.6, 
112, -17.9, 15.1, 
112, -21.2, 18.5, 
112, -23.9, 21.3, 
112, -26.9, 24.3, 
112, -30.3, -10, 
113, -34.1, -31.5, 
113, -34.8, -32, 
113, -34.3, -30.7, 
113, -31.2, -26.3, 
113, -29.1, -22, 
113, 27.4, -16.7, 
114, 24.3, -10.3, 
114, 22.5, -5.84, 
114, 22.1, -4.25, 
114, 21.4, -2.63, 
114, 20.3, -0.05, 
114, 19.3, 1.21, 
115, 18, 3.29, 
115, 17, 4.81, 
115, 16.4, 5.02, 
115, 15.8, 4.94, 
115, 15.1, 4.57, 
116, 13.9, 4.93, 
116, 12.1, 5.72, 
116, 10.5, 5.65, 
116, 9.16, -6.34, 
116, 8.02, 6.99, 
116, 6.64, -7.3, 
117, 5.01, -8.02, 
117, 3.68, -8.48, 
117, 3.08, -8.22, 
117, 2.66, -7.92, 
117, 1.9, -8.27, 
117, 0.383, -9.51, 
118, -2.13, -12.2, 
118, -5.01, -15.5, 
118, -7.32, -18.4, 
118, -8.4, -20.6, 
118, -8.65, -22.5, 
118, -8.38, -24.1, 
119, -7.3, 25.7, 
119, -6.09, 26.8, 
119, -5.56, 28.1, 
119, -4.87, 28.4, 
119, -3.93, 28.3, 
120, -2.8, 27.9, 
120, -1.83, 28.2, 
120, -0.945, 27.7, 
120, 0.675, 26.6, 
120, 1.72, 25, 
120, 3.1, 22.9, 
121, 2.92, 21.1, 
121, 2.76, 19.4, 
121, 2.31, -18.1, 
121, 1.81, -16.9, 
121, 1.53, -16, 
121, 0.635, -15.6, 
122, -0.127, -15.5, 
122, -0.287, -15, 
122, 0.373, -14.1, 
122, 1.34, -12.8, 
122, 2.01, -12.2, 
122, 1.42, -12.8, 
123, 0.783, -13.6, 
123, -0.251, -14.8, 
123, -0.928, -16.2, 
123, -1.05, -16.9, 
123, -0.386, -16.8, 
123, 1.29, -16, 
124, 3.3, -15, 
124, 4.36, -14.6, 
124, 4.96, -14.9, 
124, 5.31, -14.9, 
124, 5.16, -15.6, 
125, 4.22, -17.4, 
125, 2.59, -19.6, 
125, 1.16, -22, 
125, 0.108, -23.9, 
125, -0.876, -25.5, 
125, -1.81, -26.9, 
126, -2.25, -28.4, 
126, -1.97, -30.4, 
126, -1.39, -32.5, 
126, -1.24, -35.4, 
126, -0.319, -39.1, 
126, -0.325, 42.6, 
127, -0.281, 46.4, 
127, 0.979, -47.5, 
127, 2.02, 48.7, 
127, 1.84, 50.2, 
127, 0.972, 50.4, 
127, -0.118, -51.9, 
128, -1.85, -52.4, 
128, -3.22, 53.6, 
128, -4.03, 55.2, 
128, -4.05, 56.1, 
128, -4.26, 56.1, 
129, -4.06, 55.9, 
129, -2.77, 55, 
129, -1.05, 53, 
129, 0.654, 50.2, 
129, 2.8, 47.4, 
129, 2.88, 43.8, 
130, 2.93, 40, 
130, 2.97, 36.5, 
130, 2.11, 33.3, 
130, 1.04, -30.2, 
130, 0.18, -0.118, 
130, -0.323, 24.4, 
131, -0.297, -21.5, 
131, -0.158, -18.5, 
131, 1.12, -15.6, 
131, 2.23, -13.1, 
131, 3.42, -10.7, 
131, 4.75, -8.44, 
132, 6.31, -6.2, 
132, 7.97, -3.97, 
132, 9.56, -1.75, 
132, 10.7, -0.109, 
132, 11.1, 0.786, 
133, 11.8, 1.99, 
133, -13.1, 3.95, 
133, -15.1, 6.6, 
133, -17.4, 9.53, 
133, -20, 12.7, 
133, -22.6, 15.8, 
134, -25.1, 18.8, 
134, -27.7, 21.7, 
134, -29.7, 23.7, 
134, -31.5, -25.7, 
134, -33.2, -27.3, 
134, -34.4, -27.9, 
135, -33.7, -25.8, 
135, -33.3, -22.7, 
135, -33.9, -20, 
135, 33.4, -15.2, 
135, 31.8, -8.72, 
135, 29, -0.36, 
136, 25.7, 7.18, 
136, 22.8, 12.5, 
136, 20.3, 16.1, 
136, 18.6, 18, 
136, 16.9, 18.4, 
137, 15.5, 17.9, 
137, 13.4, 17.4, 
137, 11, -17.1, 
137, 8.7, -16.6, 
137, 6.87, -16, 
137, 5.03, -15.6, 
138, 2.89, -16.1, 
138, 1.03, -16.5, 
138, -0.188, -16.3, 
138, -1.19, -16.4, 
138, -1.95, -16.5, 
138, -2.92, -17.2, 
139, -4.65, -19.2, 
139, -5.72, -20.8, 
139, -6.35, -22.3, 
139, -6.35, -23.3, 
139, -5.4, -24.3, 
139, -3.92, -25.2, 
140, -1.79, -25.7, 
140, 0.797, -25.4, 
140, 2.99, -25.2, 
140, 4.27, -25.5, 
140, 4.69, -26.2, 
140, 5.05, -26.8, 
141, 4.43, -28.1, 
141, 4.18, -30.5, 
141, 3.68, -32.6, 
141, 1.85, -34.7, 
141, 0.0533, -38.2, 
142, -2.48, -41.7, 
142, -4.48, -45.4, 
142, -6.58, -48.6, 
142, -7.77, -52.7, 
142, -7.42, 57, 
142, -5.95, 58.8, 
143, -3.6, -58.7, 
143, -1.31, -5, 
143, 1.63, 59.4, 
143, 3.99, 31.2, 
143, 5.01, -59.8, 
143, 4.77, -59.1, 
144, 3.53, 60, 
144, 2.11, -60.9, 
144, 0.535, -62, 
144, -2.38, 65.2, 
144, -4.68, 67, 
144, -5.67, -67.3, 
145, -6.31, 67.4, 
145, -6.04, -67.1, 
145, -5.74, 66, 
145, -4.76, 65.5, 
145, -3.74, -64.1, 
146, -1.92, 63.2, 
146, -0.814, 62.7, 
146, 0.875, -61.8, 
146, 0.144, 60.7, 
146, 0.479, 60.9, 
146, 0.357, -61.3, 
147, -1.27, -60.8, 
147, -2.31, -61.9, 
147, -3.24, 63.6, 
147, -3.9, -64.2, 
147, -4.45, -64.6, 
147, -4.43, 66.9, 
148, -3.6, 67.8, 
148, -2.07, -66.5, 
148, 0.187, 65.7, 
148, 2.44, 64.8, 
148, 3.86, 63.4, 
148, 3.75, -60.5, 
149, 3.24, -57.6, 
149, -2.55, -56, 
149, -1.26, -56, 
149, -0.934, 57.3, 
149, -22.5, 37.4, 
150, -39.2, -21.6, 
150, -44.9, 12.1, 
150, -48.2, 4.4, 
150, -54.4, -3.39, 
150, -57.6, -9.42, 
150, -59.1, -14.3, 
151, -58.5, -18.4, 
151, -58.1, -21.7, 
151, -59.3, -23.6, 
151, -60.1, -24.9, 
151, -61.4, -24.6, 
151, -62.7, -22.5, 
152, -63.4, -20, 
152, 65.6, -15.1, 
152, 66.6, -9.62, 
152, 65.1, -3.76, 
152, 61.9, 2.63, 
152, 57.9, 9.85, 
153, 52.9, 15.8, 
153, 47.3, 19.5, 
153, 41.5, 22.4, 
153, 34.9, 27, 
153, 27.9, 31.8, 
154, 20.7, 38.7, 
154, 13.5, 44.8, 
154, 6.86, 48.4, 
154, 0.407, 52, 
154, -5.84, 55.4, 
154, -10.8, 58.3, 
155, -14.5, 59.2, 
155, -16.7, 59.6, 
155, -18.1, 59.7, 
155, -18.6, 59.4, 
155, -18, 59.1, 
155, -16.7, 58.4, 
156, -14.5, 57.9, 
156, -11.8, 56.8, 
156, -8.18, 55, 
156, -5.96, 51.7, 
156, -4.66, 47.7, 
156, -3.42, 43.3, 
157, -2.63, 38.9, 
157, -3.11, 34.9, 
157, -3.65, 31, 
157, 4.33, 27.6, 
157, 4.93, 24.7, 
158, 5.4, 22.1, 
158, 5.67, 19.7, 
158, 5.49, 17.4, 
158, 5.07, 15.2, 
158, 4.27, 12.9, 
158, 3.09, 10.6, 
159, 1.85, 8.27, 
159, 0.349, 5.92, 
159, -1.23, 3.6, 
159, -3.15, 1.08, 
159, -5.39, -1.66, 
159, -7.8, -4.47, 
160, -10.3, -7.29, 
160, -12.9, -10.2, 
160, -15.2, -12.7, 
160, -17.4, -15.2, 
160, -19.4, -17.2, 
160, -21.4, -19.4, 
161, -23.1, -21.1, 
161, -24.3, -22, 
161, -24.7, -22, 
161, 24.3, -20.7, 
161, 22.2, -17.4, 
161, 20, -14.5, 
162, 18.3, -13.4, 
162, 16.5, -12.1, 
162, 14.2, -10.1, 
162, 11.7, -7.81, 
162, 8.5, -4.78, 
163, 5.4, -1.76, 
163, 2.72, 0.839, 
