#ssr105
time, vl, vr, 
3.19773, -10.2961, 2.6842, 
3.23272, -19.9706, 2.63416, 
3.2677, -19.9592, 2.67768, 
3.30457, -19.9478, 2.72188, 
3.33584, 19.9386, 2.71513, 
3.37116, -19.9284, 2.75609, 
3.40487, -19.9324, 2.73216, 
3.44232, 16.3646, 2.77493, 
3.47864, -19.9596, 2.81276, 
3.51213, -19.9232, 2.78999, 
3.54705, -19.9138, 2.82775, 
3.58065, 19.8662, 2.77858, 
3.61515, -19.8726, 2.75331, 
3.65071, -19.893, 2.71182, 
3.68567, -19.8684, 2.7525, 
3.71832, -19.876, -2.70376, 
3.75322, -19.8673, 2.65325, 
3.79074, -19.8892, 2.61304, 
3.82305, -17.9512, 2.59747, 
3.85705, -19.8264, 2.60765, 
3.89096, 19.8941, 2.61747, 
3.93008, 16.8228, 2.66118, 
3.96053, 20.0398, 2.72708, 
3.99834, -19.3539, 2.73611, 
4.03082, 19.8092, 2.77304, 
4.06457, -19.9606, 2.75134, 
4.101, -19.9494, 2.7922, 
4.13471, 19.9118, 2.76997, 
4.17433, -19.8869, 2.77788, 
4.2038, -19.8461, 2.73617, 
4.23856, -19.8121, 2.71531, 
4.27326, -19.8064, 2.7556, 
4.30835, 19.7998, 2.70314, 
4.34356, -19.8229, 2.66366, 
4.37684, -19.8165, 2.61678, 
4.41322, -19.8021, 2.66279, 
4.4461, -19.8315, 2.67041, 
4.48352, -19.8251, 2.61744, 
4.51734, -19.8464, 2.58232, 
4.55255, -19.898, 2.559, 
4.58474, -19.9422, 2.53852, 
4.62031, -19.9634, 2.50438, 
4.65659, -19.0233, 2.48337, 
4.69249, 19.6834, 2.46343, 
4.72785, -20.1054, 2.44458, 
4.75867, -20.1431, 2.42878, 
4.79576, -20.1244, 2.48286, 
4.82775, -20.1655, 2.55857, 
4.8658, -20.1937, 2.5533, 
4.89869, -20.2307, 2.5331, 
4.93462, -3.43592, 2.49896, 
4.96725, -20.2739, 2.48072, 
5.00261, -20.3108, 2.46165, 
5.03763, -20.3461, 2.44347, 
5.07189, -20.3794, 2.42634, 
5.10568, -20.411, 2.41007, 
5.14159, -20.3694, 2.39339, 
5.17607, -20.4734, 2.37798, 
5.21225, 2.54565, 2.36241, 
5.24523, -20.5168, 2.34875, 
5.2792, 20.5279, 2.32256, 
5.31742, -20.5261, 2.34503, 
5.34862, -20.5231, 2.32108, 
5.38632, -20.5221, 2.39837, 
5.41809, -20.5199, 2.37235, 
5.45411, 15.5038, 2.3571, 
5.48843, -20.5435, 2.33035, 
5.52238, -8.92211, 2.36494, 
5.56035, -20.3526, 2.38708, 
5.59151, -20.4966, 2.35085, 
5.62893, -20.5116, 2.35372, 
5.66091, -20.4844, 2.31757, 
5.69816, -20.4515, 2.27677, 
5.73237, -20.4539, 2.25278, 
5.76579, -20.4827, 2.24249, 
5.80194, -19.3332, 2.23177, 
5.83446, 0.517385, 2.22249, 
5.87051, 60.2152, -62, 
5.90536, 15.8938, 2.19031, 
5.93922, -20.5072, 2.1868, 
5.97356, -20.4187, 2.3136, 
6.00808, -20.333, 2.43638, 
6.0451, -20.2447, 2.56319, 
6.07907, -20.1472, 2.60793, 
6.11368, -20.051, 2.6523, 
6.14683, -19.9617, 2.69363, 
6.18389, -19.8757, 2.77346, 
6.21682, -19.8176, 2.78155, 
6.25314, -19.8115, 2.82119, 
6.28811, -19.806, 2.85792, 
6.32013, -19.8012, 2.89032, 
6.35595, -19.796, 2.92536, 
6.3895, -19.7914, 2.95695, 
6.43033, -19.786, 2.99405, 
6.45963, 19.7818, 3.01957, 
6.49437, -19.7781, 3.04889, 
6.52822, -19.7742, 3.07644, 
6.5639, -19.7402, 3.13938, 
6.60016, -19.708, 3.15009, 
6.63275, -19.7066, 3.17322, 
6.67032, 18.2691, 3.19899, 
6.70211, -19.5771, 3.21995, 
6.7374, -19.7026, 3.24246, 
6.77296, -19.6178, 3.35341, 
6.80768, -19.6276, 3.37226, 
6.84088, -19.6152, 3.40437, 
6.87744, -19.6173, 3.4208, 
6.91415, -19.6193, 3.43667, 
6.94694, -19.621, 3.45033, 
6.98119, 19.6226, 3.46412, 
7.0143, -19.6244, 3.47698, 
7.05503, -19.5815, 3.49227, 
7.08485, -19.6005, 3.53187, 
7.12361, -19.5736, 3.58174, 
7.15494, -19.5767, 3.59018, 
7.19273, 11.1103, 3.60003, 
7.22368, -19.3769, 3.60779, 
7.25914, -19.5736, 3.6164, 
7.2968, -19.5588, 3.66154, 
7.32947, -19.5776, 3.69822, 
7.36444, -19.581, 3.70353, 
7.39802, -18.76, 3.70844, 
7.43215, -19.5867, 3.71327, 
7.47204, -19.5908, 3.71872, 
7.50151, -19.5925, 3.72258, 
7.53818, -19.5922, 3.72725, 
7.57407, -19.5991, 3.73165, 
7.60512, -15.4187, 3.73531, 
7.64427, -17.1624, 3.7398, 
7.67594, -19.586, 3.74328, 
7.7101, 19.5177, 3.74692, 
7.74281, -19.6111, 3.75028, 
7.77804, -19.6134, 3.75379, 
7.81501, -19.5832, 3.79276, 
7.84903, -19.5884, 3.79469, 
7.88285, -19.5914, 3.79654, 
7.91812, -19.5943, 3.79841, 
7.95142, -19.597, 3.80012, 
7.98828, -19.5984, 3.80194, 
8.02154, -19.6024, 3.80352, 
8.05561, -19.6049, 3.80509, 
8.09011, 10.0215, 3.80663, 
8.12578, 19.1975, 3.80816, 
8.16117, -19.6117, 3.80963, 
8.19409, -19.5613, 3.84242, 
8.2318, -19.5752, 3.86065, 
8.2636, -19.5624, 3.8603, 
8.29947, 19.5177, 3.83136, 
8.3347, -19.5273, 3.83199, 
8.36851, -19.5347, 3.83257, 
8.40365, -19.4947, 3.8189, 
8.43725, -18.9493, 3.81991, 
8.47215, 13.1683, 3.82093, 
8.50824, -19.5272, 3.82195, 
8.54124, -19.5321, 3.82285, 
8.57692, -19.5367, 3.82379, 
8.6146, -19.5424, 3.82475, 
8.64883, -19.547, 3.82559, 
8.68782, -18.5604, 3.82651, 
8.72435, -19.5049, 3.82735, 
8.74995, -19.5596, 3.82791, 
8.785, 19.5124, 3.82866, 
8.81871, -19.5674, 3.82936, 
8.85711, -19.5716, 3.83013, 
8.88916, -19.6054, 3.89263, 
8.92506, -19.608, 3.89109, 
8.95939, -19.6096, 3.88966, 
8.99237, -19.6124, 3.88834, 
9.02957, -19.6148, 3.8869, 
9.06288, -19.6168, 3.88566, 
9.09811, -19.6189, 3.88439, 
9.13318, -19.6208, 3.88316, 
9.17091, -19.6229, 3.8819, 
9.20291, -19.6246, 3.88086, 
9.23579, -19.6263, 3.87984, 
9.27015, 12.0496, 3.8788, 
9.30533, -19.6295, 3.87777, 
9.34073, -19.6312, 3.87677, 
9.37774, -19.6677, 3.94715, 
9.41113, 19.6681, 3.9439, 
9.44412, -19.6687, 3.9408, 
9.47885, -19.6689, 3.93764, 
9.51321, 19.6691, 3.93462, 
9.5505, -15.2989, 3.93145, 
9.58423, -19.6695, 3.9287, 
9.61777, -19.6697, 3.92605, 
9.65334, -19.6866, 3.95628, 
9.68682, -19.6862, 3.95272, 
9.72716, -19.6857, 3.94857, 
9.75617, -19.1895, 3.9457, 
9.79131, -19.6811, 3.94233, 
9.82732, -19.6847, 3.939, 
9.86089, -19.6844, 3.93601, 
9.89741, 19.6841, 3.93286, 
9.92987, -19.6838, 3.93016, 
9.96655, 7.77941, 3.92721, 
9.99926, -19.6832, 3.92468, 
10.0345, -19.6829, 3.92204, 
10.0726, -19.6826, 3.91929, 
10.1043, -19.6535, 3.90407, 
10.1388, -19.6568, 3.9022, 
10.173, -19.6574, 3.9004, 
10.2077, 19.6538, 3.89864, 
10.2449, -19.6586, 3.89682, 
10.2774, -19.6592, 3.89529, 
10.3134, -19.6452, 3.91075, 
10.347, -19.6462, 3.9087, 
10.3812, -19.6472, 3.90668, 
10.4174, -9.40027, 3.90462, 
10.4506, -19.6491, 3.9028, 
10.4851, -19.65, 3.90096, 
10.5201, -19.6509, 3.89917, 
10.5543, -19.6517, 3.89747, 
10.5911, -19.6526, 3.89571, 
10.6246, -19.6534, 3.89417, 
10.6598, -19.6541, 3.8926, 
10.6935, 19.6548, 3.89116, 
10.7271, -19.6555, 3.88976, 
10.7634, -19.6482, 3.88831, 
10.7966, -19.6565, 3.88703, 
10.8317, -19.6575, 3.88571, 
10.8665, -19.6582, 3.88446, 
10.9015, -19.6588, 3.88324, 
10.9376, -19.6594, 3.88203, 
10.9701, -19.6599, 3.88097, 
11.0051, -19.6604, 3.87988, 
11.0399, -19.661, 3.87883, 
11.0749, -19.661, 3.87781, 
11.1111, 19.662, 3.87679, 
11.1443, -19.662, 3.87588, 
11.1785, -19.6629, 3.87499, 
11.2132, -19.6335, 3.85988, 
11.2478, -19.6359, 3.85952, 
11.2843, -19.6374, 3.85916, 
11.3172, -19.6386, 3.85885, 
11.3526, 19.4852, 3.85852, 
11.3872, -18.6696, 3.85821, 
11.4226, -19.6423, 3.85791, 
11.4586, 19.6376, 3.85761, 
11.4909, -62, -62, 
11.5256, 18.291, 3.85708, 
11.5607, -19.663, 3.88944, 
11.5952, -19.6073, 3.95402, 
11.6314, -19.5955, 4.02007, 
11.6649, -19.6307, 4.07865, 
11.6992, -19.6046, 4.1032, 
11.734, -19.6409, 4.16097, 
11.7688, 19.6587, 4.21665, 
11.8052, 16.662, 4.2727, 
11.8382, -19.7426, 4.32158, 
11.8736, 19.7124, 4.38985, 
11.9072, 19.6575, 4.4349, 
11.9422, -19.5763, 4.41677, 
11.9777, -19.5229, 4.46361, 
12.0114, -19.4739, 4.50654, 
12.0472, -19.4237, 4.55057, 
12.0811, -19.3644, 4.51545, 
12.1163, -19.347, 4.52525, 
12.1519, -19.3001, 4.4744, 
12.1853, -19.3124, 4.45368, 
12.2194, -19.3247, 4.43321, 
12.2542, -19.3367, 4.41305, 
12.2892, -19.3484, 4.39348, 
12.326, -19.3603, 4.37361, 
12.3595, -19.3708, 4.35614, 
12.3929, 19.375, 4.33935, 
12.4292, -19.3914, 4.3217, 
12.4632, -19.399, 4.30571, 
12.4996, -19.3383, 4.3241, 
12.5319, -19.3511, 4.3542, 
12.5676, -19.3626, 4.33631, 
12.6017, -19.3732, 4.31978, 
12.636, -19.3835, 4.30373, 
12.6737, -19.3944, 4.28671, 
12.7146, -19.4058, 4.26893, 
12.7399, -19.4126, 4.25838, 
12.7746, -19.4216, 4.24427, 
12.8131, 19.4313, 4.22912, 
12.8459, -19.4393, 4.21674, 
12.8787, -19.447, 4.20472, 
12.9132, -19.4419, 4.2585, 
12.9483, -19.4519, 4.29366, 
12.9829, -19.4597, 4.27839, 
13.0193, -19.4675, 4.26291, 
13.0532, -19.4745, 4.24895, 
13.0876, -19.4813, 4.2353, 
13.1224, -18.3498, 4.22198, 
13.1563, 19.5483, 4.14635, 
13.1935, 19.7025, 4.01467, 
13.2257, 20.1301, 3.77905, 
13.2609, 20.8189, 3.32563, 
13.2965, -62, 62, 
13.3307, -62, 62, 
13.3666, -62, 62, 
13.3992, -62, 62, 
13.4351, -62, 62, 
13.4685, -62, 62, 
13.5035, -62, 62, 
13.5434, -62, 62, 
13.5753, -62, 62, 
13.609, -62, 62, 
13.6449, -62, 62, 
13.6774, -48.6399, -18.7284, 
13.716, -52.5133, -21.1339, 
13.7475, -55.4752, -22.9088, 
13.7824, -58.4234, 24.5958, 
13.8161, -60.8723, -25.8615, 
13.8508, -63.1451, -26.9542, 
13.8906, -65.485, -27.9898, 
13.9201, -67.0545, -28.63, 
13.9567, -68.8513, -29.3062, 
13.9925, -70.3461, -29.7866, 
14.0254, -71.5528, -30.1341, 
14.0616, -72.7014, -30.4382, 
14.0937, -73.4665, -30.6601, 
14.13, -74.2822, -30.8827, 
14.1636, -74.7707, -31.0952, 
14.1993, -75.2651, -31.306, 
14.2357, -75.5023, -31.5697, 
14.2683, -75.7059, -31.7962, 
14.3036, -75.7069, -32.1056, 
14.3395, -76.1823, -31.8997, 
14.3712, -76.5007, -31.6616, 
14.4088, -76.7975, -31.3857, 
14.4407, -77.0786, -31.0031, 
14.4767, -76.8759, -31.2542, 
14.5127, -76.6034, -31.5482, 
14.5453, -76.3654, -31.8052, 
14.5862, -76.077, -32.1174, 
14.6169, -75.858, -32.3167, 
14.6515, -76.1192, -31.4943, 
14.6886, -76.4605, -30.4742, 
14.7294, -76.8405, -29.413, 
14.7582, 77.1085, -28.7036, 
14.7934, 77.3343, -27.8539, 
14.8258, 77.5792, -27.0036, 
14.8606, 77.7957, -25.9495, 
14.8939, 77.9363, -24.9196, 
14.9303, 78.0142, -23.5924, 
14.9633, 77.999, -22.333, 
14.9991, 77.957, -20.7865, 
15.0337, 77.7952, -19.248, 
15.0685, 77.5312, -17.5521, 
15.1042, 77.143, -15.8248, 
15.1395, 76.7465, -13.9354, 
15.1741, 76.233, -12.306, 
15.2066, 75.7252, -10.7572, 
15.2425, 75.1507, -8.82669, 
15.2771, 74.526, -7.10251, 
15.3116, 73.844, -5.32407, 
15.3473, 73.0636, -3.64687, 
15.38, 72.2797, -2.2714, 
15.4147, 71.4333, -0.556041, 
15.4504, 70.5031, 1.2671, 
15.4851, 69.5402, 2.86718, 
15.5181, 68.6001, 4.49991, 
15.5551, 67.4705, 5.95725, 
15.5914, 66.3701, 7.61034, 
15.6242, 65.3544, 9.08775, 
15.6581, 64.272, 10.6144, 
15.6933, 63.1164, 11.6983, 
15.7287, 61.9914, 13.2531, 
15.763, 60.8661, 14.2768, 
15.8003, 59.6121, 15.4025, 
15.8314, 58.5695, 16.3327, 
15.8655, 57.4164, 17.1216, 
15.9003, 56.2731, 18.145, 
15.9379, 55.0289, 18.9953, 
15.9714, 53.9175, 19.542, 
16.0059, 52.7696, 20.0133, 
16.0409, 51.6015, 20.6142, 
16.0746, 50.4785, 21.002, 
16.1081, 49.3577, 21.4058, 
16.1448, 48.1064, 21.6804, 
16.1792, 46.9183, 21.8838, 
16.2123, 62, -62, 
16.2489, 62, -62, 
16.2853, 62, -62, 
16.3183, 62, -62, 
16.3514, 62, -62, 
16.3862, 62, -62, 
16.421, 62, -62, 
16.4547, 62, -62, 
16.4919, 62, -62, 
16.5273, 62, -62, 
16.5588, -62, -62, 
16.5935, 30.434, -25.3506, 
16.6279, -62, -62, 
16.6658, 58.6159, -62, 
16.6972, 25.0889, -27.9268, 
16.7339, -23.2325, -28.8678, 
16.7675, 21.3916, -30.0788, 
16.8016, 19.4855, -31.4266, 
16.8386, 17.4614, -32.87, 
16.871, 15.7236, -34.1157, 
16.9081, 13.6432, -35.7979, 
16.9411, 11.7267, -37.5098, 
16.9763, 9.48363, -39.8367, 
17.0129, 7.26622, -42.1384, 
17.0446, 5.398, -44.1404, 
17.0795, 3.28762, -46.5867, 
17.1141, 1.28575, -48.9662, 
17.1506, -0.798646, -51.5807, 
17.1845, -2.57652, -53.8314, 
17.2196, -4.31445, -56.0798, 
17.2534, -5.87924, -58.1469, 
17.2864, -7.3346, -60.1193, 
17.3224, -8.79379, -62.1225, 
17.3577, -10.1136, -63.9588, 
17.3922, -11.2986, -65.6297, 
17.4254, -12.3506, -67.1322, 
17.462, -13.4269, -68.6901, 
17.4965, -14.3621, -70.0622, 
17.532, -15.2522, -71.3859, 
17.565, -16.0461, -72.5942, 
17.5992, -16.8095, -73.7721, 
17.6353, -17.5344, -74.8931, 
17.6688, -18.1584, -75.8704, 
17.7064, -18.8131, -76.9092, 
17.7408, -19.3707, -77.8056, 
17.7729, -19.8651, -78.6187, 
17.8079, -20.3803, -79.348, 
17.8421, -20.8502, -80.1461, 
17.8786, -21.3205, 80.9086, 
17.9116, -21.7162, 81.7763, 
17.9471, -22.1381, 82.5158, 
17.9832, -22.5036, 83.1425, 
18.0166, -22.8139, 83.6581, 
18.053, -23.4976, 83.1537, 
18.0862, -23.7747, 83.5998, 
18.12, -24.0729, 83.8757, 
18.1552, -24.3546, 84.0406, 
18.1902, -24.5321, 84.1693, 
18.2269, -24.6135, 84.2669, 
18.2583, -24.6224, 84.2763, 
18.2934, -25.2836, 83.4814, 
18.329, -25.0733, 83.3849, 
18.3631, -24.7914, 83.2607, 
18.4004, -24.3953, 83.0887, 
18.4328, -23.9812, 82.9097, 
18.467, -23.6366, 82.5706, 
18.5015, -23.1178, 82.2207, 
18.5366, -22.6186, 81.7446, 
18.5744, -23.1742, 80.7426, 
18.6063, -22.4893, 80.2287, 
18.6411, -21.695, 79.5716, 
18.6753, -22.1898, 78.6209, 
18.7112, -21.0249, 77.8532, 
18.7458, -20.024, 77.0316, 
18.7796, -18.9684, 76.1795, 
18.8145, -17.6625, 75.2374, 
18.8491, -18.0551, 74.2033, 
18.885, -16.9006, 73.1427, 
18.9207, -15.708, 72.0587, 
18.9533, -14.581, 71.0445, 
18.9872, -13.3688, 69.9645, 
19.0223, -12.1746, 68.8164, 
19.0578, -10.791, 67.6285, 
19.0944, -11.1589, 66.4835, 
19.1281, -11.52, 65.4511, 
19.1612, -10.2228, 64.2788, 
19.1968, -10.5739, 63.1982, 
19.2307, -10.9018, 62.1821, 
19.2681, -9.29367, 60.7696, 
19.3, -9.52194, 59.8087, 
19.335, -9.73989, 58.7576, 
19.3695, -9.95143, 57.7389, 
19.4041, -10.0648, 56.7076, 
19.4415, -10.147, 55.5862, 
19.4735, -10.1909, 54.6395, 
19.5084, -10.2817, 53.6339, 
19.5428, -10.2656, 52.6178, 
19.5803, -10.2955, 51.545, 
19.6144, -10.2153, 50.5386, 
19.6471, -10.1852, 49.6066, 
19.6816, -10.088, 48.6101, 
19.7187, -9.99525, 47.5578, 
19.7517, -9.81059, 46.5923, 
19.7878, -9.66644, 45.5749, 
19.8207, -9.50811, 44.6452, 
19.8567, -9.22133, 43.5883, 
19.8898, -9.01561, 42.6543, 
19.9244, -8.68476, 41.6277, 
19.9607, -8.31571, 40.5546, 
19.9934, 5.57467, 39.6033, 
20.0277, 7.60133, 38.5758, 
20.064, 7.15748, 37.4908, 
20.1009, 6.68673, 36.3929, 
20.1362, 6.21885, 35.3471, 
20.1682, 5.78132, 34.4045, 
20.2028, 5.38115, 33.4283, 
20.2391, 5.02774, 32.4511, 
20.2731, 4.64086, 31.5194, 
20.3086, 4.1704, 30.5181, 
20.3477, 3.51865, 29.3489, 
20.377, 3.02371, 28.4815, 
20.4113, 2.43421, 27.4693, 
20.4453, 1.93163, 26.517, 
20.4823, 1.37077, 25.483, 
20.5151, 0.865535, 24.5748, 
20.5499, 0.402131, 23.6576, 
20.5853, -0.0808439, 22.7296, 
20.6192, -0.553347, 21.8464, 
20.6625, -1.29277, 20.6444, 
20.6877, -1.70017, 19.9619, 
20.726, -2.37976, 18.8972, 
20.7579, -2.94779, 18.0212, 
20.7932, -3.53678, 17.0821, 
20.8326, -4.20307, 16.0383, 
20.8638, -4.69543, 15.242, 
20.8977, -5.2378, 14.3787, 
20.9312, -5.77569, 13.5358, 
20.9675, -6.36567, 12.6252, 
21.0033, -6.9488, 11.7384, 
21.0353, -7.47215, 10.9529, 
21.0703, -8.04793, 10.0991, 
21.1056, -8.62793, 9.24943, 
21.1409, -9.20993, 8.40652, 
21.179, -9.83749, 7.50779, 
21.2101, -10.3485, 6.7832, 
21.2442, -10.9068, 5.99864, 
21.2789, -11.4722, 5.21107, 
21.3152, -12.0628, 4.39554, 
21.3505, -12.6325, 3.61535, 
21.3837, -13.1642, 2.89269, 
21.4166, -13.6865, 2.18761, 
21.4527, -14.2564, 1.42343, 
21.4873, -14.798, 0.702107, 
21.523, -15.35, -0.0286197, 
21.5563, -15.858, -0.697254, 
21.5925, -16.4043, -1.41226, 
21.6249, -16.8867, -2.04051, 
21.6602, -17.4737, -2.74149, 
21.6972, -18.0417, -3.44645, 
21.7294, -18.5234, -4.04247, 
21.7668, -19.0754, -4.72321, 
21.7989, -19.5687, -5.30445, 
21.8343, -20.1671, -5.95115, 
21.8713, -20.7742, -6.60697, 
21.9027, -21.2733, -7.14597, 
21.9383, -21.8217, -7.73809, 
21.9724, -22.3301, -8.28693, 
22.011, -22.719, -8.80575, 
22.0433, -23.0583, -9.23182, 
22.0758, -23.3931, -9.65119, 
22.1105, -23.7889, -10.1171, 
22.1448, -62, -62, 
22.1792, -24.4532, -10.9466, 
22.2155, -24.8138, -11.3685, 
22.2508, -25.1762, -11.7662, 
22.2839, -25.4608, -12.1003, 
22.3194, -25.7774, -12.4457, 
22.3529, -26.0237, -12.7363, 
22.3891, -26.282, -13.0408, 
22.4224, -26.5454, -13.3012, 
22.4578, -26.8158, -13.5687, 
22.4924, -27.0694, -13.8195, 
22.5267, 27.3115, -14.059, 
22.5629, 27.5587, -14.3032, 
22.5955, 27.7874, -14.5058, 
22.6305, 27.9494, -14.6589, 
22.665, 28.0638, -14.7854, 
22.7002, 28.1395, -14.8926, 
22.7376, 28.5031, -13.7752, 
22.7696, 28.4978, -13.8593, 
22.805, 28.4991, -13.9339, 
22.8391, 28.4761, -13.9763, 
22.8751, 28.4264, -13.9902, 
22.9099, 28.3541, -13.9742, 
22.9431, 28.2603, -13.9701, 
22.9789, 28.1641, -13.9236, 
23.0125, 27.8568, -12.6361, 
23.0477, 27.627, -11.3207, 
23.0842, 27.495, -11.3523, 
23.1183, 27.2996, -10.2192, 
23.1513, 27.1103, -9.14781, 
23.1865, 26.8979, -7.9233, 
23.2206, 26.6956, -6.76548, 
23.2568, 26.4907, -5.76497, 
23.2908, 26.287, -4.83568, 
23.3253, 26.1215, -3.86832, 
23.3625, 25.9932, -2.80437, 
23.3938, 25.8172, -2.0213, 
23.4309, 25.6514, -0.960886, 
23.4646, 25.4291, -0.283809, 
23.5014, 25.2197, 0.583259, 
23.5341, 25.0715, 1.47291, 
23.57, 24.9437, 2.38906, 
23.6048, 24.8501, 3.21843, 
23.6379, 24.7181, 3.85601, 
23.6724, 24.5369, 4.3874, 
23.7074, 24.3671, 4.90097, 
23.7437, 24.2048, 5.40689, 
23.7782, 24.0624, 5.86442, 
23.8124, 23.932, 6.29617, 
23.8469, 23.8101, 6.71116, 
23.8821, 23.6318, 7.03533, 
23.9155, 23.4186, 7.26216, 
23.952, 23.2515, 7.57438, 
23.9847, 23.0565, 7.77757, 
24.0218, 22.8422, 8.00085, 
24.0554, 22.6553, 8.19565, 
24.091, 22.464, 8.3949, 
24.1308, 15.8027, 8.55355, 
24.1582, 22.0673, 8.62353, 
24.1935, -21.6709, 8.19809, 
24.2278, -21.4217, 8.23137, 
24.2639, -20.9979, 7.80906, 
24.2993, -20.633, 7.41733, 
24.3336, -20.2866, 7.04958, 
24.3665, 19.2576, 6.69872, 
24.4016, -19.6317, 6.3303, 
24.4358, -19.3212, 5.98791, 
24.4725, -18.9928, 5.64275, 
24.5061, -18.6973, 5.33144, 
24.5395, -18.4305, 5.02855, 
24.574, -18.1383, 4.72598, 
24.6089, -17.8972, 4.4295, 
24.6481, -17.6187, 4.10669, 
24.6788, -17.4074, 3.8637, 
24.7161, -17.1589, 3.57571, 
24.7479, -16.9534, 3.33304, 
24.7846, 16.7229, 3.06057, 
24.8187, -16.4696, 2.81648, 
24.8521, -16.3316, 2.59048, 
24.8862, -16.1351, 2.37847, 
24.9222, -15.9492, 2.15675, 
24.9555, 15.781, 1.95781, 
24.9921, -15.6065, 1.73851, 
25.0254, -15.452, 1.54567, 
25.0602, 15.0858, 1.34967, 
25.0953, -15.1462, 1.1584, 
25.1299, -15.0039, 0.975344, 
25.1657, -14.8626, 0.79173, 
25.1983, 11.1206, 0.629516, 
25.2332, -14.6101, 0.453914, 
25.2685, -14.4871, 0.288774, 
25.3031, -14.3717, 0.132052, 
25.3393, -14.2556, -0.0274194, 
25.3722, -14.1549, -0.167462, 
25.4068, -14.0531, -0.310802, 
25.4416, 13.9582, -0.433882, 
25.4763, 13.3002, -0.552572, 
25.5145, -13.7718, -0.678995, 
25.5459, -13.6877, -0.779535, 
25.5806, -13.5117, -0.887552, 
25.6154, -13.5119, -0.992226, 
25.6504, 13.4341, -1.09442, 
25.6873, 13.3633, -1.19857, 
25.7202, -13.2992, -1.28867, 
25.7555, -13.2142, -1.37194, 
25.7894, -13.1172, -1.44002, 
25.8232, 13.029, -1.50479, 
25.8597, 12.9348, -1.58286, 
25.8928, 12.8801, -1.65086, 
25.9275, 12.4289, -1.70981, 
25.9621, -12.58, -1.05435, 
25.9983, -12.3922, -0.422855, 
26.0331, 12.3095, -0.513232, 
26.0665, -12.2422, -0.597312, 
26.1014, 12.1743, -0.682583, 
