#ssr105
time, distance, theta, 
36.4064, 2.46623, -0.328995, 
36.5103, 2.46623, -0.328995, 
36.6137, 2.46623, -0.328995, 
36.6535, 1.85596, 0.87921, 
36.7546, 1.8559, 0.890554, 
36.8582, 2.46649, -0.306305, 
36.9629, 2.99866, -0.314814, 
37.0649, 3.92504, 0.901899, 
37.1034, 2.46636, -0.31765, 
37.2044, 2.46636, -0.31765, 
37.2415, 2.46636, -0.31765, 
37.3445, 2.46636, -0.31765, 
37.4473, 3.92933, -0.311978, 
37.4863, 2.46636, -0.31765, 
37.5874, 3.92933, -0.311978, 
37.6905, 2.46649, -0.306305, 
37.7954, 2.46649, -0.306305, 
37.9079, 2.46636, -0.31765, 
38.002, 2.46649, -0.306305, 
38.0412, 2.46663, -0.294961, 
38.1425, 1.86026, -0.300633, 
38.1788, 1.8604, -0.289288, 
38.281, 2.46676, -0.283616, 
38.383, 2.46676, -0.283616, 
38.4177, 1.86054, -0.277944, 
38.4531, 2.46691, -0.272271, 
38.5562, 2.4624, 0.850848, 
38.5928, 1.86068, -0.266599, 
38.6968, 2.46705, -0.260927, 
38.8001, 2.46721, -0.249582, 
39.4083, 1.50917, 0.884882, 
39.4941, 3.9257, 0.777108, 
39.5287, 2.46264, 0.805469, 
39.5626, 3.92504, 0.901899, 
39.6681, 1.8559, 0.890554, 
39.7022, 1.66255, 0.870701, 
39.7402, 1.85651, 0.777108, 
39.8406, 1.50991, 0.748746, 
39.8755, 1.85741, 0.629628, 
39.983, 1.5115, 0.510509, 
40.0854, 1.85919, 0.402735, 
40.1905, 1.86026, 0.300633, 
40.294, 1.28436, 0.266599, 
40.3341, 1.86186, 0.187187, 
40.9329, 3.92504, 0.901899, 
41.0228, 6.17472, 0.320486, 
41.1258, 2, 0, 
41.16, 2, 0, 
41.1954, 2, 0, 
41.2995, 1.50929, 0.862193, 
41.4036, 1.6627, 0.84234, 
41.44, 1.11498, 0.737402, 
41.5433, 1.28101, 0.640972, 
41.6467, 1.5115, -0.510509, 
41.7513, 1.28108, -0.629628, 
41.8554, 1.51025, -0.692023, 
41.9587, 1.51018, -0.703368, 
42.4972, 3.92624, -0.686351, 
43.0832, 2, 0, 
43.1714, 2, 0, 
43.2045, 2, 0, 
43.2402, 2, 0, 
43.2755, 2.99445, 0.89339, 
43.3129, 2, 0, 
43.4164, 3.92504, 0.901899, 
43.5201, 3.92668, 0.618283, 
43.5543, 3.92668, 0.618283, 
43.5932, 3.92676, 0.606938, 
43.6944, 2, 0, 
43.7973, 2, 0, 
43.8324, 2, 0, 
43.9358, 2, 0, 
43.97, 2, 0, 
44.0056, 2, 0, 
44.1093, 2, 0, 
44.7136, 2, 0, 
44.8039, 2, 0, 
44.8381, 3.92504, 0.901899, 
44.8727, 3.92504, 0.901899, 
44.977, 3.92504, 0.901899, 
45.0131, 3.92504, 0.901899, 
45.1165, 2, 0, 
45.152, 2, 0, 
45.2549, 2, 0, 
45.291, 2, 0, 
45.3936, 2, 0, 
45.4292, 2.46493, 0.46513, 
45.5329, 2.46493, 0.46513, 
45.5698, 1.85859, 0.470803, 
45.6721, 1.51178, 0.476475, 
45.7061, 1.28226, 0.470803, 
45.811, 1.28226, 0.470803, 
45.8459, 1.28226, 0.470803, 
45.95, 1.11698, 0.453786, 
46.0532, 1.28246, 0.448113, 
46.0878, 1.11698, 0.453786, 
46.1242, 1.11718, 0.431096, 
46.2272, 1.28266, 0.425424, 
46.2642, 1.28276, 0.414079, 
46.3659, 1.11749, 0.397062, 
46.401, 1.11771, 0.374373, 
46.5054, 1.11794, 0.351684, 
46.6097, 1.11819, 0.328995, 
46.713, 1.11831, 0.31765, 
46.7525, 1.11872, 0.283616, 
46.8529, 1.11901, 0.260927, 
46.9569, 1.11948, 0.226893, 
47.0618, 0.993888, 0.198531, 
47.1667, 0.994277, 0.175842, 
47.2684, 1.12063, 0.158825, 
47.373, 0.994941, 0.141808, 
47.4764, 0.99519, 0.130463, 
47.5119, 0.995456, 0.119119, 
47.6151, 0.995456, 0.119119, 
48.1613, 2, 0, 
48.2389, 2, 0, 
48.2752, 2, 0, 
48.3781, 2, 0, 
48.4148, 2, 0, 
48.5169, 2, 0, 
48.5521, 2, 0, 
48.5871, 2, 0, 
48.6895, 2, 0, 
48.731, 2, 0, 
48.8291, 2, 0, 
48.8649, 3.927, 0.572904, 
48.9685, 3.927, 0.572904, 
49.0026, 3.9251, 0.890554, 
49.0408, 3.927, 0.572904, 
49.1415, 2, 0, 
49.1795, 2, 0, 
