#ssr105
time, distance, theta, 
6.11054, 0.745888, 0.124791, 
6.14773, 0.687201, 0.164497, 
6.25044, 0.63659, 0.204204, 
6.36038, 0.636242, 0.226893, 
6.45832, 0.635921, 0.249582, 
6.56275, 0.591798, 0.289288, 
6.66627, 0.518489, 0.334667, 
6.77021, 0.487185, 0.385718, 
6.87734, 0.433662, 0.431096, 
6.9809, 0.410023, 0.493492, 
7.08261, 0.36871, 0.56156, 
7.68793, 0.999024, 0.0283616, 
7.77654, 0.897107, 0.0680678, 
7.88044, 0.897107, 0.0680678, 
8.4854, 0.389329, 0.431096, 
8.57436, 0.351846, 0.408407, 
8.6087, 0.335065, 0.402735, 
8.64257, 0.319116, 0.431096, 
8.74797, 0.334656, 0.448113, 
8.78384, 0.318543, 0.499164, 
8.88665, 0.303832, 0.504836, 
8.9255, 0.289867, 0.533198, 
9.02693, 0.276659, 0.572904, 
9.12913, 0.276578, 0.584249, 
9.16678, 0.264295, 0.601266, 
9.26985, 0.241802, 0.623955, 
9.87421, 2, 0, 
9.96252, 1.50917, -0.884882, 
9.99742, 1.8559, -0.890554, 
10.1002, 2.46217, -0.896227, 
10.1358, 2, 0, 
10.2401, 2, 0, 
10.2767, 2, 0, 
10.3799, 2, 0, 
10.4831, 2, 0, 
10.5182, 2, 0, 
10.6205, 2, 0, 
10.6563, 2, 0, 
10.6911, 2, 0, 
10.794, 2, 0, 
10.8304, 2, 0, 
10.9335, 2, 0, 
10.9701, 2, 0, 
11.0758, 2, 0, 
11.1772, 2, 0, 
11.2113, 2, 0, 
11.2445, 2, 0, 
11.3542, 2, 0, 
11.4555, 2, 0, 
11.5579, 2, 0, 
11.5931, 2, 0, 
11.6311, 2, 0, 
11.7332, 2, 0, 
11.8357, 2, 0, 
11.8741, 2, 0, 
11.9743, 2, 0, 
12.0101, 2, 0, 
12.114, 2, 0, 
12.1485, 2, 0, 
12.1887, 2, 0, 
12.2882, 2, 0, 
12.392, 2, 0, 
12.4286, 2, 0, 
13.0322, 2.99618, -0.59843, 
13.1206, 1.51116, -0.555887, 
13.1575, 1.51133, -0.533198, 
13.2614, 1.51133, -0.533198, 
13.3631, 1.5115, -0.510509, 
13.4681, 1.51169, -0.48782, 
13.5709, 1.51197, -0.453786, 
13.6769, 1.51227, -0.419752, 
13.7805, 1.51259, -0.385718, 
13.8979, 1.85859, -0.470803, 
13.9874, 1.66627, -0.348848, 
14.0233, 1.86, -0.323322, 
14.1272, 2.11314, -0.399899, 
14.2309, 1.86054, -0.277944, 
14.2668, 2.46611, -0.340339, 
14.3697, 2.11383, -0.331831, 
14.4049, 2.46623, -0.328995, 
14.4404, 1.86186, -0.187187, 
14.5446, 1.86068, -0.266599, 
14.6474, 2.4689, -0.14748, 
14.6817, 3.0016, -0.127627, 
14.785, 1.51634, -0.124791, 
14.8213, 3.93272, -0.107774, 
14.8557, 1.86384, -0.0964294, 
14.9602, 2, 0, 
15.0647, 3.93527, -0.0397062, 
15.178, 3.93601, -0.0283616, 
15.2721, 3.93703, -0.017017, 
15.3101, 2.47271, -0.0340339, 
15.4116, 1.86783, -0.017017, 
15.5151, 2.47486, -0.0113446, 
15.5517, 1.86783, -0.017017, 
15.6544, 1.86967, -0.00567232, 
15.7587, 1.86783, -0.017017, 
15.8625, 1.86783, -0.017017, 
15.8967, 1.86783, -0.017017, 
15.9352, 1.86783, -0.017017, 
16.0354, 2.47486, -0.0113446, 
16.0758, 2.47206, -0.0453786, 
16.1748, 2.47206, -0.0453786, 
16.213, 1.51965, -0.0340339, 
16.313, 1.51965, -0.0340339, 
16.3599, 2.47356, -0.0226893, 
16.4517, 3.93703, -0.017017, 
16.4881, 3.93703, -0.017017, 
16.5908, 3.93703, -0.017017, 
16.6262, 2.47486, -0.0113446, 
16.7314, 3.93468, -0.0510509, 
16.8344, 3.93468, -0.0510509, 
16.9376, 3.93468, -0.0510509, 
16.972, 3.93468, -0.0510509, 
17.0075, 2.47152, -0.0567232, 
17.1101, 1.86548, -0.0510509, 
17.1488, 1.67165, -0.0595594, 
17.2497, 1.86499, -0.0623955, 
17.3545, 1.86548, -0.0510509, 
17.3906, 1.86499, -0.0623955, 
17.4938, 1.86499, -0.0623955, 
17.5988, 2.47066, -0.0794125, 
17.701, 1.86418, -0.0850848, 
17.7394, 1.28786, -0.0850848, 
17.84, 1.28786, -0.0850848, 
17.8749, 1.28786, -0.0850848, 
17.9114, 1.12225, -0.0907571, 
18.0173, 1.51692, -0.102102, 
18.1179, 1.12193, -0.102102, 
18.2209, 1.12193, -0.102102, 
18.2585, 1.12193, -0.102102, 
18.3618, 0.995743, -0.107774, 
18.4652, 1.05476, -0.11061, 
18.5697, 1.12163, -0.113446, 
18.6736, 1.05448, -0.121955, 
18.7758, 1.12135, -0.124791, 
18.8167, 1.05422, -0.1333, 
18.9171, 0.942369, -0.138972, 
18.9537, 1.12085, -0.14748, 
19.0538, 1.12085, -0.14748, 
19.0918, 1.05374, -0.155989, 
19.1938, 1.19742, -0.150316, 
19.2285, 1.19742, -0.150316, 
19.2673, 1.12063, -0.158825, 
19.3683, 1.12041, -0.17017, 
19.4722, 1.19699, -0.173006, 
19.5773, 1.12001, -0.192859, 
19.6836, 1.19659, -0.195695, 
19.7822, 1.19659, -0.195695, 
19.8174, 1.11983, -0.204204, 
19.852, 1.12001, -0.192859, 
19.9558, 1.12001, -0.192859, 
19.9896, 1.12001, -0.192859, 
20.0267, 0.993888, -0.198531, 
20.0616, 0.993888, -0.198531, 
20.1651, 1.12001, -0.192859, 
20.7725, 2, 0, 
20.8586, 2, 0, 
20.8945, 2, 0, 
21.0004, 2, 0, 
21.1016, 2, 0, 
21.1361, 2, 0, 
21.171, 2, 0, 
21.2747, 2, 0, 
21.3105, 2, 0, 
21.3493, 2, 0, 
21.4488, 2, 0, 
21.4871, 2, 0, 
21.5889, 2, 0, 
21.6923, 2, 0, 
21.726, 2, 0, 
21.7644, 2, 0, 
21.8659, 2, 0, 
21.9696, 2, 0, 
22.0745, 2, 0, 
22.1082, 2, 0, 
22.1435, 2, 0, 
22.247, 2, 0, 
22.2823, 2, 0, 
22.3176, 2, 0, 
22.9205, 2, 0, 
23.0095, 2, 0, 
23.0485, 2, 0, 
23.1492, 2, 0, 
23.1853, 2, 0, 
23.2885, 2, 0, 
23.3226, 2, 0, 
23.3587, 2, 0, 
23.461, 2, 0, 
23.4986, 2, 0, 
23.6003, 2, 0, 
23.6369, 2, 0, 
23.7399, 2, 0, 
23.8432, 2, 0, 
23.8778, 2, 0, 
23.9173, 2, 0, 
24.0176, 2, 0, 
24.0543, 2, 0, 
24.1561, 2, 0, 
24.1923, 2, 0, 
24.2956, 2, 0, 
24.8989, 0.683516, -0.470803, 
24.9896, 0.995743, -0.107774, 
25.0966, 0.897565, -0.0567232, 
25.198, 0.817641, -0.0283616, 
25.3005, 0.818662, -0.017017, 
25.3396, 0.820506, 0.00567232, 
25.4407, 0.750053, 0.0226893, 
25.5471, 0.748545, 0.0453786, 
25.649, 0.689918, 0.0623955, 
25.7565, 0.68949, 0.0737402, 
25.8596, 0.639016, 0.0907571, 
25.9596, 0.63869, 0.102102, 
25.9986, 0.59464, 0.119119, 
26.0997, 0.556006, 0.124791, 
26.1361, 0.521103, 0.153153, 
26.239, 0.489794, 0.181514, 
26.3425, 0.436314, 0.204204, 
26.4477, 0.391633, 0.226893, 
26.551, 0.371818, 0.24391, 
26.5854, 0.353621, 0.249582, 
26.6213, 0.305784, 0.300633, 
26.7248, 0.254969, 0.346012, 
27.329, 1.50917, 0.884882, 
27.4185, 2, 0, 
27.453, 2, 0, 
27.4873, 2, 0, 
27.5917, 2.46217, 0.896227, 
27.6259, 1.8559, 0.890554, 
27.6619, 1.11424, 0.873537, 
27.7649, 0.888386, 0.862193, 
27.801, 0.739009, 0.828159, 
27.9046, 0.739452, 0.748746, 
28.0076, 0.739586, 0.726057, 
28.0441, 0.682263, 0.640972, 
28.1492, 0.682894, 0.550215, 
28.253, 0.806908, 0.85652, 
28.3601, 0.514868, 0.822486, 
28.4605, 0.349185, 0.78278, 
28.5664, 0.288784, 0.692023, 
28.6687, 0.252698, 0.618283, 
28.7748, 0.264374, 0.589921, 
28.8794, 0.264535, 0.567232, 
28.9824, 0.276908, 0.53887, 
29.0866, 0.277446, 0.470803, 
29.1886, 0.291239, 0.374373, 
29.2928, 0.292244, 0.283616, 
29.3974, 0.293179, 0.215548, 
29.5027, 0.281351, 0.153153, 
29.6047, 0.281351, 0.153153, 
29.6396, 0.281351, 0.153153, 
29.6759, 0.269075, 0.158825, 
29.779, 0.246963, 0.14748, 
29.8822, 0.246963, 0.14748, 
29.9174, 0.246963, 0.14748, 
29.9533, 0.247461, 0.124791, 
30.0561, 0.237908, 0.0964294, 
30.1593, 0.228311, 0.0907571, 
30.198, 0.219583, 0.0737402, 
30.2995, 0.220011, 0.0623955, 
30.4051, 0.225225, 0.0482147, 
30.5083, 0.220504, 0.0510509, 
30.6111, 0.224711, 0.0595594, 
30.6482, 0.229072, 0.0680678, 
30.7509, 0.219203, 0.0850848, 
30.7889, 0.218862, 0.0964294, 
30.8898, 0.218263, 0.119119, 
30.9946, 0.217996, 0.130463, 
31.0975, 0.217996, 0.130463, 
31.2021, 0.208791, 0.14748, 
31.3066, 0.208791, 0.14748, 
31.4091, 0.208791, 0.14748, 
31.4496, 0.191875, 0.17017, 
31.5502, 0.176615, 0.181514, 
31.6526, 0.176819, 0.17017, 
31.7562, 0.209289, 0.124791, 
31.8627, 0.219203, 0.0850848, 
31.9679, 0.239551, 0.0510509, 
32.5724, 0.266511, 0.340339, 
32.6606, 0.269543, 0.136136, 
32.7614, 0.2698, 0.124791, 
33.299, 2, 0, 
33.8888, 2, 0, 
33.9771, 2, 0, 
34.0807, 2, 0, 
34.1189, 2, 0, 
34.2204, 2, 0, 
34.3247, 2, 0, 
34.4276, 2, 0, 
34.4632, 2, 0, 
34.4981, 2, 0, 
34.6017, 2, 0, 
34.6399, 2, 0, 
34.7421, 2, 0, 
34.8446, 2, 0, 
34.8799, 2, 0, 
34.9834, 2, 0, 
35.0206, 2, 0, 
35.1244, 2, 0, 
35.2255, 2, 0, 
35.3325, 2, 0, 
35.434, 2, 0, 
35.4703, 2, 0, 
35.574, 2, 0, 
35.6807, 2, 0, 
35.7822, 2, 0, 
35.8858, 2, 0, 
35.9202, 2, 0, 
35.9551, 2, 0, 
36.0598, 2, 0, 
36.1641, 2, 0, 
36.2669, 2, 0, 
36.3052, 2, 0, 
36.4068, 2, 0, 
36.443, 2, 0, 
36.5457, 2, 0, 
36.6495, 2, 0, 
36.6838, 2, 0, 
36.72, 2, 0, 
36.8228, 2, 0, 
36.8583, 2, 0, 
36.9608, 2, 0, 
36.9993, 2, 0, 
37.6015, 2, 0, 
37.6887, 2, 0, 
37.7226, 2, 0, 
37.7572, 2, 0, 
37.7925, 2, 0, 
37.8272, 2, 0, 
37.8623, 2, 0, 
37.8968, 2, 0, 
37.9303, 2, 0, 
37.9661, 2, 0, 
38.0024, 2, 0, 
38.0365, 2, 0, 
38.141, 2, 0, 
38.1761, 2, 0, 
38.2106, 2, 0, 
38.3168, 2, 0, 
38.4192, 2, 0, 
38.4532, 2, 0, 
38.4879, 2, 0, 
38.5966, 2, 0, 
38.6972, 2, 0, 
38.7315, 2, 0, 
38.8353, 2, 0, 
38.8698, 2, 0, 
38.9051, 2, 0, 
39.0085, 2, 0, 
39.0426, 2, 0, 
39.0793, 2, 0, 
39.1814, 2, 0, 
39.2856, 2, 0, 
39.3217, 2, 0, 
39.3587, 2, 0, 
39.4608, 2, 0, 
39.4945, 2, 0, 
39.5321, 2, 0, 
39.6336, 2, 0, 
39.6692, 2, 0, 
39.7719, 2, 0, 
39.8089, 2, 0, 
39.9129, 2, 0, 
40.0163, 2, 0, 
40.1202, 2, 0, 
40.1554, 2, 0, 
40.2602, 2, 0, 
40.3628, 2, 0, 
40.3971, 2, 0, 
40.4325, 2, 0, 
41.0367, 2, 0, 
41.1247, 2, 0, 
41.1605, 2, 0, 
41.1958, 2, 0, 
41.2984, 2, 0, 
41.3364, 2, 0, 
41.4381, 2, 0, 
41.4789, 2, 0, 
41.5778, 2, 0, 
41.6133, 2, 0, 
41.7169, 2, 0, 
41.8202, 2, 0, 
41.8585, 2, 0, 
41.9588, 2, 0, 
42.0657, 2, 0, 
42.1666, 2, 0, 
42.2715, 2, 0, 
42.3051, 2, 0, 
42.3436, 2, 0, 
42.4445, 2, 0, 
42.4816, 2, 0, 
43.0852, 2, 0, 
43.1724, 2, 0, 
43.2138, 2, 0, 
43.3125, 2, 0, 
43.3496, 2, 0, 
43.4505, 2, 0, 
43.4851, 2, 0, 
43.5209, 2, 0, 
43.6255, 2, 0, 
43.7296, 2, 0, 
43.8335, 2, 0, 
43.9383, 1.85677, -0.731729, 
44.0422, 1.11498, -0.737402, 
44.1455, 1.11505, -0.726057, 
44.1876, 1.11512, -0.714712, 
44.2844, 0.989189, -0.697695, 
44.3892, 0.989402, -0.663661, 
44.4933, 0.989549, -0.640972, 
44.5975, 0.889862, -0.612611, 
44.7005, 0.989855, -0.595594, 
44.7364, 0.99018, -0.550215, 
44.8396, 0.99035, -0.527526, 
44.8776, 0.990802, -0.470803, 
44.9789, 0.89107, -0.453786, 
45.0138, 0.991512, -0.39139, 
45.1161, 0.938962, -0.382882, 
45.1538, 0.892155, -0.340339, 
45.2567, 0.810962, -0.311978, 
45.3613, 0.811371, -0.277944, 
45.4654, 0.811666, -0.255254, 
45.5688, 0.744187, -0.215548, 
45.6731, 0.744948, -0.17017, 
45.7779, 0.688171, -0.119119, 
45.8821, 0.689111, -0.0850848, 
45.9864, 0.640771, -0.0453786, 
46.0907, 0.642279, -0.0226893, 
46.197, 0.561464, 0.0113446, 
46.2993, 0.559317, 0.0340339, 
46.4051, 0.492601, 0.0680678, 
46.5072, 0.438413, 0.102102, 
46.6127, 0.414596, 0.130463, 
46.7135, 0.354874, 0.17017, 
46.8204, 0.293357, 0.204204, 
46.9219, 0.267928, 0.226893, 
46.9614, 0.224916, 0.272271, 
47.562, 0.634948, 0.328995, 
47.6506, 0.634361, 0.385718, 
47.6858, 0.684119, 0.402735, 
47.7894, 0.684119, 0.402735, 
47.8272, 0.684227, 0.39139, 
47.9313, 0.684227, 0.39139, 
48.0338, 0.590588, 0.402735, 
48.1369, 0.590379, 0.425424, 
48.2401, 0.633938, 0.431096, 
48.2782, 0.55173, 0.442441, 
48.3801, 0.55337, -0.283616, 
48.4873, 0.519011, -0.289288, 
48.5875, 0.517104, 0.482147, 
48.6309, 0.486011, 0.521853, 
48.7278, 0.4579, 0.56156, 
48.8303, 0.432491, 0.578577, 
48.87, 0.432179, 0.623955, 
48.9707, 0.371228, -0.289288, 
49.0749, 0.336275, -0.289288, 
49.179, 0.336416, -0.277944, 
49.2803, 0.320946, -0.260927, 
49.3157, 0.306356, -0.255254, 
49.3501, 0.280177, -0.22122, 
49.4547, 0.268099, -0.215548, 
49.4892, 0.245937, -0.204204, 
49.5241, 0.226684, -0.158825, 
49.6304, 0.201285, -0.107774, 
49.733, 0.194076, -0.0794125, 
49.7685, 0.177239, 0, 
49.8734, 0.147053, 0.0623955, 
50.4768, 0.326096, 0.519017, 
50.5682, 0.317787, 0.601266, 
50.6694, 0.30324, 0.584249, 
50.7075, 0.276659, 0.572904, 
50.8088, 0.270507, 0.570068, 
50.8467, 0.247696, 0.547379, 
50.9486, 0.237568, 0.490656, 
51.0519, 0.232561, 0.482147, 
51.0913, 0.232469, 0.493492, 
51.1914, 0.232469, 0.493492, 
51.295, 0.222844, 0.476475, 
51.3993, 0.205013, 0.442441, 
51.5036, 0.196946, 0.402735, 
51.6087, 0.205879, 0.351684, 
51.7124, 0.224501, 0.306305, 
51.8157, 0.255753, 0.277944, 
51.921, 0.267928, 0.226893, 
52.0239, 0.280921, 0.175842, 
52.1304, 0.294382, 0.14748, 
52.2326, 0.295456, 0.102102, 
52.3357, 0.295782, 0.0907571, 
52.3754, 0.315196, -0.00567232, 
52.4756, 0.325413, -0.0567232, 
52.5789, 0.338851, -0.130463, 
52.6842, 0.337549, -0.198531, 
52.7882, 0.353779, -0.238237, 
52.8916, 0.371663, -0.255254, 
52.9962, 0.371513, -0.266599, 
53.1024, 0.353321, -0.272271, 
53.2039, 0.353321, -0.272271, 
53.3076, 0.335878, -0.323322, 
53.4119, 0.351952, -0.397062, 
53.5158, 0.334755, -0.436769, 
53.5585, 0.318365, -0.521853, 
53.6566, 0.333285, -0.629628, 
53.7603, 0.349512, -0.726057, 
53.8633, 0.41929, -0.802633, 
53.9669, 0.631175, -0.839503, 
54.0709, 0.738889, -0.850848, 
54.1139, 1.11424, -0.873537, 
54.2136, 1.11424, -0.873537, 
54.3131, 1.11424, -0.873537, 
54.3507, 1.11424, -0.873537, 
54.4526, 1.11424, -0.873537, 
54.4876, 0.988232, -0.867865, 
54.5266, 0.631175, -0.839503, 
54.6267, 0.484245, -0.794125, 
54.7311, 0.484773, -0.703368, 
54.8347, 0.48513, -0.646644, 
54.9388, 0.516096, -0.618283, 
54.9727, 0.516251, -0.595594, 
55.0118, 0.500977, -0.52469, 
55.1128, 0.517391, -0.448113, 
55.2173, 0.53477, -0.371537, 
55.3204, 0.518367, -0.346012, 
55.3564, 0.592083, -0.266599, 
55.4596, 0.593261, -0.187187, 
55.5641, 0.59464, -0.119119, 
55.6678, 0.557267, -0.0794125, 
55.7725, 0.524094, -0.0510509, 
55.8752, 0.559317, -0.0340339, 
55.9099, 0.525421, -0.0283616, 
55.9446, 0.525421, 0.0283616, 
56.0493, 0.522451, 0.0964294, 
56.1553, 0.537827, 0.150316, 
56.2564, 0.504448, 0.201367, 
56.3602, 0.554305, 0.215548, 
56.3963, 0.519151, 0.277944, 
56.4998, 0.519011, 0.289288, 
56.5369, 0.518248, 0.357356, 
56.6388, 0.518132, 0.368701, 
56.6738, 0.487185, 0.385718, 
56.7097, 0.517592, 0.425424, 
56.8115, 0.501576, 0.450949, 
56.8484, 0.551348, 0.48782, 
56.9499, 0.633365, 0.499164, 
56.9891, 0.58962, 0.516181, 
57.0908, 0.589363, 0.550215, 
57.1935, 0.550823, 0.555887, 
57.233, 0.589117, 0.584249, 
57.3328, 0.58896, 0.606938, 
57.437, 0.632532, 0.612611, 
57.4751, 0.632532, 0.612611, 
57.5768, 0.682414, 0.618283, 
57.6785, 0.682414, 0.618283, 
57.7168, 0.632532, 0.612611, 
57.8186, 0.682649, 0.584249, 
57.9215, 0.740542, 0.578577, 
57.9575, 0.682729, 0.572904, 
57.9931, 0.682978, 0.53887, 
58.0989, 0.741049, 0.510509, 
58.2014, 0.74123, 0.48782, 
58.304, 0.741417, 0.46513, 
58.3419, 0.741815, 0.419752, 
58.4447, 0.742026, 0.397062, 
58.5478, 0.684337, 0.380045, 
58.5839, 0.742599, 0.340339, 
58.6874, 0.811095, 0.300633, 
58.7914, 0.743542, 0.260927, 
58.8955, 0.812323, 0.209876, 
58.9996, 0.812893, 0.175842, 
59.1034, 0.895187, 0.136136, 
59.2066, 0.745888, 0.124791, 
59.2419, 0.814072, 0.119119, 
59.2773, 0.814671, 0.0964294, 
59.3804, 0.814671, 0.0964294, 
59.4169, 0.896345, 0.0907571, 
59.5193, 0.815013, 0.0850848, 
59.5576, 1.12347, 0.0567232, 
59.6606, 1.12225, 0.0907571, 
59.7625, 0.749199, 0.0340339, 
59.8656, 0.751347, 0.0113446, 
59.9006, 0.694604, -0.00567232, 
59.9361, 0.690412, -0.0510509, 
60.0388, 0.68949, -0.0737402, 
60.0744, 0.689111, -0.0850848, 
60.1097, 0.687655, -0.141808, 
60.2124, 0.687421, -0.153153, 
60.2504, 0.63659, -0.204204, 
60.3607, 0.635921, -0.249582, 
60.4562, 0.63534, -0.294961, 
60.5641, 0.634705, -0.351684, 
60.6653, 0.634252, -0.397062, 
60.7712, 0.63374, -0.453786, 
60.8736, 0.610876, -0.496328, 
60.9772, 0.633275, -0.510509, 
61.0114, 0.633187, -0.521853, 
61.0472, 0.632849, -0.567232, 
61.15, 0.632768, -0.578577, 
61.187, 0.682491, -0.606938, 
61.2901, 0.682338, -0.629628, 
61.3939, 0.682117, -0.663661, 
61.4986, 0.681974, -0.686351, 
61.6013, 0.681904, -0.697695, 
61.6377, 0.681835, -0.70904, 
61.7411, 0.709629, -0.711876, 
61.8454, 0.772349, -0.694859, 
61.9501, 0.772491, -0.67217, 
62.0547, 0.772636, -0.649481, 
62.1563, 0.74008, -0.646644, 
62.1936, 0.808393, -0.606938, 
62.2945, 0.808471, -0.595594, 
62.3299, 0.80855, -0.584249, 
62.3641, 0.80888, -0.53887, 
62.468, 0.890517, -0.521853, 
62.5034, 0.890695, -0.499164, 
62.5378, 0.891268, -0.431096, 
62.6415, 0.809915, -0.414079, 
62.677, 0.810021, -0.402735, 
62.7113, 0.891917, -0.363028, 
62.8151, 0.810587, -0.346012, 
62.8506, 0.892278, -0.328995, 
62.8855, 0.850149, -0.28078, 
62.99, 0.811516, -0.266599, 
63.0243, 0.811666, -0.255254, 
63.0582, 0.807876, -0.686351, 
63.1623, 0.807947, -0.675006, 
63.1995, 0.777471, -0.173006, 
63.3024, 0.74539, -0.14748, 
63.4051, 0.80888, -0.53887, 
63.4433, 0.683516, -0.470803, 
63.5458, 0.684013, -0.414079, 
63.6498, 0.634587, -0.363028, 
63.7541, 0.635075, -0.31765, 
63.8571, 0.591662, -0.300633, 
63.899, 0.592083, -0.266599, 
63.9967, 0.55366, -0.260927, 
64.1025, 0.55366, -0.260927, 
64.2062, 0.460853, -0.255254, 
64.3097, 0.412456, -0.255254, 
64.4157, 0.353468, -0.260927, 
64.5185, 0.306061, -0.277944, 
64.6227, 0.266761, -0.31765, 
64.7255, 0.205879, -0.351684, 
65.3337, 2, 0, 
65.4189, 2, 0, 
65.4558, 2, 0, 
65.5597, 2, 0, 
65.6604, 2, 0, 
65.6965, 2, 0, 
65.731, 2, 0, 
65.8368, 2, 0, 
65.9396, 2, 0, 
65.9764, 2, 0, 
66.0769, 2, 0, 
66.1137, 2, 0, 
66.2169, 2, 0, 
66.2541, 2, 0, 
66.3562, 2, 0, 
66.3931, 2, 0, 
66.9958, 0.739654, -0.714712, 
67.0858, 0.682117, -0.663661, 
67.1908, 0.682491, -0.606938, 
67.2928, 0.682569, -0.595594, 
67.3282, 0.633015, -0.544543, 
67.4304, 0.683064, -0.527526, 
67.4874, 0.633456, -0.48782, 
67.5724, 0.63374, -0.453786, 
67.6774, 0.738889, -0.850848, 
67.7805, 0.631175, -0.839503, 
67.8848, 0.587595, -0.833831, 
67.9893, 0.431082, -0.805469, 
68.093, 0.431468, -0.737402, 
68.1967, 0.54998, -0.680678, 
68.2993, 0.550052, -0.669334, 
68.3338, 0.515871, -0.652317, 
68.3679, 0.485512, -0.589921, 
68.9739, 2, 0, 
69.0622, 2, 0, 
69.0969, 2, 0, 
69.1344, 2, 0, 
69.2366, 2, 0, 
69.339, 2, 0, 
69.3736, 2, 0, 
69.4081, 2, 0, 
69.4782, 2, 0, 
70.085, 0.408737, -0.675006, 
70.6788, 2, 0, 
71.2637, 0.889862, -0.612611, 
71.3609, 0.740874, -0.533198, 
71.4566, 0.741139, -0.499164, 
71.5631, 0.741417, -0.46513, 
71.6662, 0.741815, -0.419752, 
71.7701, 0.738889, -0.850848, 
71.879, 0.631175, -0.839503, 
71.9795, 0.587717, -0.811142, 
72.0856, 0.588035, -0.754419, 
72.1882, 0.54998, -0.680678, 
72.2914, 0.550424, -0.612611, 
72.3955, 0.51666, -0.53887, 
72.4986, 0.517294, -0.459458, 
72.6056, 0.487185, -0.385718, 
73.2079, 2, 0, 
73.296, 2, 0, 
73.331, 2, 0, 
73.3646, 2, 0, 
73.47, 2, 0, 
73.5052, 2, 0, 
73.6082, 2, 0, 
73.6462, 2, 0, 
73.7482, 2, 0, 
73.7825, 2, 0, 
73.8185, 2, 0, 
73.9206, 2, 0, 
73.9565, 2, 0, 
74.0595, 2, 0, 
74.5961, 0.682491, -0.606938, 
74.6847, 0.550992, -0.533198, 
74.7207, 0.517198, -0.470803, 
74.8236, 0.486564, -0.453786, 
74.8594, 0.458999, -0.425424, 
74.9623, 0.459102, -0.414079, 
75.0006, 0.487185, -0.385718, 
75.1004, 0.459426, -0.380045, 
75.1386, 0.434428, -0.351684, 
75.2415, 0.46015, -0.311978, 
75.3454, 0.412162, -0.277944, 
75.9484, 2, 0, 
76.5385, 0.810468, -0.357356, 
76.6292, 0.888386, -0.862193, 
76.7339, 0.888386, -0.862193, 
77.3398, 2, 0, 
77.9279, 0.431082, -0.805469, 
78.017, 0.263364, -0.748746, 
78.1205, 0.241295, -0.703368, 
78.1617, 0.222482, -0.521853, 
78.2604, 0.244052, -0.351684, 
78.3625, 0.255613, -0.289288, 
78.4007, 0.247738, -0.113446, 
78.5025, 0.249124, -0.0680678, 
78.5416, 0.28342, 0.0737402, 
78.644, 0.293542, 0.192859, 
79.2465, 0.484245, -0.794125, 
79.335, 0.515183, -0.765763, 
79.3708, 0.485356, -0.612611, 
79.4747, 0.517104, -0.482147, 
79.5791, 0.518132, -0.368701, 
79.6817, 0.518489, -0.334667, 
79.7209, 0.554305, -0.215548, 
79.8212, 0.556283, -0.113446, 
80.4263, 2, 0, 
81.0163, 0.162164, -0.547379, 
81.1053, 0.162933, -0.450949, 
81.1412, 0.226469, -0.17017, 
81.2444, 0.240715, 0, 
